"Date";"Value"
"04/23/1996";10889,0996
"04/24/1996";10898,7002
"04/25/1996";10753,4004
"04/26/1996";10732,7998
"04/29/1996";10835,7998
"04/30/1996";10964,5
"05/01/1996";10907
"05/02/1996";10929,9004
"05/03/1996";10734,2002
"05/06/1996";10697,5
"05/07/1996";10702,2002
"05/08/1996";10617,2998
"05/09/1996";10573
"05/10/1996";10597,7002
"05/13/1996";10746
"05/14/1996";10817,9004
"05/15/1996";10863,7998
"05/16/1996";10833,4004
"05/17/1996";10816,9004
"05/20/1996";10987,5996
"05/21/1996";11088,7998
"05/22/1996";11082,7998
"05/23/1996";11030,7998
"05/24/1996";11019,2002
"05/27/1996";11081,7002
"05/28/1996";11107
"05/29/1996";11200,5996
"05/30/1996";11157,0996
"05/31/1996";11264,7002
"06/03/1996";11059,7998
"06/04/1996";11086,9004
"06/05/1996";11092,5
"06/06/1996";11225,7998
"06/07/1996";11196,5996
"06/10/1996";11143,2002
"06/11/1996";10993,5996
"06/12/1996";10958,7002
"06/13/1996";10866
"06/14/1996";10865
"06/18/1996";10952,7998
"06/19/1996";10904,5
"06/21/1996";10855,2998
"06/24/1996";10959,7002
"06/25/1996";10982,7998
"06/26/1996";11059,9004
"06/27/1996";11002,5
"06/28/1996";11020,9004
"07/01/1996";11002,5996
"07/02/1996";11084,4004
"07/03/1996";11063,2998
"07/04/1996";11181,7998
"07/05/1996";11177,0996
"07/08/1996";10890,0996
"07/09/1996";10929,5996
"07/10/1996";10911,7998
"07/11/1996";10921,4004
"07/12/1996";10802,7002
"07/15/1996";10800,0996
"07/16/1996";10628
"07/17/1996";10609,0996
"07/18/1996";10711,2002
"07/19/1996";10845,2998
"07/22/1996";10798,2998
"07/23/1996";10865,2998
"07/24/1996";10699,9004
"07/25/1996";10707
"07/26/1996";10705,5996
"07/29/1996";10651,7998
"07/30/1996";10585,9004
"07/31/1996";10681,4004
"08/01/1996";10789,9004
"08/02/1996";10962
"08/05/1996";11071,4004
"08/06/1996";11134,5996
"08/07/1996";11127,5
"08/08/1996";11164,4004
"08/09/1996";11104
"08/12/1996";11181,9004
"08/13/1996";11165,7002
"08/14/1996";11166,7998
"08/15/1996";11158,4004
"08/16/1996";11176
"08/19/1996";11213,5
"08/20/1996";11312,5
"08/21/1996";11436,5
"08/22/1996";11478,7998
"08/23/1996";11424,5996
"08/27/1996";11338,9004
"08/28/1996";11379,5
"08/29/1996";11328,2002
"08/30/1996";11159
"09/02/1996";11106,5996
"09/03/1996";10957,2002
"09/04/1996";11077
"09/05/1996";11040,5
"09/06/1996";11025,5996
"09/09/1996";11212,5996
"09/10/1996";11223,5996
"09/11/1996";11236,4004
"09/12/1996";11251,7002
"09/13/1996";11369
"09/16/1996";11567,9004
"09/17/1996";11621,5996
"09/18/1996";11594
"09/19/1996";11586,7002
"09/20/1996";11592,4004
"09/23/1996";11622,0996
"09/24/1996";11546,7002
"09/25/1996";11603,5
"09/26/1996";11636,0996
"09/27/1996";11759,4004
"09/30/1996";11902,4004
"10/01/1996";11921,2002
"10/02/1996";11951,9004
"10/03/1996";12014,5996
"10/04/1996";11905,5
"10/07/1996";12133,0996
"10/08/1996";12106,7998
"10/09/1996";12250,5996
"10/10/1996";12242,5
"10/11/1996";12218,4004
"10/14/1996";12330,4004
"10/15/1996";12490,7002
"10/16/1996";12396,2002
"10/17/1996";12436,7998
"10/18/1996";12510,0996
"10/22/1996";12444,7002
"10/23/1996";12492,4004
"10/24/1996";12473,5996
"10/25/1996";12388,4004
"10/28/1996";12262,7998
"10/29/1996";12192,2002
"10/30/1996";12405,5
"10/31/1996";12477,5996
"11/01/1996";12529,2998
"11/04/1996";12559,4004
"11/05/1996";12502,7002
"11/06/1996";12775,5
"11/07/1996";12735,2998
"11/08/1996";12751,2002
"11/11/1996";12771,9004
"11/12/1996";12806,2998
"11/13/1996";12943,7002
"11/14/1996";13004,7998
"11/15/1996";12889,4004
"11/18/1996";13042,7998
"11/19/1996";13056,9004
"11/20/1996";13167,2002
"11/21/1996";13099,5996
"11/22/1996";13116,7998
"11/25/1996";13239,4004
"11/26/1996";13485,2998
"11/27/1996";13531
"11/28/1996";13310,7998
"11/29/1996";13393,9004
"12/02/1996";13517,5996
"12/03/1996";13456,2998
"12/04/1996";13434,2002
"12/05/1996";13491,5996
"12/06/1996";13102,7002
"12/09/1996";13144,2002
"12/10/1996";13342,5
"12/11/1996";13189,5996
"12/12/1996";13053,2998
"12/13/1996";12784,0996
"12/16/1996";12937,5
"12/17/1996";12815,4004
"12/18/1996";12766
"12/19/1996";12846,5996
"12/20/1996";13131,4004
"12/23/1996";13331,5
"12/24/1996";13341,5996
"12/27/1996";13404,0996
"12/30/1996";13480,7998
"12/31/1996";13451,5
"01/02/1997";13203,4004
"01/03/1997";13222,7998
"01/06/1997";13443,9004
"01/07/1997";13420,2002
"01/08/1997";13454,9004
"01/09/1997";13198,0996
"01/10/1997";13191,5
"01/13/1997";13289,2002
"01/14/1997";13293,9004
"01/15/1997";13766,7002
"01/16/1997";13830,7002
"01/17/1997";13856,4004
"01/20/1997";13868,2002
"01/21/1997";13732,7998
"01/22/1997";13692,7998
"01/23/1997";13610,2998
"01/24/1997";13379,5996
"01/27/1997";13294,9004
"01/28/1997";13403,2998
"01/29/1997";13285,4004
"01/30/1997";13288,4004
"01/31/1997";13321,7998
"02/03/1997";13451,0996
"02/04/1997";13548,4004
"02/05/1997";13660,5
"02/10/1997";13643,5
"02/11/1997";13454,2002
"02/12/1997";13462,5996
"02/13/1997";13240
"02/14/1997";13113,2998
"02/17/1997";13144,5996
"02/18/1997";13102,9004
"02/19/1997";13106,2998
"02/20/1997";13411,2998
"02/21/1997";13444,9004
"02/24/1997";13375,7002
"02/25/1997";13520,2998
"02/26/1997";13541,7998
"02/27/1997";13546,5996
"02/28/1997";13398,7002
"03/03/1997";13507,2998
"03/04/1997";13450,0996
"03/05/1997";13410,7998
"03/06/1997";13416,4004
"03/07/1997";13337,4004
"03/10/1997";13268,7998
"03/11/1997";13252,2002
"03/12/1997";13119,0996
"03/13/1997";12917,0996
"03/14/1997";12736,5
"03/17/1997";12838,5
"03/18/1997";12748,9004
"03/19/1997";12651,4004
"03/20/1997";12472,2998
"03/21/1997";12489,2998
"03/24/1997";12749,0996
"03/25/1997";12832,5
"03/26/1997";12776,4004
"03/27/1997";12534,2998
"04/01/1997";12074,2002
"04/02/1997";12136,2998
"04/03/1997";12055,2002
"04/04/1997";12204,5996
"04/07/1997";12287,7998
"04/08/1997";12398,5996
"04/09/1997";12426,7002
"04/10/1997";12358,7002
"04/11/1997";12516,5996
"04/14/1997";12296
"04/15/1997";12342
"04/16/1997";12581,2998
"04/17/1997";12516,2002
"04/18/1997";12541,0996
"04/21/1997";12626
"04/22/1997";12580,9004
"04/23/1997";12707
"04/24/1997";12726,7998
"04/25/1997";12645,7998
"04/28/1997";12610,2002
"04/29/1997";12600,4004
"04/30/1997";12903,2998
"05/01/1997";13020,7998
"05/02/1997";13081,7002
"05/05/1997";13399,2998
"05/06/1997";13579,2998
"05/07/1997";13605,9004
"05/08/1997";13740,2998
"05/09/1997";13930,7998
"05/12/1997";13987,7998
"05/13/1997";13906,5
"05/14/1997";14153,5996
"05/15/1997";14041,9004
"05/16/1997";14062,4004
"05/19/1997";14108,7998
"05/20/1997";14236,2002
"05/21/1997";14235,5
"05/22/1997";14212
"05/23/1997";14331,7002
"05/26/1997";14574,5996
"05/27/1997";14540,2002
"05/28/1997";14556,5
"05/29/1997";14416,5996
"05/30/1997";14757,7998
"06/02/1997";14991
"06/03/1997";14760,2002
"06/04/1997";14831,5996
"06/05/1997";14795,5
"06/06/1997";14655,0996
"06/10/1997";14439,7002
"06/11/1997";14421,5
"06/12/1997";13924,2998
"06/13/1997";14112,5996
"06/16/1997";14394,5996
"06/17/1997";14307,2002
"06/18/1997";14203,9004
"06/19/1997";14506,5
"06/20/1997";15154,4004
"06/23/1997";15021,2002
"06/24/1997";14891
"06/25/1997";15065
"06/26/1997";15127
"06/27/1997";15196,7998
"07/03/1997";15055,7002
"07/04/1997";14823
"07/07/1997";14858,5996
"07/08/1997";14792,2002
"07/09/1997";14703,7002
"07/10/1997";14839,2002
"07/11/1997";15225,2998
"07/14/1997";15370,9004
"07/15/1997";15487,2002
"07/16/1997";15446
"07/17/1997";15706,2998
"07/18/1997";15570,4004
"07/21/1997";15536,2998
"07/22/1997";15446,7998
"07/23/1997";15738,7998
"07/24/1997";15709,2002
"07/25/1997";15658,0996
"07/28/1997";15666,5996
"07/29/1997";15772,0996
"07/30/1997";15983,2002
"07/31/1997";16365,7002
"08/01/1997";16379,2002
"08/04/1997";16259,5996
"08/05/1997";16371,5
"08/06/1997";16541,5996
"08/07/1997";16673,3008
"08/08/1997";16647,5
"08/11/1997";16460,5
"08/12/1997";16383,4004
"08/13/1997";16482,9004
"08/14/1997";16497,6992
"08/15/1997";16096,9004
"08/19/1997";15477,2998
"08/20/1997";15855,7002
"08/21/1997";15654
"08/22/1997";15429,7998
"08/25/1997";15598,9004
"08/26/1997";15547,2002
"08/27/1997";15534
"08/28/1997";14876,0996
"08/29/1997";14135,2002
"09/01/1997";13425,7002
"09/02/1997";13735,2998
"09/03/1997";14714
"09/04/1997";14199,2002
"09/05/1997";14563,5996
"09/08/1997";14806,5
"09/09/1997";14996,7002
"09/10/1997";14805,4004
"09/11/1997";14308,2998
"09/12/1997";14470,5
"09/15/1997";14630,7002
"09/16/1997";14411,2002
"09/18/1997";14419,5
"09/19/1997";14384,0996
"09/22/1997";14108,0996
"09/23/1997";14094,4004
"09/24/1997";14205,4004
"09/25/1997";14636,5996
"09/26/1997";14710,9004
"09/29/1997";14864,4004
"09/30/1997";15049,2998
"10/03/1997";15128
"10/06/1997";14776,7998
"10/07/1997";14810,7998
"10/08/1997";14838,5
"10/09/1997";14273,0996
"10/13/1997";14072,9004
"10/14/1997";13836,5996
"10/15/1997";13384,2002
"10/16/1997";13567,2998
"10/17/1997";13601
"10/20/1997";12970,9004
"10/21/1997";12403,0996
"10/22/1997";11637,7998
"10/23/1997";10426,2998
"10/24/1997";11144,2998
"10/27/1997";10498,2002
"10/28/1997";9059,9004
"10/29/1997";10765,2998
"10/30/1997";10362,9004
"10/31/1997";10623,7998
"11/03/1997";11255,0996
"11/04/1997";10780,7998
"11/05/1997";10681,7998
"11/06/1997";10412,5996
"11/07/1997";10104,5
"11/10/1997";9992,7998
"11/11/1997";10004,0996
"11/12/1997";9607,9004
"11/13/1997";9720,7998
"11/14/1997";9957,2998
"11/17/1997";10419,7998
"11/18/1997";10245,2002
"11/19/1997";10154,4004
"11/20/1997";10050,7002
"11/21/1997";10548,2002
"11/24/1997";10586,4004
"11/25/1997";10325,5996
"11/26/1997";10590,0996
"11/27/1997";10583,0996
"11/28/1997";10526,9004
"12/01/1997";10750,9004
"12/02/1997";11216,4004
"12/03/1997";11207,5996
"12/04/1997";11474,9004
"12/05/1997";11527,5996
"12/08/1997";11722,9004
"12/09/1997";11490,7002
"12/10/1997";11022,4004
"12/11/1997";10420,2002
"12/12/1997";10614,7002
"12/15/1997";10435,2002
"12/16/1997";10346,4004
"12/17/1997";10692,7002
"12/18/1997";10754,0996
"12/19/1997";10405,7998
"12/22/1997";10172,5
"12/23/1997";10368,0996
"12/24/1997";10342,4004
"12/29/1997";10503
"12/30/1997";10755,2002
"12/31/1997";10722,7998
"01/02/1998";10680,5996
"01/05/1998";10303,5
"01/06/1998";10135,5
"01/07/1998";9538,5996
"01/08/1998";9254,5
"01/09/1998";8894,5996
"01/12/1998";8121,1001
"01/13/1998";8720
"01/14/1998";9226,5996
"01/15/1998";8579
"01/16/1998";8900
"01/19/1998";9400,4004
"01/20/1998";9433,7002
"01/21/1998";9246,7998
"01/22/1998";8883,7002
"01/23/1998";8920,2002
"01/26/1998";8973,9004
"01/27/1998";9252,4004
"02/02/1998";10578,5996
"02/03/1998";10525,5
"02/04/1998";10302,5996
"02/05/1998";10442,0996
"02/06/1998";10485,9004
"02/09/1998";10873,2002
"02/10/1998";10859,7002
"02/11/1998";10793,4004
"02/12/1998";10620
"02/13/1998";10274,5996
"02/16/1998";10124
"02/17/1998";10232
"02/18/1998";10671
"02/19/1998";10581,2998
"02/20/1998";10600
"02/23/1998";10685,2002
"02/24/1998";10683,2998
"02/25/1998";10886,7002
"02/26/1998";11224,7998
"02/27/1998";11480,7002
"03/02/1998";11318,7998
"03/03/1998";11425,5
"03/04/1998";11350,7998
"03/05/1998";10803,7002
"03/06/1998";10919,5
"03/09/1998";10994,0996
"03/10/1998";10898,5996
"03/11/1998";11118,9004
"03/12/1998";10902,5
"03/13/1998";11057
"03/16/1998";11181,5
"03/17/1998";11255,5
"03/18/1998";11121,7002
"03/19/1998";11445
"03/20/1998";11564,2002
"03/23/1998";11594,2998
"03/24/1998";11645,4004
"03/25/1998";11810,5996
"03/26/1998";11757,9004
"03/27/1998";11735,5
"03/30/1998";11503,7998
"03/31/1998";11518,7002
"04/01/1998";11331,4004
"04/02/1998";11189,7002
"04/03/1998";11052,7002
"04/07/1998";11049,4004
"04/08/1998";11314,5
"04/09/1998";11342
"04/14/1998";11420,2998
"04/15/1998";11371,0996
"04/16/1998";11187,7998
"04/17/1998";11001,2998
"04/20/1998";11151,5996
"04/21/1998";10968,2998
"04/22/1998";10977,5
"04/23/1998";10918,9004
"04/24/1998";10879,9004
"04/27/1998";10593,7002
"04/28/1998";10678,6104
"04/29/1998";10471,1504
"04/30/1998";10383,6797
"05/01/1998";10563,6797
"05/04/1998";10439,4199
"05/05/1998";10153,6602
"05/06/1998";10109,1397
"05/07/1998";9971,9297
"05/08/1998";10060,3799
"05/11/1998";10096,3701
"05/12/1998";9841,5098
"05/13/1998";9469,29
"05/14/1998";9591,9502
"05/15/1998";9538,3896
"05/18/1998";9411,9697
"05/19/1998";9449,1104
"05/20/1998";9549,1797
"05/21/1998";9670,4502
"05/22/1998";9555,9805
"05/25/1998";9544,5303
"05/26/1998";9482,21
"05/27/1998";8983,4297
"05/28/1998";8877,9404
"05/29/1998";8934,5596
"06/01/1998";8612,0098
"06/02/1998";8598,1699
"06/03/1998";8819,2197
"06/04/1998";8558,4297
"06/05/1998";8569,4697
"06/08/1998";8586,6299
"06/09/1998";8391,46
"06/10/1998";7979,3701
"06/11/1998";7886,0698
"06/12/1998";7915,4399
"06/15/1998";7462,5
"06/16/1998";7526,4502
"06/17/1998";8004,3501
"06/18/1998";8515,9697
"06/19/1998";8591,9102
"06/22/1998";8204,21
"06/23/1998";8219,6699
"06/24/1998";8296,7695
"06/25/1998";8665,8301
"06/26/1998";8607,8604
"06/29/1998";8460,71
"06/30/1998";8543,0996
"07/02/1998";8866,1602
"07/03/1998";8639,3096
"07/06/1998";8484,1201
"07/07/1998";8444,1797
"07/08/1998";8629,1797
"07/09/1998";8433,7803
"07/10/1998";8205,7695
"07/13/1998";8099,2002
"07/14/1998";8178,9302
"07/15/1998";8456,2197
"07/16/1998";8586,5703
"07/17/1998";8628,9297
"07/20/1998";8493,25
"07/21/1998";8564,5498
"07/22/1998";8420,7197
"07/23/1998";8176,25
"07/24/1998";8257,46
"07/27/1998";7984,4302
"07/28/1998";7926,1001
"07/29/1998";7808,8301
"07/30/1998";7906,1602
"07/31/1998";7936,2002
"08/03/1998";7552,77
"08/04/1998";7580,7998
"08/05/1998";7466,4302
"08/06/1998";7254,3599
"08/07/1998";7018,4102
"08/10/1998";7034,6201
"08/11/1998";6779,9502
"08/12/1998";6859,48
"08/13/1998";6660,4199
"08/14/1998";7224,6899
"08/17/1998";7224,6899
"08/18/1998";7210,9199
"08/19/1998";7622,5801
"08/20/1998";7742,5298
"08/21/1998";7527,6099
"08/24/1998";7845,48
"08/25/1998";7890,0898
"08/26/1998";7834,3999
"08/27/1998";7922,9702
"08/28/1998";7829,7402
"08/31/1998";7275,04
"09/01/1998";7062,4702
"09/02/1998";7355,6699
"09/03/1998";7318,5898
"09/04/1998";7488,4702
"09/07/1998";8076,7598
"09/08/1998";8189,25
"09/09/1998";7905,4502
"09/10/1998";7849,96
"09/11/1998";7578,48
"09/14/1998";7661,8599
"09/15/1998";7733,4702
"09/16/1998";7860,6802
"09/17/1998";7576,5698
"09/18/1998";7445,96
"09/21/1998";7170,23
"09/22/1998";7373,5098
"09/23/1998";7504,3901
"09/24/1998";7834,6099
"09/25/1998";7701,6099
"09/28/1998";7946,04
"09/29/1998";7837,6099
"09/30/1998";7883,46
"10/05/1998";7564,54
"10/07/1998";7744,7202
"10/08/1998";7939,5098
"10/09/1998";8506,79
"10/12/1998";8990,2695
"10/13/1998";9008,8301
"10/14/1998";8840,0098
"10/15/1998";8970,4199
"10/16/1998";9777,0098
"10/19/1998";9599,0498
"10/20/1998";9642,75
"10/21/1998";9662,1201
"10/22/1998";9658,5801
"10/23/1998";9817,75
"10/26/1998";9778,9102
"10/27/1998";9927,0498
"10/29/1998";9931,46
"10/30/1998";10154,9404
"11/02/1998";10170,0801
"11/03/1998";10358,5195
"11/04/1998";10508,25
"11/05/1998";10221,9805
"11/06/1998";10139,75
"11/09/1998";9851,9297
"11/10/1998";9721,3301
"11/11/1998";10137,3203
"11/12/1998";9948,1797
"11/13/1998";9997,9902
"11/16/1998";10298,0898
"11/17/1998";10148,6904
"11/18/1998";10213,4199
"11/19/1998";10313,2998
"11/20/1998";10233,3604
"11/23/1998";10514,5303
"11/24/1998";10851,71
"11/25/1998";10720,9902
"11/26/1998";10778,9199
"11/27/1998";10742,1104
"11/30/1998";10402,3203
"12/01/1998";9975,8496
"12/02/1998";10055,7803
"12/03/1998";10046,1504
"12/04/1998";9963,1396
"12/07/1998";10428,8203
"12/08/1998";10351,0801
"12/09/1998";10361,29
"12/10/1998";10315,4404
"12/11/1998";9952
"12/14/1998";9825,21
"12/15/1998";9952,8398
"12/16/1998";9939,3896
"12/17/1998";10083,3096
"12/18/1998";10226,2305
"12/21/1998";10396,0098
"12/22/1998";10322,5596
"12/23/1998";10158,75
"12/24/1998";10292,2002
"12/28/1998";10170,1397
"12/29/1998";10225,9697
"12/30/1998";10121,4404
"12/31/1998";10048,5801
"01/04/1999";9809,1699
"01/05/1999";9891,0596
"01/06/1999";10233,7998
"01/07/1999";10693,5703
"01/08/1999";10722,7002
"01/11/1999";10634,2695
"01/12/1999";10711,5596
"01/13/1999";10273,7695
"01/14/1999";10183,1299
"01/15/1999";10147,4004
"01/18/1999";10402,54
"01/19/1999";10290,1104
"01/20/1999";10314,9102
"01/21/1999";10048,5703
"01/22/1999";9738,5195
"01/25/1999";9499,5
"01/26/1999";9509,8301
"01/27/1999";9719,6602
"01/28/1999";9360,96
"01/29/1999";9506,9004
"02/01/1999";9599,5498
"02/02/1999";9502,7197
"02/03/1999";9419,8496
"02/04/1999";9438,6504
"02/05/1999";9190,2002
"02/08/1999";9139,5996
"02/09/1999";9244,4902
"02/10/1999";9076,3301
"02/11/1999";9146,7998
"02/12/1999";9425,4199
"02/15/1999";9402,3896
"02/19/1999";9254,1201
"02/22/1999";9229,3398
"02/23/1999";9433,9902
"02/24/1999";9677,5703
"02/25/1999";9658,0703
"02/26/1999";9858,4902
"03/01/1999";10020,46
"03/02/1999";9913,5801
"03/03/1999";9922,4004
"03/04/1999";9912,7598
"03/05/1999";10241,1201
"03/08/1999";10263,9902
"03/09/1999";10532,9502
"03/10/1999";10749,0098
"03/11/1999";10662,8096
"03/12/1999";10801,7598
"03/15/1999";10836,8604
"03/16/1999";10911,25
"03/17/1999";10940,0703
"03/18/1999";10659,3203
"03/19/1999";11082,9199
"03/22/1999";11107,2402
"03/23/1999";11041,0098
"03/24/1999";10711,3398
"03/25/1999";10826,1299
"03/26/1999";10803,3096
"03/29/1999";10688,4697
"03/30/1999";10940,21
"03/31/1999";10942,2002
"04/01/1999";11072,9805
"04/07/1999";11614,8701
"04/08/1999";11727,8398
"04/09/1999";11914,0996
"04/12/1999";11744,7402
"04/13/1999";11899,6904
"04/14/1999";11834,1299
"04/15/1999";11962,2305
"04/16/1999";12490,2998
"04/19/1999";12766,4404
"04/20/1999";12409,7803
"04/21/1999";12543,7598
"04/22/1999";12933,54
"04/23/1999";12905,2998
"04/26/1999";13127,0195
"04/27/1999";13364,79
"04/28/1999";13133,3897
"04/29/1999";13179,7002
"04/30/1999";13333,2002
"05/03/1999";13337,0703
"05/04/1999";13559,6904
"05/05/1999";13586,21
"05/06/1999";13570,2402
"05/07/1999";12997,4297
"05/10/1999";13163,2002
"05/11/1999";12874,3701
"05/12/1999";13012,9697
"05/13/1999";13053,6699
"05/14/1999";12855,5195
"05/17/1999";12588,5996
"05/18/1999";12627,0996
"05/19/1999";12403,1397
"05/20/1999";12375,4199
"05/21/1999";12272,1397
"05/24/1999";12436,8604
"05/25/1999";12346,9102
"05/26/1999";12409,1602
"05/27/1999";12308,5303
"05/28/1999";12059,25
"05/31/1999";12147,1201
"06/01/1999";12363,5596
"06/02/1999";12458,6397
"06/03/1999";12471,6104
"06/04/1999";12415,54
"06/07/1999";12837,3897
"06/08/1999";12864,8604
"06/09/1999";12874,4199
"06/10/1999";12839,1201
"06/11/1999";12992,7598
"06/14/1999";13007,5703
"06/15/1999";12935,4102
"06/16/1999";13155,1201
"06/17/1999";13408,2695
"06/21/1999";13994,2305
"06/22/1999";14004,8799
"06/23/1999";13976,04
"06/24/1999";13780,1201
"06/25/1999";13784,5098
"06/28/1999";13840,29
"06/29/1999";13765,4902
"06/30/1999";13532,1397
"07/02/1999";14184,5801
"07/05/1999";14506,7402
"07/06/1999";14372,6104
"07/07/1999";14257,4404
"07/08/1999";14226,2998
"07/09/1999";14222,5703
"07/12/1999";14061,8398
"07/13/1999";13980,9297
"07/14/1999";13575,5703
"07/15/1999";13758,8897
"07/16/1999";13545,2402
"07/19/1999";13447,1299
"07/20/1999";13600,4004
"07/21/1999";13419,6602
"07/22/1999";13369,0596
"07/23/1999";13093,7002
"07/26/1999";12866,5195
"07/27/1999";13075,0898
"07/28/1999";13140,4199
"07/29/1999";13117,8398
"07/30/1999";13186,8604
"08/02/1999";13435,4297
"08/03/1999";13473,8398
"08/04/1999";13591,0195
"08/05/1999";13254,3398
"08/06/1999";13167,0596
"08/09/1999";12945,4697
"08/10/1999";12596,71
"08/11/1999";12437,7998
"08/12/1999";12779,75
"08/13/1999";12608,1797
"08/16/1999";12894,7803
"08/17/1999";12783,1602
"08/18/1999";12993,0996
"08/19/1999";13403,5898
"08/20/1999";13566,7402
"08/23/1999";13573,6602
"08/24/1999";13633,8701
"08/25/1999";13479,1299
"08/26/1999";13608,3799
"08/27/1999";13383,1299
"08/30/1999";13688,6602
"08/31/1999";13482,7695
"09/01/1999";13544,1904
"09/02/1999";13367,5596
"09/03/1999";13178,3096
"09/06/1999";13385,1602
"09/07/1999";13396,0898
"09/08/1999";13356,6299
"09/09/1999";13854,8799
"09/10/1999";13855,9297
"09/13/1999";13860,8496
"09/14/1999";13804,0303
"09/15/1999";13430,5996
"09/17/1999";13484,8398
"09/20/1999";13472,3701
"09/21/1999";13420,46
"09/22/1999";13187,6201
"09/23/1999";13214,4404
"09/24/1999";13032,0703
"09/27/1999";12760,46
"09/28/1999";12844,9297
"09/29/1999";12834,8897
"09/30/1999";12733,2402
"10/04/1999";12875,8604
"10/05/1999";12998,8897
"10/06/1999";13017,9805
"10/07/1999";13113,2002
"10/08/1999";13112,4199
"10/11/1999";12992,7197
"10/12/1999";12759,3496
"10/13/1999";12475,8701
"10/14/1999";12486,8203
"10/15/1999";12299,0801
"10/19/1999";12134,1299
"10/20/1999";12498,5596
"10/21/1999";12523
"10/22/1999";12863,0801
"10/25/1999";13034,1797
"10/26/1999";12797,3799
"10/27/1999";12709,0703
"10/28/1999";12758,8799
"10/29/1999";13256,9502
"11/01/1999";13322,1104
"11/02/1999";13335,8398
"11/03/1999";13257,3301
"11/04/1999";13651,5098
"11/05/1999";13610,2695
"11/08/1999";13521,1104
"11/09/1999";13669,7002
"11/10/1999";13975,54
"11/11/1999";14105,71
"11/12/1999";14189,6699
"11/15/1999";14562,2197
"11/16/1999";14689,46
"11/17/1999";14704,4805
"11/18/1999";14721,7402
"11/19/1999";15073,0996
"11/22/1999";15285,0303
"11/23/1999";15393,2002
"11/24/1999";15307,2803
"11/25/1999";14998,7695
"11/26/1999";15274,5303
"11/29/1999";15461,1104
"11/30/1999";15377,1904
"12/01/1999";15422,5195
"12/02/1999";15603,04
"12/03/1999";15840,4102
"12/06/1999";16168,6201
"12/07/1999";16073,0898
"12/08/1999";15989,3799
"12/09/1999";16370,9502
"12/10/1999";16380,21
"12/13/1999";16442,1094
"12/14/1999";16282,7002
"12/15/1999";15825,3096
"12/16/1999";15571,3604
"12/17/1999";15986,3496
"12/20/1999";16212,3897
"12/21/1999";16248,7402
"12/22/1999";16192,4004
"12/23/1999";16296,0801
"12/24/1999";16833,2793
"12/28/1999";16928,2891
"12/29/1999";16660,8203
"12/30/1999";16962,0996
"01/03/2000";17369,63
"01/04/2000";17072,82
"01/05/2000";15846,72
"01/06/2000";15153,23
"01/07/2000";15405,63
"01/10/2000";15848,15
"01/11/2000";15862,1
"01/12/2000";15714,2
"01/13/2000";15633,96
"01/14/2000";15542,23
"01/17/2000";15574,56
"01/18/2000";15789,2
"01/19/2000";15275,34
"01/20/2000";15215,31
"01/21/2000";15108,41
"01/24/2000";15167,55
"01/25/2000";15103,04
"01/26/2000";15427,72
"01/27/2000";15917,81
"01/28/2000";16185,94
"01/31/2000";15532,34
"02/01/2000";15653,86
"02/02/2000";15789,82
"02/03/2000";15968,12
"02/08/2000";16228,73
"02/09/2000";16819,46
"02/10/2000";16845,17
"02/11/2000";17380,3
"02/14/2000";17188,96
"02/15/2000";16688,16
"02/16/2000";17043,39
"02/17/2000";16981,23
"02/18/2000";16599,16
"02/21/2000";16322,37
"02/22/2000";16255,17
"02/23/2000";16376,79
"02/24/2000";17058,66
"02/25/2000";17200,98
"02/28/2000";16984,44
"02/29/2000";17169,44
"03/01/2000";16843,59
"03/02/2000";16936,81
"03/03/2000";17285,24
"03/06/2000";17758,76
"03/07/2000";17865,36
"03/08/2000";17951,43
"03/09/2000";17637,03
"03/10/2000";17831,86
"03/13/2000";17096,68
"03/14/2000";16929,16
"03/15/2000";16747,2
"03/16/2000";16359
"03/17/2000";17082,99
"03/20/2000";17234,46
"03/21/2000";17199,98
"03/22/2000";17547,04
"03/23/2000";17710,58
"03/24/2000";17784,57
"03/27/2000";18292,86
"03/28/2000";18301,69
"03/29/2000";18096,37
"03/30/2000";17467,15
"03/31/2000";17406,54
"04/03/2000";16892,93
"04/04/2000";16892,9
"04/05/2000";16318,44
"04/06/2000";16491,39
"04/07/2000";16941,68
"04/10/2000";16850,74
"04/11/2000";16487,66
"04/12/2000";16577,09
"04/13/2000";16352,56
"04/14/2000";16142,76
"04/17/2000";14762,37
"04/18/2000";15278,32
"04/19/2000";15427,2
"04/20/2000";15367,14
"04/24/2000";15367,1
"04/25/2000";15380,01
"04/26/2000";15227,39
"04/27/2000";15192,87
"04/28/2000";15519,3
"05/01/2000";15519,3
"05/02/2000";15817,76
"05/03/2000";15577,47
"05/04/2000";15314,07
"05/05/2000";15268,64
"05/08/2000";14901
"05/09/2000";14776,9
"05/10/2000";14492,92
"05/11/2000";14492,9
"05/12/2000";15111,94
"05/15/2000";14881,3
"05/16/2000";15160,29
"05/17/2000";14827,81
"05/18/2000";14322,6
"05/19/2000";14478,26
"05/22/2000";14140,73
"05/23/2000";14257,18
"05/24/2000";13933,98
"05/25/2000";13921,06
"05/26/2000";13722,7
"05/29/2000";13975,07
"05/30/2000";13990,9
"05/31/2000";14713,86
"06/01/2000";14941,19
"06/02/2000";15284,1
"06/05/2000";15861,68
"06/06/2000";15861,7
"06/07/2000";15900,06
