Period_dt,lwti,lpri,d2pri,lwip,lgop,pri,date,u_wip,u_gop,pri_jp,pri_aus,pri_cds,pri_fra,pri_ger,pri_india,pri_indo,pri_pak,pri_rus,pri_vn,pri_uk,Period,lpri_jp,dlpri_jp,lpri_aus,dlpri_aus,lpri_cds,dlpri_cds,lpri_fra,dlpri_fra,lpri_ger,dlpri_ger,lpri_india,dlpri_india,lpri_indo,dlpri_indo,lpri_pak,dlpri_pak,lpri_rus,dlpri_rus,lpri_vn,dlpri_vn,lpri_uk,dlpri_uk,dlpri,llwip,llgop,l2lwip,l2lgop,d2pri_jp,dllgop,dl2lgop,vix,gs10,tb3ms,tedrate,baa10y,us_spread,gscpi,brent,gold,bdi,cny_usd,dxy,em_fx,reer,indpro,uct_tension_l1,gpr_global_l1,gpr_chn_l1,gpr_usa_l1,gdelt_events
1997-08-31,2.5172349634679287,0.4812118250596098,0.2,4.364554507152293,4.188889297633446,0.5000000000000071,1997-08-01,2.221539181,0.372285213947132,3.399999999999998,3.100000000000002,2.100000000000002,3.700000000000001,3.700000000000002,1.7000000000000033,1.199999999999999,6.599999999999994,6.300000000000001,2.099999999999996,2.2,1997-08-01,1.4816046,0.046519995,1.410987,0.0,1.1314021,0.10178268,1.5475625,0.0,1.5475625,0.0,0.9932518,0.03774035,0.78845733,0.09531015,2.0281482,0.0,1.9878744,0.0,1.1314021,0.0,1.1631508,0.0,0.18553878,4.3601427,4.175441,4.356525,4.168558,0.5,0.0068826675,-0.011869431,20.529090881347656,6.22,5.05,0.6931818181818182,1.54,1.54,,0.04908807742471222,-0.050126307027138495,0.04941307503546888,-0.0035396136161467417,,,0.01059863772927816,0.008505942659710719,81.99793847,47.69842529296875,0.18350493907928467,0.9073299765586853,0.0
1997-09-30,2.507701115530038,0.6526665660823615,0.0,4.369575312698052,4.1943693682654075,0.7000000000000071,1997-09-01,-1.604309743,-0.0325951137907275,3.399999999999998,3.300000000000002,2.100000000000002,3.700000000000001,3.700000000000002,1.7000000000000033,1.199999999999999,6.599999999999994,6.300000000000001,2.099999999999996,2.2,1997-09-01,1.4816046,0.0,1.4586151,0.047628045,1.1314021,0.0,1.5475625,0.0,1.5475625,0.0,0.9932518,0.0,0.78845733,0.0,2.0281482,0.0,1.9878744,0.0,1.1314021,0.0,1.1631508,0.0,0.17145474,4.3645544,4.1888895,4.3601427,4.175441,-0.2,0.013448715,0.0068826675,23.084762028285436,6.3,5.14,0.585,1.44,1.44,,0.007069646282430675,-0.0002777306339307728,0.033686970041925335,0.003263156354077257,,,0.016945828038767985,0.00995494609358527,61.03036461,48.582298278808594,0.13877806067466736,1.051243782043457,0.0
1997-10-31,2.577492416239182,1.529660495090407,1.3,4.376308693360838,4.202122154395532,2.2000000000000073,1997-10-01,-0.275127581,-0.509873384785878,3.699999999999998,3.300000000000002,2.100000000000002,3.800000000000001,3.700000000000002,1.7000000000000033,1.2999999999999992,6.599999999999994,6.300000000000001,2.199999999999996,2.2,1997-10-01,1.5475625,0.065957904,1.4586151,0.0,1.1314021,0.0,1.5686159,0.021053433,1.5475625,0.0,0.9932518,0.0,0.8329091,0.044451773,2.0281482,0.0,1.9878744,0.0,1.1631508,0.031748652,1.1631508,0.0,0.87699395,4.3695755,4.1943693,4.3645544,4.1888895,0.3,0.0054798126,0.013448715,23.812380836123513,6.21,4.95,0.7723809523809523,1.54,1.54,,-0.007261796619381311,-0.0036794871684371344,-0.09816221168478734,-0.00042084253294971674,,,0.0015263849452855638,0.009117575456573768,63.02321539,42.6890869140625,0.15430578589439392,0.860172688961029,0.0
1997-11-30,2.5236237713711507,1.4874828366412745,-1.6,4.374808018039643,4.19992005477074,2.100000000000007,1997-11-01,-5.304468774,-0.566869399240478,3.699999999999998,3.300000000000002,2.200000000000002,3.800000000000001,3.700000000000002,1.7000000000000033,1.2999999999999992,6.599999999999994,6.4,2.199999999999996,2.2,1997-11-01,1.5475625,0.0,1.4586151,0.0,1.1631508,0.031748652,1.5686159,0.0,1.5475625,0.0,0.9932518,0.0,0.8329091,0.0,2.0281482,0.0,2.00148,0.013605714,1.1631508,0.0,1.1631508,0.0,-0.04217766,4.376309,4.202122,4.3695755,4.1943693,-0.3,0.0077528954,0.0054798126,23.870869760927945,6.03,4.97,0.7931818181818181,1.6,1.6,,0.07331251329528321,0.006330209963263833,-0.13657272083944072,-0.0001804153165472222,,,0.005107318898674329,0.008827849981996039,94.85622338,49.746307373046875,0.28928136825561523,1.0718635320663452,0.0
1997-12-31,2.426802540609684,1.529660495090407,0.2,4.3741680870159945,4.197125252991524,2.2000000000000073,1997-12-01,-2.368180092,0.169864895569205,3.699999999999998,3.300000000000002,2.200000000000002,3.800000000000001,3.700000000000002,1.7000000000000033,1.2999999999999992,6.599999999999994,6.4,2.2999999999999963,2.2,1997-12-01,1.5475625,0.0,1.4586151,0.0,1.1631508,0.0,1.5686159,0.0,1.5475625,0.0,0.9932518,0.0,0.8329091,0.0,2.0281482,0.0,2.00148,0.0,1.1939225,0.030771732,1.1631508,0.0,0.04217766,4.374808,4.19992,4.376309,4.202122,0.0,-0.002202034,0.0077528954,32.034737034847865,5.88,5.14,0.6961111111111111,1.52,1.52,,-0.0354041582648148,-0.059709289944746224,-0.19961654798547634,-0.00045719786635300963,,,0.0163409355317663,0.007844288895028306,92.92235308,59.6933708190918,0.42283299565315247,1.4865221977233887,0.0
1998-01-31,2.3335811933630097,1.529660495090407,-0.1,4.372039933159309,4.215244217651175,2.2000000000000073,1998-01-01,-2.660032134,2.59777379475678,3.799999999999998,3.300000000000002,2.200000000000002,3.800000000000001,3.700000000000002,1.7000000000000033,1.2999999999999992,6.599999999999994,6.4,2.2999999999999963,2.3000000000000003,1998-01-01,1.5686159,0.021053433,1.4586151,0.0,1.1631508,0.0,1.5686159,0.0,1.5475625,0.0,0.9932518,0.0,0.8329091,0.0,2.0281482,0.0,2.00148,0.0,1.1939225,0.0,1.1939225,0.030771732,0.0,4.374168,4.1971254,4.374808,4.19992,0.1,-0.0027947426,-0.002202034,26.276363719593395,5.81,5.16,0.7495238095238095,1.53,1.53,,-0.10970939307402716,-0.05818918316198296,0.0453908432465191,4.813593589236831e-05,,,0.031282072080386136,0.00424944358291679,76.93707995,43.998268127441406,0.1542905867099762,0.9454402327537537,0.0
1998-02-28,2.293905559274323,1.529660495090407,0.0,4.3798698103997245,4.220737830614416,2.2000000000000073,1998-02-01,0.620592475,0.996287307614751,3.799999999999998,3.300000000000002,2.200000000000002,3.800000000000001,3.700000000000002,1.7000000000000033,1.2999999999999992,6.599999999999994,6.6000000000000005,2.2999999999999963,2.3000000000000003,1998-02-01,1.5686159,0.0,1.4586151,0.0,1.1631508,0.0,1.5686159,0.0,1.5475625,0.0,0.9932518,0.0,0.8329091,0.0,2.0281482,0.0,2.0281482,0.026668072,1.1939225,0.0,1.1939225,0.0,0.0,4.37204,4.2152443,4.374168,4.1971254,-0.1,0.018118858,-0.0027947426,23.866499996185304,5.54,5.04,0.6144999999999999,1.68,1.68,-1.09,-0.12343893139036233,0.001246019820632327,-0.15577795742940026,0.0,,,0.024400169223978807,0.004373784275946591,69.12613869,53.0963020324707,0.24241308867931366,1.113872766494751,0.0
1998-03-31,2.2269564970916957,1.570278543484981,0.1,4.376759412180762,4.218988452740833,2.3000000000000074,1998-03-01,-3.223911515,0.866154871287659,3.799999999999998,3.300000000000002,2.200000000000002,3.9000000000000012,3.700000000000002,1.7000000000000033,1.2999999999999992,6.599999999999994,6.6000000000000005,2.2999999999999963,2.5000000000000004,1998-03-01,1.5686159,0.0,1.4586151,0.0,1.1631508,0.0,1.5892352,0.020619273,1.5475625,0.0,0.9932518,0.0,0.8329091,0.0,2.0281482,0.0,2.0281482,0.0,1.1939225,0.0,1.2527629,0.058840394,0.040618047,4.37987,4.220738,4.37204,4.2152443,0.0,0.005493641,0.018118858,19.99894724394146,5.57,5.09,0.5473684210526316,1.67,1.67,-0.44,-0.07640851601871512,0.028607961953061256,0.1407919164527538,0.0,,,-0.015244197643117019,0.0016174896182681309,78.37443064,77.59761810302734,0.30539751052856445,1.838814377784729,0.0
1998-04-30,2.2533015889034087,1.570278543484981,-0.1,4.376013969778366,4.21699867784492,2.3000000000000074,1998-04-01,0.401227989,-0.0575682527232461,3.399999999999998,3.300000000000002,2.400000000000002,3.9000000000000012,3.700000000000002,1.7000000000000033,1.3999999999999992,6.599999999999994,6.6000000000000005,2.2999999999999963,2.5000000000000004,1998-04-01,1.4816046,-0.08701134,1.4586151,0.0,1.2237754,0.0606246,1.5892352,0.0,1.5475625,0.0,0.9932518,0.0,0.87546873,0.042559624,2.0281482,0.0,2.0281482,0.0,1.1939225,0.0,1.2527629,0.0,0.0,4.3767595,4.2189884,4.37987,4.220738,-0.4,-0.0017495155,0.005493641,20.158636353232644,5.65,5.03,0.6581818181818182,1.67,1.67,-0.06,-0.07115424629318623,-0.005223879900973394,0.06089732998921704,-0.0036166404701885035,,,-0.004207507874766314,0.0003515910121256738,57.18349731,57.24806213378906,0.17229296267032623,1.2498539686203003,0.0
1998-05-31,2.2125500281639945,1.6472311463710985,0.2,4.378444100053241,4.2091052574276135,2.5000000000000075,1998-05-01,-3.098661021,0.166057392970197,3.299999999999998,3.300000000000002,2.400000000000002,3.9000000000000012,3.800000000000002,1.6000000000000032,1.2999999999999992,6.599999999999994,6.6000000000000005,2.2999999999999963,2.5000000000000004,1998-05-01,1.4586151,-0.022989511,1.4586151,0.0,1.2237754,0.0,1.5892352,0.0,1.5686159,0.021053433,0.95551145,-0.03774035,0.8329091,-0.042559624,2.0281482,0.0,2.0281482,0.0,1.1939225,0.0,1.2527629,0.0,0.07695261,4.3760138,4.2169986,4.3767595,4.2189884,0.3,-0.0019898415,-0.0017495155,22.028571446736652,5.64,4.95,0.746,1.66,1.66,-0.12,0.03179563671411856,0.040884167352639444,-0.026852157633280527,0.0036166404701885035,,,-0.0017497817237872582,0.0034253831806134727,53.73828228,50.99658203125,0.1768483817577362,1.0672954320907593,0.0
1998-06-30,2.127119586562295,1.8496036794731807,0.4,4.376428745688712,4.204955271462055,3.1000000000000076,1998-06-01,1.405148331,0.345452672592967,3.299999999999998,3.300000000000002,2.400000000000002,3.9000000000000012,3.800000000000002,1.3000000000000032,1.2999999999999992,6.399999999999994,6.6000000000000005,2.3999999999999964,2.5000000000000004,1998-06-01,1.4586151,0.0,1.4586151,0.0,1.2237754,0.0,1.5892352,0.0,1.5686159,0.0,0.8329091,-0.12260234,0.8329091,0.0,2.00148,-0.026668072,2.0281482,0.0,1.2237754,0.029852867,1.2527629,0.0,0.20237254,4.378444,4.2091055,4.3760138,4.2169986,0.1,-0.0078930855,-0.0019898415,20.873999786376952,5.65,5.0,0.6905263157894737,1.63,1.63,-0.43,0.0600157242347632,-0.030262932791125685,-0.129114930866848,0.0,,,0.007185413793444617,0.0065697125334116535,93.59829444,94.4734878540039,0.7952063679695129,1.957215666770935,0.0
1998-07-31,2.154949094187981,1.8496036794731807,-0.6,4.375389155263601,4.202893987897317,3.1000000000000076,1998-07-01,-0.48382269,-0.441696713331769,3.299999999999998,3.300000000000002,2.400000000000002,3.9000000000000012,3.800000000000002,1.3000000000000032,1.2999999999999992,6.399999999999994,6.7,2.3999999999999964,2.6000000000000005,1998-07-01,1.4586151,0.0,1.4586151,0.0,1.2237754,0.0,1.5892352,0.0,1.5686159,0.0,0.8329091,0.0,0.8329091,0.0,2.00148,0.0,2.0412204,0.013072252,1.2237754,0.0,1.2809339,0.028170943,0.0,4.3764286,4.204955,4.378444,4.2091055,0.0,-0.0041503906,-0.0078930855,21.662727269259367,5.5,4.98,0.7163636363636363,1.67,1.67,-0.74,-0.16270902326160597,-0.022928873006205386,-0.15160714656983565,0.0,,,0.021651999227347396,-0.006016655286145145,113.926123,76.30907440185547,0.5262264609336853,1.5843377113342285,0.0
1998-08-31,2.1012341716706886,1.879863584396912,0.1,4.378804198197987,4.1882218978134444,3.2000000000000077,1998-08-01,-2.971727929,-1.97463157271434,3.299999999999998,3.400000000000002,2.400000000000002,4.200000000000001,3.800000000000002,1.3000000000000032,1.2999999999999992,6.399999999999994,6.7,2.3999999999999964,2.6000000000000005,1998-08-01,1.4586151,0.0,1.4816046,0.022989511,1.2237754,0.0,1.6486586,0.059423447,1.5686159,0.0,0.8329091,0.0,0.8329091,0.0,2.00148,0.0,2.0412204,0.0,1.2237754,0.0,1.2809339,0.0,0.030259905,4.375389,4.202894,4.3764286,4.204955,0.0,-0.0020608902,-0.0041503906,19.929999871687457,5.46,4.96,0.7277272727272728,1.71,1.71,-0.92,-0.010442225365108637,0.0018797319227843445,0.0006046907172780891,0.0,,,0.004394294497419793,-0.003852986693513749,91.35635511,54.04841613769531,0.3266211152076721,1.147668719291687,0.0
1998-09-30,2.2130684954874784,1.909274014016339,0.0,4.381154754696974,4.189451691109953,3.300000000000008,1998-09-01,6.80383991,-1.5851620972727,3.299999999999998,3.400000000000002,2.500000000000002,4.200000000000001,3.800000000000002,1.3000000000000032,1.2999999999999992,6.399999999999994,6.7,2.4999999999999964,2.6000000000000005,1998-09-01,1.4586151,0.0,1.4816046,0.0,1.2527629,0.028987527,1.6486586,0.0,1.5686159,0.0,0.8329091,0.0,0.8329091,0.0,2.00148,0.0,2.0412204,0.0,1.2527629,0.028987527,1.2809339,0.0,0.02941043,4.378804,4.188222,4.375389,4.202894,0.0,-0.014672279,-0.0020608902,31.58809498378209,5.34,4.9,0.7775000000000001,2.06,2.06,-0.9,-0.013801020714641954,-0.030367337438168995,-0.11792405860191302,0.0,,,0.017288649928272726,0.020491901058277584,63.18537623,97.02085876464844,0.2639833390712738,2.2329885959625244,0.0
1998-10-31,2.172447221137584,1.879863584396912,-0.2,4.38410921459812,4.191192952313552,3.2000000000000077,1998-10-01,-9.91248885,0.147838196522242,3.899999999999998,3.400000000000002,2.500000000000002,4.200000000000001,3.800000000000002,1.3000000000000032,1.2999999999999992,6.399999999999994,6.7,2.7999999999999963,3.2000000000000006,1998-10-01,1.5892352,0.13062012,1.4816046,0.0,1.2527629,0.0,1.6486586,0.0,1.5686159,0.0,0.8329091,0.0,0.8329091,0.0,2.00148,0.0,2.0412204,0.0,1.3350011,0.0822382,1.4350846,0.15415072,-0.02941043,4.3811545,4.1894517,4.378804,4.188222,0.6,0.001229763,-0.014672279,38.204762231735955,4.81,4.61,0.888095238095238,2.57,2.57,-0.91,0.11332541511205063,0.016995994451153074,0.03382342060058363,-0.0038582155408160013,,,-0.017189003672397618,-0.0005323279149607174,52.13291081,62.51344299316406,0.1837109625339508,1.417198896408081,0.0
1998-11-30,2.058037999233275,1.879863584396912,0.1,4.385734252954922,4.203895286680333,3.2000000000000077,1998-11-01,0.572638366,1.16191724402468,3.899999999999998,3.500000000000002,2.800000000000002,4.200000000000001,3.800000000000002,1.3000000000000032,1.3999999999999992,6.399999999999994,6.9,2.7999999999999963,3.2000000000000006,1998-11-01,1.5892352,0.0,1.5040774,0.022472858,1.3350011,0.0822382,1.6486586,0.0,1.5686159,0.0,0.8329091,0.0,0.87546873,0.042559624,2.00148,0.0,2.0668628,0.025642395,1.3350011,0.0,1.4350846,0.0,0.0,4.384109,4.191193,4.3811545,4.1894517,-0.6,0.0017414093,0.001229763,36.608181953430176,4.53,3.96,1.3076190476190477,2.65,2.65,-0.68,-0.049258661961154804,0.02376545830477017,0.18365532749327151,-2.416071709143708e-05,,,-0.030245566507557164,0.006812999094851335,48.91459377,54.403648376464844,0.1529788374900818,1.226663589477539,0.0
1998-12-31,1.9258989494359247,1.8496036794731807,-0.1,4.384538976099577,4.201279338081832,3.1000000000000076,1998-12-01,-4.698899135,0.477636444826012,3.699999999999998,3.500000000000002,2.800000000000002,4.200000000000001,3.800000000000002,1.3000000000000032,1.3999999999999992,6.399999999999994,6.9,2.8999999999999964,3.1000000000000005,1998-12-01,1.5475625,-0.041672707,1.5040774,0.0,1.3350011,0.0,1.6486586,0.0,1.5686159,0.0,0.8329091,0.0,0.87546873,0.0,2.00148,0.0,2.0668628,0.0,1.3609766,0.025975466,1.410987,-0.024097562,-0.030259905,4.385734,4.203895,4.384109,4.191193,-0.2,0.012701988,0.0017414093,26.223000144958498,4.83,4.41,0.908421052631579,2.45,2.45,-0.86,-0.1403421616202154,-0.006135092542214338,0.113329692153318,4.832085045647361e-05,,,-0.0031888110135946945,-0.0007584271645324492,64.15313548,67.96592712402344,0.27200716733932495,1.6170976161956787,0.0
1999-01-31,2.024370308496442,1.71905185120893,-0.3,4.394025114162685,4.204494092223065,2.7000000000000077,1999-01-01,1.054487798,-0.6465716342731,3.699999999999998,3.500000000000002,2.700000000000002,4.200000000000001,3.800000000000002,1.3000000000000032,1.3999999999999992,6.399999999999994,6.9,3.199999999999996,3.1000000000000005,1999-01-01,1.5475625,0.0,1.5040774,0.0,1.3083328,-0.02666831,1.6486586,0.0,1.5686159,0.0,0.8329091,0.0,0.87546873,0.0,2.00148,0.0,2.0668628,0.0,1.4350846,0.074108005,1.410987,0.0,-0.13055183,4.384539,4.201279,4.385734,4.203895,0.2,-0.0026159286,0.012701988,25.479090777310457,4.65,4.39,0.8400000000000001,2.58,2.58,-0.62,-0.11658131646074477,-0.008330536397668453,-0.014937660070412306,8.455587034150724e-05,,,-0.009419871942281333,0.004520149593450817,67.19666408,75.95989227294922,0.33179548382759094,1.7790558338165283,0.0
1999-02-28,1.986784184896389,1.6837431439977468,0.3,4.388256935977282,4.209347440523675,2.6000000000000076,1999-02-01,1.916648803,0.579394194189778,3.699999999999998,3.500000000000002,2.700000000000002,4.200000000000001,3.800000000000002,1.3000000000000032,1.3999999999999992,6.399999999999994,7.0,3.199999999999996,3.1000000000000005,1999-02-01,1.5475625,0.0,1.5040774,0.0,1.3083328,0.0,1.6486586,0.0,1.5686159,0.0,0.8329091,0.0,0.87546873,0.0,2.00148,0.0,2.0794415,0.012578726,1.4350846,0.0,1.410987,0.0,-0.035308708,4.3940253,4.204494,4.384539,4.201279,0.0,0.0032148361,-0.0026159286,28.03526316191021,4.72,4.34,0.6710526315789473,2.55,2.55,-0.28,0.12339310787239599,-0.01589638836848195,-0.006071184509989891,-0.00013287672079798085,,,0.0005198856368719973,0.0043112451049784895,57.93601209,63.98722457885742,0.2338293343782425,1.3240206241607666,0.0
1999-03-31,2.185560264971225,1.3979983651114378,-0.6,4.396277359031184,4.2045239484504044,1.9000000000000077,1999-03-01,4.213734566,-1.16291096867703,3.499999999999998,3.500000000000002,2.700000000000002,4.200000000000001,3.800000000000002,1.3000000000000032,1.3999999999999992,6.399999999999994,7.0,3.199999999999996,3.1000000000000005,1999-03-01,1.5040774,-0.043485045,1.5040774,0.0,1.3083328,0.0,1.6486586,0.0,1.5686159,0.0,0.8329091,0.0,0.87546873,0.0,2.00148,0.0,2.0794415,0.0,1.4350846,0.0,1.410987,0.0,-0.2857448,4.388257,4.2093472,4.3940253,4.204494,-0.2,0.0048532486,0.0032148361,28.82263153477719,5.0,4.44,0.5568421052631579,2.24,2.24,0.0,-0.07886980636763141,0.0008704584383467662,-0.07094060331350782,0.00014495554721971615,,,0.010649948149905164,0.006063079650347802,55.75170561,58.316383361816406,0.2279997318983078,1.2488939762115479,0.0
1999-04-30,2.3468009601440882,1.3979983651114378,0.7,4.3968823648536155,4.182747609278457,1.9000000000000077,1999-04-01,5.489034802,-2.81039173103138,3.499999999999998,3.500000000000002,2.700000000000002,4.200000000000001,3.800000000000002,1.3000000000000032,1.4999999999999993,6.399999999999994,7.0,3.199999999999996,3.1000000000000005,1999-04-01,1.5040774,0.0,1.5040774,0.0,1.3083328,0.0,1.6486586,0.0,1.5686159,0.0,0.8329091,0.0,0.91629076,0.04082203,2.00148,0.0,2.0794415,0.0,1.4350846,0.0,1.410987,0.0,0.0,4.3962774,4.204524,4.388257,4.2093472,0.2,-0.004823208,0.0048532486,25.309565419736117,5.23,4.44,0.5643478260869565,2.31,2.31,-0.27,0.19725182767702298,-0.004779440101566834,0.12369822103787875,0.00012078024049921865,,,0.012367919701289587,0.0022660526894453525,80.58190758,83.39727783203125,0.4287277162075043,1.9307531118392944,0.0
1999-05-31,2.369567913552973,-0.2956730475634153,-2.2,4.40613029337715,4.1797987552075675,-0.2999999999999925,1999-05-01,-2.127831322,-0.631864000606725,3.499999999999998,3.6000000000000023,2.700000000000002,4.200000000000001,3.900000000000002,1.3000000000000032,1.4999999999999993,6.399999999999994,7.0,3.2999999999999963,3.1000000000000005,1999-05-01,1.5040774,0.0,1.5260563,0.021978855,1.3083328,0.0,1.6486586,0.0,1.5892352,0.020619273,0.8329091,0.0,0.91629076,0.0,2.00148,0.0,2.0794415,0.0,1.4586151,0.023530483,1.410987,0.0,-1.6936715,4.3968825,4.182748,4.3962774,4.204524,0.0,-0.0217762,-0.004823208,23.478571483067103,5.18,4.29,0.7110000000000001,2.22,2.22,-0.22,0.20086070318859806,-0.011748701744050294,0.15544722185462945,-0.00012078024049921865,,,-0.0032560061325668244,0.0022959860915063857,87.97134196,106.19801330566406,0.4187085032463074,2.3571739196777344,0.0
1999-06-30,2.377424295152176,-0.2956730475634153,2.2,4.40675046628913,4.163682485283021,-0.2999999999999925,1999-06-01,-0.951253064,-2.36805075907875,3.699999999999998,3.6000000000000023,2.700000000000002,4.200000000000001,3.900000000000002,1.4000000000000032,1.4999999999999993,6.499999999999994,7.0,3.2999999999999963,3.1000000000000005,1999-06-01,1.5475625,0.043485045,1.5260563,0.0,1.3083328,0.0,1.6486586,0.0,1.5892352,0.0,0.87546873,0.042559624,0.91629076,0.0,2.014903,0.013422966,2.0794415,0.0,1.4586151,0.0,1.410987,0.0,0.0,4.4061303,4.1797986,4.3968825,4.182748,0.2,-0.0029492378,-0.0217762,26.204500198364258,5.54,4.5,0.5247368421052632,2.18,2.18,-0.36,-0.004537188609445408,-0.022109439931407238,0.027193078052926367,-4.8316181098684297e-05,,,-0.002551151952560282,0.006302647258385363,114.7883341,85.44113159179688,0.743427038192749,1.8464792966842651,0.0
1999-07-31,2.48820055903959,-0.1986901103492341,0.1,4.413670761114764,4.186908550449309,-0.1999999999999925,1999-07-01,5.468385419,0.221761847937673,3.599999999999998,3.7000000000000024,2.700000000000002,4.200000000000001,3.900000000000002,1.4000000000000032,1.4999999999999993,6.499999999999994,7.0,3.2999999999999963,3.1000000000000005,1999-07-01,1.5260563,-0.02150619,1.5475625,0.02150619,1.3083328,0.0,1.6486586,0.0,1.5892352,0.0,0.87546873,0.0,0.91629076,0.0,2.014903,0.0,2.0794415,0.0,1.4586151,0.0,1.410987,0.0,0.09698293,4.4067507,4.1636825,4.4061303,4.1797986,-0.3,-0.016116142,-0.0029492378,23.626363667574797,5.9,4.57,0.6122727272727273,2.18,2.18,-0.37,0.04104471710109747,-0.05628635724138764,0.03417754140135898,1.2079264131603651e-05,,,0.005705568203391742,-0.0007846779120086467,95.12182942,79.4105453491211,0.5265735983848572,1.6317658424377441,0.0
1999-08-31,2.5434051233005452,-0.48121182505959653,-0.4,4.417981925981857,4.185190245521677,-0.49999999999999245,1999-08-01,1.665897645,-0.723798061815474,3.599999999999998,3.7000000000000024,2.800000000000002,4.200000000000001,3.900000000000002,1.4000000000000032,1.4999999999999993,6.499999999999994,7.0,3.2999999999999963,3.1000000000000005,1999-08-01,1.5260563,0.0,1.5475625,0.0,1.3350011,0.02666831,1.6486586,0.0,1.5892352,0.0,0.87546873,0.0,0.91629076,0.0,2.014903,0.0,2.0794415,0.0,1.4586151,0.0,1.410987,0.0,-0.28252172,4.4136705,4.1869087,4.4067507,4.1636825,0.1,0.023226261,-0.016116142,21.049047470092773,5.79,4.55,0.758095238095238,2.19,2.19,-0.62,0.18463985088167156,-0.020217546320197677,0.034407878629828303,-0.0001570418157261777,,,0.003245768140111238,0.005769502318011099,102.1930026,62.14287185668945,0.32539331912994385,1.2352309226989746,0.0
1999-09-30,2.655438680479387,-0.2956730475634153,0.5,4.424452063006794,4.185829252344279,-0.29999999999999244,1999-09-01,4.764098724,-1.3899030643446,3.599999999999998,4.3000000000000025,2.800000000000002,4.500000000000001,3.900000000000002,1.4000000000000032,1.4999999999999993,6.499999999999994,7.0,3.2999999999999963,3.1000000000000005,1999-09-01,1.5260563,0.0,1.6677068,0.12014437,1.3350011,0.0,1.704748,0.0560894,1.5892352,0.0,0.87546873,0.0,0.91629076,0.0,2.014903,0.0,2.0794415,0.0,1.4586151,0.0,1.410987,0.0,0.18553878,4.417982,4.18519,4.4136705,4.1869087,0.0,-0.0017185211,0.023226261,24.323636228388008,5.94,4.72,0.7342857142857143,2.23,2.23,-0.45,0.05798444552559223,0.002379235476939634,-0.033466031915091676,-4.832552071709628e-05,,,-0.011304158256471908,0.004007243163624885,69.73433315,62.858642578125,0.3371411859989166,1.2700074911117554,0.0
1999-10-31,2.600329398908504,-0.39003531977070816,-0.3,4.430224004127621,4.193495840402183,-0.3999999999999925,1999-10-01,-2.389916207,0.135681202804495,3.599999999999998,4.3000000000000025,2.900000000000002,4.500000000000001,3.900000000000002,1.4000000000000032,1.4999999999999993,6.499999999999994,7.0,3.2999999999999963,3.3000000000000007,1999-10-01,1.5260563,0.0,1.6677068,0.0,1.3609766,0.025975466,1.704748,0.0,1.5892352,0.0,0.87546873,0.0,0.91629076,0.0,2.014903,0.0,2.0794415,0.0,1.4586151,0.0,1.4586151,0.047628045,-0.094362274,4.424452,4.185829,4.417982,4.18519,0.0,0.0006389618,-0.0017185211,24.541428611392067,5.92,4.68,0.8914285714285713,2.3,2.3,-0.39,0.10880755028795397,0.03087908114707716,0.008810515062247504,9.664870619063848e-05,,,-0.006576267021376481,-0.004045261045452442,74.22623538,69.58151245117188,0.3188936710357666,1.3955544233322144,0.0
1999-11-30,2.6965031884715467,7.549516567451036e-15,0.5,4.439625389049705,4.193224121780238,7.549516567451064e-15,1999-11-01,4.457399339,-1.77018541888972,3.599999999999998,4.200000000000003,2.900000000000002,4.500000000000001,4.000000000000002,1.4000000000000032,1.4999999999999993,6.499999999999994,7.0,3.2999999999999963,3.3000000000000007,1999-11-01,1.5260563,0.0,1.6486586,-0.019048214,1.3609766,0.0,1.704748,0.0,1.609438,0.020202756,0.87546873,0.0,0.91629076,0.0,2.014903,0.0,2.0794415,0.0,1.4586151,0.0,1.4586151,0.0,0.39003533,4.430224,4.1934958,4.424452,4.185829,0.0,0.007666588,0.0006389618,24.021428516932897,6.11,4.86,1.3210000000000002,2.28,2.28,-0.12,-0.02428198922306013,0.16014397281733572,-0.042919274274373365,0.0,,,-0.0042357623121782595,0.012148883898799312,62.04255578,72.35348510742188,0.37992170453071594,1.482270359992981,0.0
