Period_dt,lwti,lpri,d2pri,llwip,dllgop,l2lwip,dl2lgop,vix,gs10,tb3ms,tedrate,baa10y,us_spread,gscpi,brent,gold,bdi,cny_usd,dxy,em_fx,reer,indpro,gpr_chn_l1,gpr_usa_l1
2014-08-31,3.705128427982792,1.0159731341796967,0.0,4.8158655,0.0027809143,4.814018,0.004512787,12.296363613822244,2.54,0.03,0.20590909090909093,2.17,2.17,-0.83,-0.04600900766056526,0.024320711877853007,0.026230089675667756,-0.004831434668684853,0.013225702701018527,0.007184767460534758,-0.002882538628159459,0.0022187855179991445,0.5687612891197205,2.9183337688446045
2014-09-30,3.669954421381224,1.0159731341796967,0.0,4.806136,0.0034675598,4.8158655,0.0027809143,13.497142927987236,2.42,0.03,0.20049999999999998,2.23,2.23,-0.63,-0.049536749576871486,-0.011866341287523063,0.043325854979011424,-0.004985111852685575,0.0029433583757185744,-0.0038013634024620657,0.005637196337475281,-0.0018898378264742277,0.3972523510456085,2.797318458557129
2014-10-31,3.570864744400852,1.0784510589549015,0.1,4.8161254,0.00980711,4.806136,0.0034675598,13.466666630336217,2.53,0.02,0.2119047619047619,2.29,2.29,-0.82,-0.04547011234835807,-0.046285832335209776,-0.01913498848425732,-0.0008142659842458322,0.029141021896677444,0.020044434813558,0.012007515129955237,0.0028693197501494794,0.44556841254234314,2.9062299728393555
2014-11-30,3.4651481352074205,1.3008204268406505,0.3,4.809363,0.0119280815,4.8161254,0.00980711,18.01608711740245,2.3,0.02,0.21318181818181817,2.39,2.39,-0.6,-0.10486932761247214,-0.011435481503996314,-0.043689476042368725,-0.00417946144857928,0.006033475263144794,0.0026550301838632606,0.00917545550260268,0.00011933608402614482,0.23572352528572083,1.7717283964157104
2014-12-31,3.222711811760883,1.3008204268406505,-0.4,4.816605,-0.00268507,4.809363,0.0119280815,13.41315786462081,2.33,0.02,0.20944444444444443,2.52,2.52,-0.98,-0.09580825146258487,-0.039340803145659464,0.020301672141577853,0.00497744860913274,0.01973541787997668,0.021311543609050076,0.010946889332807075,0.006153151350189567,0.3742002844810486,1.7623627185821533
2015-01-31,3.0014793791914607,1.3008204268406505,0.0,4.8188744,0.011389732,4.816605,-0.00268507,16.3118182962591,2.21,0.03,0.21523809523809523,2.51,2.51,-0.4,-0.24245245229024892,0.0212891308056804,-0.01666356908483202,0.009994009078749366,0.02186726336267597,0.024139201561060197,0.01642676647669461,-7.906777172816959e-05,0.25255823135375977,1.7766165733337402
2015-02-28,3.0676866518874153,1.350440740274976,0.1,4.8244133,-0.0089941025,4.8188744,0.011389732,19.119499969482423,1.88,0.03,0.22600000000000003,2.61,2.61,-0.52,-0.26634506577911754,0.040905281351822254,0.03461750726472168,0.007210508111292313,0.0317923257594277,0.011991067563178248,0.01896005335070239,-0.007879228487476908,0.28898102045059204,2.1024417877197266
2015-03-31,3.0088840430791928,1.350440740274976,-0.1,4.821708,-0.0011944771,4.8244133,-0.0089941025,15.904210492184287,1.98,0.02,0.24157894736842103,2.46,2.46,-0.33,0.1959102081726174,-0.019106008108807693,0.018841775136468897,0.0031951461003159043,9.186193252652686e-05,0.0008385546755880213,0.012332804500144512,-0.006405903226315068,0.3238460123538971,2.4174420833587646
2015-04-30,3.137680994535602,1.1379820462933719,-0.4,4.8213487,0.011284828,4.821708,-0.0011944771,14.812727277929133,2.04,0.03,0.24045454545454545,2.55,2.55,-0.39,-0.03878406679992441,-0.040284616251249794,-0.01484906904122596,-0.011308617928673215,0.01728845051380823,0.008464100407349129,0.02054717095130698,-0.0033518725083752088,0.39955514669418335,2.496189832687378
2015-05-31,3.219209101252326,0.8813735870195485,0.0,4.820785,-0.004261017,4.8213487,0.011284828,13.494761875697545,1.94,0.02,0.2545,2.6,2.6,-0.36,0.06308025115041005,0.01707674532997583,0.11769656539891393,0.00045158377646359327,-0.020001456438931697,-0.006398101838431813,-0.00553236753051678,-0.005470746111496005,0.5016366839408875,2.4401650428771973
2015-06-30,3.225681781482666,1.015973134179697,0.6,4.81825,-0.0010762215,4.820785,-0.004261017,13.3385000705719,2.2,0.02,0.2636842105263158,2.72,2.72,-0.56,0.07366987970921102,-0.00025025442663917374,0.012259174682977658,-0.000612913130689341,0.01345735581073626,0.007558962539713221,-0.004469890244175545,-0.0044228298448434344,0.2950104773044586,1.6674505472183228
2015-07-31,3.0626195889333463,0.8813735870195485,-0.4,4.8229804,0.0053544044,4.81825,-0.0010762215,14.33954551003196,2.36,0.02,0.26772727272727276,2.83,2.83,-0.88,-0.041379321199805474,-0.014394420284631337,-0.024538980893689555,0.00032263268548948787,-0.0020604167791651307,0.006797733813436402,0.009569451016150587,-0.0031500185136206227,0.3204573094844818,1.9097522497177124
2015-08-31,2.8909331470760975,1.015973134179697,0.4,4.8208804,0.007080555,4.8229804,0.0053544044,14.35272723978216,2.32,0.03,0.25863636363636366,2.94,2.94,-0.42,-0.08334986841557779,-0.046063879630762194,-0.0760085529490091,0.0015632935486713517,0.02102064849581531,0.018829892437508988,0.01578386770126272,0.0064600821906077854,0.727304220199585,2.4546518325805664
2015-09-30,2.95228365248382,1.350440740274976,0.4,4.824234,-0.0035853386,4.8208804,0.007080555,19.42809536343529,2.17,0.07,0.248,3.15,3.15,-0.69,-0.19555024141422983,-0.009242177048154332,-0.07501001088478532,0.026428355888196586,0.016232393761944408,0.03331901718396324,0.01396404791431305,-0.00184021074428653,0.44293656945228577,1.8612760305404663
2015-10-31,2.9674345956456727,1.350440740274976,-0.6,4.8232727,-0.0015816689,4.824234,-0.0035853386,24.3771428607759,2.17,0.02,0.31,3.29,3.29,-0.4,0.023544814451530005,0.006099809344416229,-0.08435178625062711,-0.0032046274558390486,0.006931290176889426,0.008018161412297609,0.0037747764230680048,-0.002794967313555219,0.41760918498039246,2.2881503105163574
2015-11-30,2.8809194000418694,1.3979983651114376,0.1,4.826543,-0.00044059753,4.8232727,-0.0015816689,16.789545449343596,2.07,0.02,0.3061904761904762,3.19,3.19,-0.25,0.016799800743085846,0.03019467397910791,0.0593285118510245,-0.005933611652181536,-0.010140062237495862,-0.015904790445080863,-0.009780800483279783,-0.0048472353195281315,0.27573901414871216,2.0396578311920166
2015-12-31,2.7499441264825824,1.24898332790488,-0.4,4.8227863,0.007727623,4.826543,-0.00044059753,16.209999990463256,2.26,0.12,0.24421052631578946,3.2,3.2,-0.65,-0.08986599364240178,-0.06486694829368389,-0.006191734153228268,0.011065489925872418,0.019161405114632934,0.008931382632934692,0.013958352250706518,-0.007384517731686024,0.4885844886302948,3.168949842453003
2016-01-31,2.5893122343323225,1.24898332790488,0.3,4.8203845,0.0028057098,4.8227863,0.007727623,18.02545473792336,2.24,0.23,0.30523809523809525,3.23,3.23,-0.61,-0.15252377267746997,-0.009897499142494937,-0.026986241913673936,0.013912754240309688,0.00888775004004394,0.019838207008424646,0.004886426523767362,-0.004916123240685799,0.4672437608242035,3.349400043487549
2016-02-29,2.546751177656473,1.1379820462933719,-0.2,4.831171,9.1552734e-05,4.8203845,0.0028057098,23.717894805105107,2.09,0.26,0.3636842105263158,3.48,3.48,-0.8,-0.21348332227969458,0.020399575661474323,-0.10462971464207271,0.014924049306077602,0.019485493053404745,0.025776941992107893,0.023776483853240826,0.005226534839914088,0.6952168941497803,2.507415533065796
2016-03-31,2.758614908216214,0.7326682560454167,-0.4,4.8285375,-0.010102272,4.831171,9.1552734e-05,22.516999816894533,1.78,0.31,0.311,3.55,3.55,-0.76,0.04714538546530589,0.08849643078288416,-0.03083132707267744,-0.0034583396367287023,-0.011585975428069162,-0.0020301583481590058,-0.01417740101250864,-0.005198264319299817,0.49907034635543823,2.245816707611084
2016-04-30,2.836853088732133,0.568824898732254,0.4,4.830557,-0.001065731,4.8285375,-0.010102272,15.849090966311367,1.89,0.29,0.33714285714285713,3.12,3.12,-0.66,0.17171740408871194,0.037343170096250766,0.0591220228498166,-0.01607665101109701,-0.03857261410207258,-0.03857987981412592,-0.016781002859945993,-0.007447561483016507,0.511520504951477,2.448961019515991
2016-05-31,2.9708255969576647,0.2956730475634296,-0.1,4.832392,-0.009569168,4.830557,-0.001065731,14.300476255871,1.81,0.23,0.40476190476190477,2.86,2.86,-0.28,0.08459028859392914,-0.0023156720165324884,0.03215773853373172,0.003993257020555641,-0.009981499716382736,-0.001005333963767896,-0.013037720163727506,0.0033764655587065207,0.3625040650367737,2.012362241744995
2016-06-30,3.0108417471872033,0.2956730475634296,0.3,4.831893,-0.010027409,4.832392,-0.009569168,14.852857044764928,1.81,0.27,0.3685,2.84,2.84,-0.72,0.11695182220880529,0.014933103748748344,-0.03837652355423771,0.016241087513623187,0.032546317966943406,0.03354282269508513,0.013977422660441441,-0.002270369719856724,0.44612371921539307,1.9210634231567383
2016-07-31,2.9229231768887676,-0.09983407889920014,-0.4,4.8387933,0.008569241,4.831893,-0.010027409,17.774545496160332,1.64,0.27,0.38227272727272726,2.92,2.92,-0.29,0.03168803422804789,0.012178210295872738,0.023147245823288642,0.009995773436096256,-0.0023669872585099228,-0.005349072714937009,0.006345925067316571,0.004712588491569747,0.30207201838493347,1.7746731042861938
2016-08-31,2.922475992890176,7.327471962526006e-15,0.5,4.833914,0.009274006,4.8387933,0.008569241,13.158500051498413,1.5,0.3,0.40049999999999997,2.71,2.71,-0.18,-0.07074616725474137,0.04613034968480623,0.04040909628401579,-0.0013250020759560943,-0.0025692336520597436,0.0007346299057138239,0.004242775547565358,0.001171402354962936,0.3781368136405945,2.4603447914123535
2016-09-30,2.930745645659936,-0.19869011034923423,-0.3,4.836863,-0.0068073273,4.833914,0.009274006,12.399565240611201,1.56,0.3,0.5154545454545455,2.61,2.61,0.09,0.0196303285617212,0.002622506480935094,0.05284931412919569,0.006083520455743452,0.004722727408856819,0.0033356838201656913,-0.008920295639758713,-0.0015082196772331358,0.28943559527397156,2.1500930786132812
2016-10-31,3.025330329277876,-0.2956730475634154,0.1,4.835976,0.0040869713,4.836863,-0.0068073273,14.219523793175107,1.63,0.29,0.559047619047619,2.69,2.69,-0.3,0.015684289706694,-0.01016965543954651,0.038029882449482244,-0.0013636944740775814,-0.0011046670855074936,0.0040495851328623544,0.0065424190993192965,-0.0010556910872727698,0.5847952961921692,2.6114134788513184
2016-11-30,2.937484026971243,7.327471962526006e-15,0.4,4.8428793,0.014536858,4.835976,0.0040869713,14.58523804800851,1.76,0.33,0.5525,2.61,2.61,-0.06,0.06151695442804561,-0.04633014758902476,-0.005833801571409225,0.015622992958341797,0.015372048747727796,0.001780214577437711,0.008041280443689125,0.0001559439981937416,0.2650436758995056,1.997644066810608
2016-12-31,3.063961259740463,-0.48121182505959686,-0.8,4.843582,0.012452126,4.8428793,0.014536858,15.236190387180873,2.14,0.45,0.4615,2.45,2.45,-0.31,-0.1016888367414106,-0.02251682019787804,-0.03420988451589402,0.016138358046680956,0.03231587808680558,0.03882147884391163,0.022940510685695692,-0.004180408725706464,0.4768986105918884,1.917850375175476
2017-01-31,3.0699756394884217,-0.7326682560454051,0.2,4.8433127,-0.0064439774,4.843582,0.012452126,12.472380956013998,2.49,0.51,0.471,2.28,2.28,-0.22,0.17535992202805462,-0.06763829902204588,-0.017359152363921382,0.008577659685801375,0.004938382033738975,0.004576555793166293,0.015039375142960942,0.0068125945893555695,0.5850464105606079,2.2972464561462402
2017-02-28,3.087007962140917,-0.7326682560454051,0.3,4.850903,-0.011232376,4.8433127,-0.0064439774,11.608500003814697,2.43,0.51,0.5135,2.23,2.23,0.16,0.023510647854556144,0.029574908402620892,0.025970151976032696,-0.009580530305081991,-0.01809738325331356,-0.0093936141076707,0.0018764510962450132,-0.002632185863649106,0.6432333588600159,2.5729334354400635
2017-03-31,3.0076784727927666,-0.9503469298211292,-0.3,4.854634,-0.0001244545,4.850903,-0.011232376,11.530526361967388,2.42,0.52,0.521578947368421,2.19,2.19,0.14,0.005351197598470581,0.0347065291630102,0.03914447664198484,-0.0014989124778548302,-0.0019024470131236981,-0.015366392952409491,-0.015111133549675415,-0.004022819294649871,0.7214450836181641,3.023460626602173
2017-04-30,3.0407656958375324,-0.7326682560454049,0.6,4.8599334,-0.00997448,4.854634,-0.0001244545,11.897826111834982,2.48,0.74,0.3978260869565218,2.24,2.24,0.08,-0.061646638772884454,-0.002255011865609724,0.012746936526001562,0.0024291451030744593,-0.010480301474372844,-0.017542073259456892,-0.005524598451982499,0.006577241165916625,0.6296865940093994,2.1438183784484863
2017-05-31,2.989456627142755,-1.0784510589548928,-0.8,4.861954,-0.0054192543,4.8599334,-0.00997448,13.136315847698011,2.3,0.8,0.36333333333333334,2.28,2.28,0.01,0.013836310861290446,0.028389209896409362,0.009652534350616193,0.0009874249342931574,-5.314017027924223e-05,0.002701425279631131,-0.007380107297622729,0.010135936505023757,1.0770200490951538,3.0787012577056885
2017-06-30,2.917923134135129,-1.3979983651114314,-0.1,4.863735,0.0072689056,4.861954,-0.0054192543,10.862272782759232,2.3,0.89,0.29285714285714287,2.23,2.23,-0.15,-0.03861510136739188,-0.01658666235691708,0.03748383829614532,-0.011708333871035315,-0.013084002959709018,-0.008884502385736681,-0.004169002936971644,0.0011830347817092246,0.6904955506324768,2.518277883529663
2017-07-31,2.948902711931699,-1.4874828366412673,0.4,4.8635206,0.0067873,4.863735,0.0072689056,10.513636328957297,2.19,0.98,0.28045454545454546,2.09,2.09,0.09,-0.08191872197261851,0.011347526303954858,0.02504359192070993,-0.004488899370100885,-0.011594322487662012,-0.006031176571592134,-0.01333489859189907,0.0020579802852100926,0.5417956709861755,2.858617067337036
2017-08-31,2.9747059255049892,-1.5296604950903998,0.1,4.862419,0.0063533783,4.8635206,0.0067873,10.264499998092651,2.32,1.07,0.2395,2.06,2.06,0.09,0.04450838676429658,-0.018758309028101827,0.019089933636502465,-0.00819063623806171,-0.01958429157119923,-0.00980273022285516,-0.014248070059916351,-0.0023975598889283134,0.90605628490448,2.6227943897247314
2017-09-30,3.0064478509674357,-1.248983327904872,0.7,4.8689065,-0.007519722,4.862419,0.0063533783,11.97565215566884,2.21,1.01,0.29772727272727273,2.14,2.14,0.39,0.06442000110033907,0.036672522222017,0.04480696523599903,-0.02031197769503601,-0.004097889589510295,-0.008366127269759716,-0.012649056601882869,-0.0041471676206601416,1.2550736665725708,3.556932210922241
2017-10-31,3.0406582576127716,-1.3008204268406434,-0.7,4.8710957,0.0025968552,4.8689065,-0.007519722,10.437999963760376,2.2,1.03,0.294,2.0,2.0,0.55,0.08253568880654294,0.023896929017443114,0.00943282434514714,0.009741734331284668,0.006544408478390551,0.010579016655255735,-0.007453186120237376,0.001031641609603895,1.2183551788330078,2.881110429763794
2017-11-30,3.131150028584088,-1.0784510589548928,0.5,4.871788,0.001888752,4.8710957,0.0025968552,10.125454512509434,2.36,1.07,0.28619047619047616,1.91,1.91,0.79,0.023841762124575894,-0.02665199895390913,0.021394333164311163,-0.003085934362746068,0.015489834108846523,0.012570923062889428,0.015482811935402019,0.012242951327366747,0.6046587228775024,2.098043918609619
2017-12-31,3.1507304674532657,-1.248983327904872,-0.7,4.881066,0.008196831,4.871788,0.001888752,10.540476163228353,2.35,1.23,0.20333333333333337,1.88,1.88,0.81,0.08666683165594691,0.0018661601958367413,0.027518564286078018,-0.003594681331555938,-0.012061153094142796,-0.012030069937757126,-0.0002104820045651934,0.002389626780567866,0.753240168094635,2.1755597591400146
2018-01-31,3.242641081087227,-1.3979983651114314,0.0,4.8825274,-0.0033946037,4.881066,0.008196831,10.264500045776368,2.4,1.32,0.28578947368421054,1.77,1.77,0.68,0.026118761545017577,-0.01370610731052846,-0.002641931621361948,-0.015661418218354983,-0.003504987421299788,0.006086527429084221,-0.00665296292041706,0.0019533298635989738,0.7310609817504883,2.001279354095459
2018-02-28,3.216648674798842,-1.443635475178808,0.2,4.8863654,0.006043434,4.8825274,-0.0033946037,11.062381017775763,2.58,1.41,0.32,1.56,1.56,0.59,0.07052085325436686,0.05151866343031042,0.09013748072685956,-0.03474830457226785,-0.030518688939340954,-0.030196910631706153,-0.017960713726432154,-1.872595501151153e-05,0.6854663491249084,2.203904628753662
2018-03-31,3.2248998311090324,-1.8184464592320657,-0.9,4.8898454,0.0019230843,4.8863654,0.006043434,22.464736637316253,2.86,1.57,0.30526315789473685,1.68,1.68,0.06,-0.05596577832837557,-0.00042824461686041815,-0.02821041955977499,0.006961596767659728,0.015065359794344424,0.010134456727435293,-0.010955150510000067,0.002421606629052775,0.29294151067733765,1.5902538299560547
2018-04-30,3.2773167477858727,-1.9928357649397401,0.4,4.8861866,-0.0025286674,4.8898454,0.0019230843,19.023809750874836,2.84,1.7,0.4766666666666667,1.85,1.85,0.44,0.01064724114694826,-0.004571841102654517,-0.002300425743207768,-0.008793288727378279,-0.008448704460858991,-0.013719663840960905,0.005329865230553565,0.004886354634384027,0.9457401633262634,2.749058246612549
2018-05-31,3.329362026283697,-1.9092740140163365,0.9,4.8915353,-0.0043153763,4.8861866,-0.0025286674,18.26761904216948,2.87,1.76,0.5915,1.79,1.79,0.52,0.0882300231818034,0.007595677673581491,-0.017041676260456384,0.009504161155718727,0.01713855634827599,0.018828862536891755,0.002708413984323421,0.01095858190317145,1.105688214302063,3.360255718231201
2018-06-30,3.296610408075359,-1.9378792776644977,-0.4,4.8896213,-0.0031394958,4.8915353,-0.0043153763,14.124545487490566,2.98,1.86,0.4695238095238095,1.89,1.89,0.38,0.06534652837437971,-0.023736905020284915,0.010413699156110567,0.012101763595668835,0.02397577046478272,0.0284081959055289,0.030578209383470778,-0.009045665423148996,1.5211362838745117,3.3196067810058594
2018-07-31,3.3401969168044845,-2.045028204867631,-0.3,4.8881273,0.008150578,4.8896213,-0.0031394958,13.678095318022228,2.91,1.9,0.4319047619047619,1.99,1.99,0.44,-0.03396384306886535,-0.01692870657123624,-0.020528524393716552,0.03186034101515278,0.011269475710796506,0.014662913782430564,0.01675290208630198,0.007739323183955982,1.168890118598938,2.622774839401245
2018-08-31,3.2965078227527913,-2.1421119082369042,0.0,4.8909483,0.005411148,4.8881273,0.008150578,13.147619065784273,2.89,1.96,0.3823809523809524,1.83,1.83,0.45,-0.002027071303343675,-0.03482299078477613,-0.05442918293034005,0.027824072123235455,-0.004679007689096792,-0.007118826596046013,0.0025763913875129774,0.0016130706732431221,1.0246338844299316,2.685394763946533
2018-09-30,3.326481490343873,-2.2308141790009346,-4.440892e-16,4.8948035,0.0066313744,4.8909483,0.005411148,12.546956518422002,2.89,2.03,0.29090909090909095,1.92,1.92,0.53,-0.023516581579978713,-0.02951735558853219,-0.019560129046269026,0.003843393954948482,0.013617507637697202,0.02128321981109149,0.004825719103608073,0.006442729109767065,0.9629596471786499,2.8082590103149414
2018-10-31,3.331815045390418,-2.2926357520424046,0.1,4.891315,0.00030612946,4.8948035,0.0066313744,12.910526325828151,3.0,2.13,0.22473684210526312,1.84,1.84,0.47,0.08409086190065285,-0.0027665531582474756,-0.02444693838616452,0.005548269452530397,-0.004102017649303846,-0.005947498970315657,-0.00010243277857835409,0.0006505452749951957,0.7727845311164856,1.8185635805130005
2018-11-30,3.115466825945108,-2.272441327386598,0.4,4.8964663,0.014173508,4.891315,0.00030612946,19.352173639380414,3.15,2.25,0.21500000000000002,2.03,2.03,0.53,0.02677913170444768,0.01408602365459366,-0.05840280237513085,0.015272987372987545,0.023622263668908516,0.02853352150790478,0.00551640994365421,-0.0011033900564871857,1.038062334060669,2.389190912246704
2018-12-31,2.975529808562834,-2.272441327386598,-0.1,4.8910046,0.0023269653,4.8964663,0.014173508,19.389047622680664,3.12,2.33,0.323,2.27,2.27,0.46,-0.22434066445159573,0.004318490808553399,0.014619501238643196,-0.002570086485943035,-0.000988232728077243,-0.00480078042612142,0.008925008533630319,0.0007930645244380585,0.6654516458511353,1.9454922676086426
2019-01-31,3.0128099287557673,-2.312438341272747,-0.2,4.892701,-0.003824234,4.8910046,0.0023269653,24.953157726087067,2.83,2.37,0.4244444444444444,2.45,2.45,0.47,-0.12111740411493521,0.02407999637525915,-0.00031800634829259877,-0.011611475741411414,-0.007290303363525652,-0.012752642206220521,-0.004959775337557204,0.0002450018435427026,0.8167096972465515,2.234217405319214
2019-02-28,3.077489218877775,-2.312438341272747,0.2,4.8930774,-0.016554356,4.892701,-0.003824234,19.57238079252697,2.71,2.37,0.4,2.38,2.38,0.52,0.035066695303666684,0.03253438806002684,0.02323052031545103,-0.026483904018018478,-0.017607118323835103,-0.021070366783322747,-0.011840497625621005,-0.00666522303835837,0.9264768362045288,2.2481937408447266
2019-03-31,3.1304878521126516,-2.3880113222846475,-0.4,4.8942595,-0.0041885376,4.8930774,-0.016554356,15.234736844112998,2.68,2.39,0.29,2.22,2.22,0.15,0.07381079397501633,0.021686877310095554,0.061988735658335514,-0.0006872339106662739,0.0056966250575749555,0.0052950780164691125,-0.0028791793668450083,-0.005479088490066175,1.071664571762085,2.431309700012207
2019-04-30,3.2208233825144883,-2.406059125298014,0.3,4.9001193,-0.0011873245,4.8942595,-0.0041885376,14.485238075256348,2.57,2.4,0.20333333333333337,2.26,2.26,0.22,0.0334864027941677,-0.014628432869876029,0.01762185139089567,0.002984542297770343,0.008180175921101096,0.0058813575025622455,0.005954843058588288,0.0003752804925412079,0.771669328212738,1.8770334720611572
2019-05-31,3.1713350415562016,-2.4752052194025667,-0.3,4.898536,-0.003376007,4.9001193,-0.0011873245,12.949047588166737,2.53,2.38,0.207,2.14,2.14,0.02,0.07420876554176026,-0.011589693706874904,0.03341258940122138,0.0034954928904473714,0.0016575174362882805,-0.0016663794378262153,0.003372339816550607,-0.005865977141161771,0.5595845580101013,1.9384009838104248
2019-06-30,3.0634635920666726,-2.5080878593376843,0.2,4.8994102,-0.0078115463,4.898536,-0.003376007,16.721818056973543,2.4,2.35,0.18047619047619048,2.37,2.37,-0.62,0.0011840522111175034,-0.0017201058097580102,-0.05883803204799598,0.024639373971064416,0.01205933545880633,0.020545155423217665,0.011159697839485005,0.0011530983463270417,1.1733860969543457,2.7765839099884033
2019-07-31,3.108825799067716,-2.5080878593376843,0.2,4.893174,0.0013165474,4.8994102,-0.0078115463,15.835999870300293,2.07,2.17,0.227,2.31,2.31,-0.47,-0.10482245150051916,0.057032035034025874,-0.016333185957737584,-0.005476600191525183,-0.01854884847798921,-0.01655148534770401,-0.003739833539655457,0.00044427195055796176,1.2943308353424072,2.8691000938415527
2019-08-31,3.0627176220164394,-2.555493553174835,-0.3,4.8947306,-0.004377365,4.893174,0.0013165474,13.30590907010165,2.06,2.1,0.195,2.13,2.13,-0.45,-0.004703776963578932,0.03885868398007908,0.026049235459611353,0.002662148892260019,0.007932179003748985,-0.000724488310503979,-0.0037538724140375734,-0.0048606038693659315,0.7565702199935913,2.3758959770202637
2019-09-30,3.099852703884786,-2.6007779200572014,0.0,4.89431,0.012533188,4.8947306,-0.004377365,18.979090907356955,1.63,1.95,0.21619047619047618,2.26,2.26,-0.29,-0.07937272182347055,0.06010115196989929,-0.0905320093657398,0.038615386427453435,0.022794704624967466,0.03887158223520437,0.016132634618230668,0.0068257248349024024,1.2167065143585205,2.747544527053833
2019-10-31,3.0434464785986752,-2.6007779200572014,0.3,4.8931565,-0.020151615,4.89431,0.012533188,15.558999872207641,1.7,1.89,0.2305,2.2,2.2,0.13,0.06213363621457191,0.0067552789445404215,0.020172278066860727,-0.0009229479049792655,-0.0017907397980563289,-0.007052116397505692,0.0012994154459677887,-0.0033894417233817364,0.7263386249542236,2.3340272903442383
2019-11-30,3.096470449561753,-2.6007779200572014,0.0,4.8921447,0.023015022,4.8931565,-0.020151615,15.466521760691768,1.71,1.65,0.33,2.18,2.18,0.09,-0.05082913153768587,-0.010494574572298632,-0.002208842463872429,-0.015480796418201548,-0.017392144322695202,-0.01673944897788271,-0.006916280764865945,-0.008478362664281036,0.6726645827293396,2.4678382873535156
2019-12-31,3.142833709489063,-2.61543304000393,-0.1,4.893615,0.010544777,4.8921447,0.023015022,12.523499965667725,1.81,1.54,0.3621052631578947,2.08,2.08,0.15,0.05694216964248078,-0.016199437064064348,0.019653971795273506,-0.001009332859860823,0.010366869381371657,0.010018760096849988,-0.0054463069571459855,0.005006764315212742,0.6029929518699646,1.7385563850402832
2020-01-31,3.10170339129215,-2.6007779200572014,0.2,4.8954415,-0.0013084412,4.893615,0.010544777,13.756666637602306,1.86,1.54,0.3726315789473684,1.98,1.98,0.04,0.061435667137019756,0.0056544056928595765,0.010359410753061127,-0.009862435757188592,-0.021152748172252878,-0.0212261567236105,-0.007715774319091651,-0.0023266844944638265,0.6018832921981812,1.7231336832046509
2020-02-29,2.9710801995867984,-2.61543304000393,-0.2,4.849407,-0.0038275719,4.8954415,-0.0013084412,13.94095243726458,1.76,1.52,0.2980952380952381,2.13,2.13,0.06,-0.054600407852145594,0.05366113914392834,0.03316757461789699,-0.0065860346579216245,0.00924905737697479,0.006324438136367405,-0.004801562067600074,-0.006575138580045881,1.2574454545974731,3.6223251819610596
2020-03-31,2.4260823869976873,-2.6298787064530655,0.0,4.854092,-0.0109677315,4.849407,-0.0038275719,19.628947358382376,1.5,1.52,0.16210526315789475,2.38,2.38,1.3,-0.13412005321012188,0.023074268442413448,-0.03642783580571951,0.010714362530317212,0.016473137345697886,0.022020317332618333,0.011303007154290334,0.003356601456009578,0.8738296627998352,1.5158270597457886
2020-04-30,1.8660117232284332,-2.6441207610586255,0.0,4.851077,0.002374649,4.854092,-0.0109677315,57.7368184002963,0.87,0.29,0.8154545454545455,3.93,3.93,2.67,-0.5531169025764937,-0.0032423680738835614,-0.1198131836091001,0.012820506200716952,0.040584802029549394,0.0635760039551494,0.03638934155742568,-0.039905426201024774,0.6712844371795654,1.7102787494659424
2020-05-31,2.412218652909184,-2.71246530518434,-0.4,4.759621,0.0032281876,4.851077,0.002374649,41.45380964733305,0.66,0.14,0.9605,3.23,3.23,3.39,-0.5549094502470759,0.055731803602259156,-0.004083005912905335,-0.0026302779782876318,-0.0016589271585614185,0.000956002683347279,0.01933922194800175,-0.14142247901545613,0.6035003066062927,1.531962275505066
2020-06-30,2.70096105809844,-2.725595849263824,0.4,4.766219,-0.14573956,4.759621,0.0032281876,30.89700002670288,0.67,0.13,0.2752631578947369,3.08,3.08,2.58,0.46909683878469144,0.01926463192940009,-0.006528236074620608,0.010227602007768732,-0.01135527556903071,-0.016194941669992247,-0.004896088117851249,0.016402914528458545,0.7615357041358948,1.7078226804733276
2020-07-31,2.756581924094169,-2.776472280723726,-0.3,4.813884,-0.015510082,4.766219,-0.14573956,31.11954550309615,0.73,0.16,0.15181818181818182,2.93,2.93,2.27,0.3152494176832419,0.009460270721104003,0.0258974785519559,-0.009817049384021281,-0.003984087168533712,0.002846461902278996,-0.020809774660714986,0.06347249159182677,0.7705795764923096,1.651901125907898
2020-08-31,2.7918375114351974,-2.7888000409201585,0.3,4.8447948,0.01885271,4.813884,-0.015510082,26.840454621748492,0.62,0.13,0.1409090909090909,2.6,2.6,2.96,0.07128850739800674,0.06389354808804182,0.03354506546309821,-0.012920867815998882,-0.02740658362583659,-0.01748772788123265,-0.005221429526916843,0.03678711230080012,0.9271344542503357,1.5392231941223145
2020-09-30,2.723344459825961,-2.8009787939192043,0.0,4.8583503,0.015409946,4.8447948,0.01885271,22.88952382405599,0.65,0.1,0.149,2.67,2.67,1.48,0.03396227959431508,0.06404049840613357,-0.008459988422979237,-0.01837728432355812,-0.012444852303187481,-0.01004188915651305,-0.012923929760864539,0.009731960431251352,0.6634311676025391,1.455986499786377
2020-10-31,2.7169014407459944,-2.8009787939192043,0.1,4.873661,-0.001408577,4.8583503,0.015409946,27.647619065784273,0.68,0.11,0.1285714285714286,2.75,2.75,0.62,-0.0894151255959672,-0.024013182980407777,-0.034988774830891245,-0.008476988505103034,0.01020530153202337,0.0013837662074944745,-0.006928086348758633,0.00012505093236558906,0.8603692650794983,1.6983330249786377
