Period_dt,lwti,lpri,d2pri,llwip,dllgop,l2lwip,dl2lgop,vix,gs10,tb3ms,tedrate,baa10y,us_spread,brent,gold,bdi,cny_usd,indpro,unemp,sentiment,cpi,gpr_chn_l1,gpr_usa_l1,dxy
2002-05-31,2.711572310591811,-0.2956730475634154,-0.2,4.4770474,-0.008059502,4.470051,-0.003042698,19.900454607876863,5.21,1.71,0.25523809523809526,2.84,2.84,0.08227023570051628,0.028892313676809778,8.753939278349776e-05,-1.208116124162828e-05,0.004871002165678817,5.9,93.0,0.0044717793913937,0.16871166229248047,3.8404908180236816,-0.0259506280499701
2002-06-30,2.653900488596581,-0.09983407889920014,0.3,4.480834,0.008577824,4.4770474,-0.008059502,20.08772711320357,5.16,1.73,0.17857142857142858,2.98,2.98,-0.015005220885799808,0.03827613730627011,0.057058881738912604,-9.66545446510203e-05,0.0040096284673607485,5.8,96.9,0.0011148273172461,0.2767774760723114,4.089163780212402,-0.0305984772699954
2002-07-31,2.705825506080099,-0.19869011034923423,-0.3,4.4827886,-0.002298832,4.480834,0.008577824,25.270999908447266,4.93,1.7,0.1811111111111111,3.13,3.13,-0.051148574310533323,0.02104943450075414,-0.06525168960552286,7.249178429624692e-05,0.008215019236447851,5.8,92.4,0.0005569479397662,0.22518354654312134,3.673884868621826,-0.0331208643777252
2002-08-31,2.7551240799470524,-0.19869011034923423,0.1,4.4868236,0.0071816444,4.4827886,-0.002298832,34.049544941295274,4.65,1.68,0.16454545454545455,3.25,3.25,0.0664433369428643,-0.02487243447377807,-0.05088913320445343,-4.8327272297310486e-05,-0.00032197063949990223,5.8,88.1,0.0022246950221109,0.17732180655002594,2.954308032989502,0.0134248728708188
2002-09-30,2.7979151723327456,-0.09983407889920014,0.1,4.4902544,-0.0040569305,4.4868236,0.0071816444,33.742727366360754,4.26,1.62,0.16,3.32,3.32,0.03494614892632031,-0.009718623523381709,-0.02784241414252797,1.2082037031291293e-05,-0.0011111535235635017,5.7,87.6,0.0027739268827255,0.2581644654273987,3.130244016647339,-0.0062171970599438
2002-10-31,2.767678785333321,-0.09983407889920014,-0.1,4.4932194,0.008193493,4.4902544,-0.0040569305,37.6475004196167,3.87,1.63,0.176,3.76,3.76,0.06353206010965007,0.028219222346096196,-0.05684938312826837,7.248915686242086e-05,0.0008486486965990636,5.7,86.1,0.0016606701851404,0.5098593235015869,4.386018753051758,0.0059700224288432
2002-11-30,2.6723421359806343,-0.09983407889920014,0.0,4.494311,0.02069807,4.4932194,0.008193493,35.243043484895125,3.94,1.58,0.20454545454545456,3.82,3.82,-0.030622379368497654,-0.008117080905112317,-0.019859977987417565,-3.624392159640166e-05,-0.002084836336934792,5.7,80.6,0.0022099456508026,0.5941870808601379,4.156506538391113,-0.0033234736677698
2002-12-31,2.783937719418004,7.327471962526006e-15,0.1,4.497813,0.001888752,4.494311,0.02069807,28.174999713897705,4.05,1.23,0.22684210526315793,3.38,3.38,-0.12382457108457734,0.007897717371853297,0.049621204339075575,2.4162760354773383e-05,0.0055865759173183704,5.9,84.2,0.0016542600960258,0.3623828887939453,3.697484016418457,-0.0008190219010666
2003-01-31,2.8925599425767174,0.19869011034924872,0.1,4.4944043,-0.024254322,4.497813,0.001888752,28.21047628493536,4.03,1.19,0.2145,3.48,3.48,0.15215471614184262,0.03948346157558991,-0.011154545605265298,0.0003261401344341053,-0.005576627290919234,6.0,86.7,0.0016515280384732,0.48346298933029175,4.328754901885986,-0.0282425785034838
2003-02-28,2.972311999345892,0.4812118250596101,0.1,4.5055285,0.0058817863,4.4944043,-0.024254322,27.424285707019624,4.05,1.17,0.19714285714285712,3.16,3.16,0.0958133382604971,0.07244676975538678,-0.016847640035777545,-0.00038654813005489785,0.00848540572389922,5.8,82.4,0.0043907864174901,0.8186229467391968,4.968297004699707,-0.0196272745948959
2003-03-31,2.9038149177955064,0.4812118250596101,-0.3,4.505279,0.023600578,4.5055285,0.0058817863,32.218421032554225,3.9,1.17,0.17842105263157895,3.21,3.21,0.049650496255157606,0.00589807375688256,-0.03625586070257647,8.45701721510217e-05,0.0011874209279270076,5.9,79.9,0.0054615100255217,0.9446306228637695,5.824158191680908,-0.0094064091312917
2003-04-30,2.7356851913405116,0.568824898732254,0.1,4.5058036,0.0074043274,4.505279,0.023600578,30.634285699753534,3.81,1.13,0.15523809523809526,3.04,3.04,-0.06813944454647913,-0.052676861849554335,-0.027024341615749847,-1.2081015288600838e-05,-0.002631971347628159,5.9,77.6,0.0016326534238855,0.8065186738967896,9.004739761352539,-0.0081500799864659
2003-05-31,2.733422682277514,0.39003531977072226,-0.3,4.5028596,-0.0154829025,4.5058036,0.0074043274,23.991904758271716,3.96,1.13,0.16999999999999998,2.76,2.76,-0.1998232806096687,-0.03699971934032309,-0.03994323676568179,-3.624392159640166e-05,-0.005974715309085887,6.0,86.0,-0.0038136793702454,0.8890054821968079,6.5873847007751465,-0.017329740645513
2003-06-30,2.820051642587098,0.2956730475634296,0.1,4.50128,-0.0005412102,4.5028596,-0.0154829025,20.23952375139509,3.57,1.07,0.2185,2.85,2.85,0.03102823085820816,0.08047764638121979,0.05923582167468311,-3.6245235266019193e-05,-0.00027277943080949996,6.1,92.1,-0.0016388968432101,0.46542173624038696,4.000342845916748,-0.0355142012672029
2003-07-31,2.818081338404455,0.4812118250596101,0.3,4.505892,-0.01163578,4.50128,-0.0005412102,20.362380799793062,3.33,0.92,0.20571428571428574,2.81,2.81,0.06711957143935887,0.0018791216635660746,0.06180313897658607,9.66510414905919e-05,0.0012771147115513415,6.3,89.7,0.0010928962836445,0.4519841969013214,3.5495827198028564,0.0051891789446028
2003-08-31,2.8403613373215033,0.4812118250596101,-0.2,4.513267,0.009175777,4.505892,-0.01163578,19.16136360168457,3.98,0.9,0.20909090909090908,2.58,2.58,0.024851965271524445,-0.015075804492245659,0.02502763004370756,-2.4161884628171038e-05,0.005125135550598792,6.2,90.9,0.0032715405406156,0.38651493191719055,3.4111475944519043,0.0246293726626731
2003-09-30,2.7267823517221155,0.4812118250596101,0.0,4.511975,0.006611824,4.513267,0.009175777,19.27428572518485,4.45,0.95,0.1885,2.46,2.46,0.052879228167128645,0.024616177362588587,0.04053918147305069,-2.4162468438948537e-05,-0.002184157819974608,6.1,89.3,0.0043454712595014,0.4040403962135315,3.3566434383392334,-0.0005775008995207
2003-10-31,2.797492369295502,0.7326682560454165,0.3,4.5214176,0.008677483,4.511975,0.006611824,19.53238096691313,4.27,0.94,0.2061904761904762,2.57,2.57,-0.09747375500393218,0.051931696556041906,0.06172629172378308,-1.2081453157453126e-05,0.006426751702139022,6.1,87.7,0.0032467560988704,0.2971462309360504,2.8184759616851807,-0.0457252246146806
2003-11-30,2.821700584980429,0.7326682560454165,-0.3,4.530474,0.013726234,4.5214176,0.008677483,18.0234783006751,4.29,0.92,0.23681818181818182,2.36,2.36,0.08805222767661158,-6.597481084114065e-05,0.07447738254400882,-6.0409455306498216e-05,0.0012308567584176089,6.0,89.6,-0.0010810811863732,0.353194922208786,2.6449177265167236,-0.0103599207489715
2003-12-31,2.85252775462423,1.0784510589549015,0.5,4.5337734,0.0033521652,4.530474,0.013726234,17.401052575362357,4.3,0.93,0.23944444444444446,2.33,2.33,-0.029314001228874176,0.028590842254272886,0.014984828524719163,4.83278561858036e-05,0.006682592049196856,5.8,93.7,0.0005406866852455,0.28587764501571655,2.8708133697509766,-0.0209467447190538
2004-01-31,2.912082244267066,1.0784510589549015,-0.5,4.541109,0.017717361,4.5337734,0.0033521652,16.826363650235262,4.27,0.9,0.2723809523809524,2.34,2.34,0.036023337997648675,0.04278175639728321,0.02449781834466158,-3.624567317661587e-05,0.0002959460294098548,5.7,92.6,0.0026990569691651,0.4650866389274597,3.160040855407715,-0.0285890515833617
2004-02-29,2.923558896253373,1.1379820462933719,0.1,4.539492,-0.003042221,4.541109,0.017717361,16.100999975204466,4.15,0.88,0.2455,2.19,2.19,0.04826130419275598,0.01665606571538447,0.07155284071972012,1.2082037031291293e-05,0.001520626219034149,5.7,103.8,0.0043033955600533,0.3638966679573059,2.693431854248047,0.0086527007128447
2004-03-31,2.977937250195534,1.015973134179697,-0.3,4.552454,-0.0003414154,4.539492,-0.003042221,15.998421167072497,4.08,0.93,0.19842105263157894,2.21,2.21,-0.01359712303182814,-0.021767978215882167,0.018551688733348115,1.2081891057835747e-05,0.00601430610916065,5.6,94.4,0.0021447729401335,0.38830164074897766,2.816727876663208,0.0077676189196109
2004-04-30,2.9744290545509604,1.015973134179697,0.2,4.5522184,-0.0009903908,4.552454,-0.0003414154,17.687391198199727,3.83,0.94,0.17521739130434782,2.29,2.29,0.08613556240616749,0.004408881572596002,-0.042801353431704214,1.2081745087488827e-05,-0.004008755848768253,5.8,95.8,0.0021401827323677,0.3231433629989624,3.165661096572876,-0.010500661470834
2004-05-31,3.063520026687174,0.7326682560454167,-0.4,4.558726,-0.00043916702,4.5522184,-0.0009903908,15.6985715230306,4.35,0.94,0.20750000000000002,2.05,2.05,-0.0012923339594577143,-0.008413153521058092,-0.04274765137056846,1.208159912069462e-05,0.0037074991758068165,5.6,94.2,0.0016021365242773,0.4470139443874359,3.5463106632232666,0.0392996218567631
2004-06-30,3.002064748540911,0.6526665660823618,0.3,4.562057,-0.005098343,4.558726,-0.00043916702,17.704999876022338,4.72,1.02,0.22789473684210526,2.03,2.03,0.11188701622199382,-0.049514649131221056,-0.0665827051981811,-2.4163344208183446e-05,0.007197750706737338,5.6,90.2,0.0042598573469581,0.4165933132171631,2.880948305130005,-0.0123566126957399
2004-07-31,3.0688765723372784,0.5688248987322541,0.0,4.561293,0.02157402,4.562057,-0.005098343,15.35714290255592,4.73,1.27,0.23333333333333334,2.09,2.09,-0.06556138532924916,0.02214605190571639,0.04043380607214253,-3.624611109831477e-05,-0.007832838806188569,5.6,95.6,0.0037125473561845,0.4477344751358032,3.3609933853149414,-0.0043434520190297
2004-08-31,3.1676937961274967,0.5688248987322541,0.1,4.568147,0.0073919296,4.561293,0.02157402,15.502380916050502,4.5,1.33,0.2966666666666667,2.1,2.1,0.08281351830013728,0.014467704381216251,0.0053280958421702,3.624611109831477e-05,0.007443879683666665,5.5,96.7,0.0010582011569475,0.3076273500919342,3.175800085067749,0.0054360525794603
2004-09-30,3.1867531486139598,0.5688248987322541,0.0,4.568674,-0.01411581,4.568147,0.0073919296,16.684090744365346,4.28,1.48,0.25523809523809526,2.19,2.19,0.11183634469738513,0.006058112620070943,0.021933477306985694,-3.624611109831477e-05,0.0006709667193680602,5.4,95.9,0.0005286809533657,0.26446181535720825,3.450162649154663,-0.0116261668159189
2004-10-31,3.326686167436757,0.4812118250596102,-0.1,4.5727,0.008624554,4.568674,-0.01411581,14.08095241728283,4.13,1.65,0.2538095238095238,2.11,2.11,0.010535877858728337,0.011827114041924602,0.04932522994677058,0.0,0.0012701843581544026,5.4,94.2,0.0031662295580501,0.4247300624847412,3.508509635925293,-0.0185993899582594
2004-11-30,3.2299772513248723,0.7326682560454167,0.4,4.5771914,0.008363724,4.5727,0.008624554,14.973809560139975,4.1,1.76,0.323,2.09,2.09,0.14177949406218637,0.03679301435418747,0.000766317498694491,0.0,0.008495312737233363,5.5,91.7,0.0052548728383587,0.33203572034835815,2.9396610260009766,-0.0306883341841537
2004-12-31,3.1180837716883105,0.6526665660823622,-0.4,4.5786633,-0.0041661263,4.5771914,0.008363724,13.577142897106352,4.19,2.07,0.23399999999999999,1.95,1.95,-0.14378080084573064,0.04399439918310488,0.04440687178471592,-1.2082328989748703e-05,0.0024803554509942316,5.4,92.8,0.0047058910374122,0.36324337124824524,2.9749932289123535,-0.0334616333905826
2005-01-31,3.1964978591808477,0.6526665660823622,0.1,4.582198,-0.004459858,4.5786633,-0.0041661263,12.459545438939875,4.23,2.19,0.3135,1.86,1.86,-0.08488151900764862,0.006135336573597883,0.030155323356622077,0.0,0.007936241000935595,5.4,97.1,0.0,0.4096408486366272,2.5848655700683594,-0.0052634044733839
2005-02-28,3.216169463270458,0.19869011034924908,-0.5,4.5899363,0.0035600662,4.582198,-0.004459858,13.43799991607666,4.22,2.33,0.3305263157894737,1.75,1.75,0.11680740236631149,-0.04168439169258509,-0.035163017013465137,0.0,0.0035900791158702816,5.3,95.5,-0.0005217845148388,0.4525432884693146,2.455801486968994,0.0270684074031759
2005-03-31,3.3366703686003767,0.19869011034924908,0.5,4.5905347,0.004199505,4.5899363,0.0035600662,11.708947482861971,4.17,2.54,0.27789473684210525,1.59,1.59,0.021471308490186303,-0.001604947357655817,0.019542334829649732,0.0,0.007232846062771081,5.4,94.1,0.0041666726948461,0.6273525953292847,2.622012138366699,-0.0106462880725368
2005-04-30,3.309905961452748,0.19869011034924908,0.0,4.5928926,0.004046917,4.5905347,0.004199505,13.126363667574795,4.5,2.74,0.28714285714285714,1.64,1.64,0.15509980196060047,0.024499592151212113,-0.0101199309122606,0.0,-0.0013521797796176571,5.2,92.6,0.0036316512028626,0.5297520160675049,2.1218717098236084,0.0116424515795623
2005-05-31,3.247993223438928,0.19869011034924908,0.0,4.6001654,0.0042300224,4.5928926,0.004046917,14.459047589983259,4.34,2.78,0.3719047619047619,1.76,1.76,-0.023255740086346677,-0.010698957206566995,-0.008192501648112582,0.0,0.0021501954438223336,5.2,87.7,0.0031023809784818,0.36493128538131714,1.9423761367797852,0.0077177555500211
2005-06-30,3.368843418636852,0.19869011034924908,0.0,4.596403,0.0011792183,4.6001654,0.0042300224,13.967618987673806,4.14,2.84,0.4345,1.9,1.9,-0.06444841375955157,-0.017295574158115556,0.011920274796191066,0.0,0.0008997205268519437,5.1,86.9,-0.0005163955704734,0.41267943382263184,2.28169846534729,0.0266021580497977
2005-07-31,3.405123306308627,0.29567304756342977,0.1,4.6030793,-0.005308628,4.596403,0.0011792183,11.868636348030783,4.0,2.97,0.4531818181818182,1.87,1.87,0.11096987056959984,0.020607628727276506,0.012253888297015791,0.0,0.004487529157463754,5.0,96.0,0.0005163955704734,0.388472318649292,1.9303158521652222,0.008595633448893
2005-08-31,3.5004710776782306,0.4812118250596102,0.1,4.603971,-0.0017962456,4.6030793,-0.005308628,11.049000024795532,4.18,3.22,0.40049999999999997,1.67,1.67,0.05660447032430316,-0.014449415039034186,0.03285579704005315,-0.02086499289286392,-0.003171466288216962,5.0,96.5,0.0061760361005642,0.7235094904899597,3.4862778186798096,0.0030572243808206
2005-09-30,3.4959891660411455,0.5688248987322541,-0.1,4.6071672,-5.38826e-05,4.603971,-0.0017962456,12.951304394265879,4.26,3.44,0.35954545454545456,1.77,1.77,0.1064921844459592,0.031196545689636146,0.04495507508183749,-0.0007158108096874116,0.003253788346562203,4.9,89.1,0.0061381266887856,0.3948986828327179,2.485919713973999,-0.020540021828439
2005-10-31,3.444447365455972,0.5688248987322541,-0.1,4.608006,-0.0057382584,4.6071672,-5.38826e-05,12.628095263526554,4.2,3.42,0.49238095238095236,1.81,1.81,-0.0169486660109186,0.040538986879808725,0.0042060534071239886,-0.0009634507100328982,-0.0195638287695461,5.0,76.9,0.0136745610201733,0.4994596540927887,2.362940788269043,0.0061721766515532
2005-11-30,3.382000325640033,0.6526665660823618,0.1,4.613771,0.0008187294,4.608006,-0.0057382584,14.937618982224237,4.46,3.71,0.46399999999999997,1.83,1.83,-0.07199035422023492,0.029917582742480242,-0.036711129577479795,-0.0009272711077668028,0.012064329407210472,5.0,74.2,0.001507916847677,0.24705544114112854,2.013789176940918,0.0130094526872284
2005-12-31,3.4011973816621555,0.5688248987322541,-0.2,4.6243668,0.0077991486,4.613771,0.0008187294,12.147619111197335,4.54,3.88,0.4665,1.89,1.89,-0.05796563540263833,0.014300386108483387,0.007946070111040981,-0.0005072719395626812,0.01117751662149491,5.0,81.6,-0.0050352573656455,0.3903748095035553,1.7658361196517944,0.0105079531425236
2006-01-31,3.4925617615131275,0.6526665660823618,0.2,4.6309676,0.0026741028,4.6243668,0.0077991486,11.260000001816522,4.47,3.89,0.6060000000000001,1.82,1.82,0.028796488060371495,0.06778486772835546,0.02037908477555206,-0.0012631111359495684,0.005151693564231508,4.9,91.5,0.0,0.2132396697998047,2.129260778427124,-0.0041736665258547
2006-02-28,3.431006093434505,0.6526665660823618,-0.1,4.6297126,-0.00718832,4.6309676,0.0026741028,12.03600001335144,4.42,4.24,0.369,1.78,1.78,0.10238365270132999,0.07507007121048037,0.030144449474001078,-0.0011654579460658177,0.0015766002009156566,4.7,91.2,0.0060392735142436,0.6309633851051331,2.19144344329834,-0.0221552485166531
2006-03-31,3.4499001092727166,0.6526665660823618,0.0,4.6383758,-4.863739e-05,4.6297126,-0.00718832,12.47105262154027,4.57,4.43,0.3215789473684211,1.65,1.65,-0.04506193151030402,0.009288129774541964,0.003548966344993687,-0.0023971742225890047,0.0004215001803382634,4.8,86.7,0.0005016303089888,0.471232533454895,2.225618600845337,0.0068174921935826
2006-04-30,3.5474157656362264,0.9503469298211393,0.4,4.6415167,-0.0018153191,4.6383758,-4.863739e-05,11.693913003672725,4.72,4.51,0.4082608695652174,1.69,1.69,0.03034026884618246,0.003773087181875745,0.009438712984096043,-0.0030887670743910967,0.002252114659746063,4.7,88.9,0.0015033828940316,0.5279770493507385,2.1922523975372314,0.0053904361340642
2006-05-31,3.5622083026878215,0.9503469298211393,-0.4,4.6456046,0.000831604,4.6415167,-0.0018153191,11.847368441129985,4.99,4.6,0.4677777777777778,1.67,1.67,0.12402392651514216,0.09179668452414802,0.04977617584057903,-2.4948232418608995e-05,0.0030320784432706915,4.7,87.4,0.0049950153805227,0.538999080657959,2.043182611465454,-0.0400086171419209
2006-06-30,3.5600094160699065,0.8813735870195485,-0.1,4.6523504,-0.0062232018,4.6456046,0.000831604,14.454545411196621,5.11,4.72,0.46904761904761905,1.66,1.66,-0.006898827367874283,0.10076586726628456,-0.0035592141686855427,0.0006235191622381286,0.0002541145564114444,4.6,79.1,0.002985076843454,0.5686069130897522,2.0020949840545654,-0.0162713783908223
2006-07-31,3.602047280565492,1.0784510589549017,0.4,4.655618,-4.1484833e-05,4.6523504,-0.0062232018,16.91863627867265,5.11,4.79,0.5936363636363636,1.67,1.67,-0.01765421599629846,-0.12481081760306889,-0.04645843003104666,-0.00339664907791537,0.0031614092164247154,4.6,84.9,0.0024807752737627,0.5409652590751648,2.342168092727661,0.0102178069811911
2006-08-31,3.5791752033961752,1.1947632172871134,-0.1,4.6588645,0.014077663,4.655618,-4.1484833e-05,15.325999879837036,5.09,4.95,0.5505,1.68,1.68,0.07200423001381573,0.06110751047657814,0.04547012803796946,-0.0031697733154669727,-0.0005127465055316804,4.7,84.7,0.0054361389122599,0.7432346343994141,2.9761147499084473,0.003141057296907
2006-09-30,3.449799681844561,1.1947632172871134,-0.2,4.662782,-0.0038003922,4.6588645,0.014077663,13.351739137069039,4.88,4.96,0.46090909090909093,1.73,1.73,-0.006042723212132728,-0.0017641911765347018,0.04060299443746018,-0.0019092125275852467,0.004379138878333855,4.7,82.0,0.0044258739568556,0.47116532921791077,3.0335302352905273,-0.0042370394822013
2006-10-31,3.3728991350899205,1.3008204268406507,0.2,4.6665936,-0.004965782,4.662782,-0.0038003922,12.184499979019165,4.72,4.81,0.5780000000000001,1.72,1.72,-0.16714515134204344,-0.05592550298811183,0.012533743098819272,-0.006280841442459106,-0.0016629623569395235,4.5,85.4,-0.0049188490715961,0.49172863364219666,2.479890823364258,0.0088015071029925
2006-11-30,3.3806915368694708,1.3979983651114376,0.0,4.6691585,0.0045466423,4.6665936,-0.004965782,11.306363625959916,4.73,4.92,0.45571428571428574,1.64,1.64,-0.06933563932484788,-0.020957449912380355,0.035652643967937436,-0.0032314300256035544,-0.0011474759561265202,4.4,93.6,-0.0044477463982364,1.0864711999893188,2.5926477909088135,-0.005141858553161
2006-12-31,3.4190898563867784,1.4436354751788136,-0.1,4.6810064,-0.005899906,4.6691585,0.0045466423,10.817619051252093,4.6,4.94,0.42952380952380953,1.64,1.64,0.01635423830971483,0.06932035834460404,0.05240768143577945,-0.005664295176323719,-0.0004204326283367976,4.5,92.1,0.0004951720824131,0.42811599373817444,1.9614392518997192,-0.0152262525499722
2007-01-31,3.2892980925436603,1.3979983651114376,-0.2,4.687407,-0.0010704994,4.6810064,-0.005899906,10.964500045776367,4.56,4.85,0.5147368421052632,1.64,1.64,0.061235583406330285,0.003123367503705232,0.008481311692824178,-0.003823998623304181,0.010141747096689357,4.4,91.7,0.005430771185134,0.41284701228141785,2.0609843730926514,0.0146178539319947
2007-02-28,3.3678775043573994,1.3979983651114376,0.1,4.6932206,-0.0047488213,4.687407,-0.0010704994,11.042500066757203,4.76,4.98,0.38476190476190475,1.57,1.57,-0.15165303628350024,0.002180884114189041,0.05513976534769327,-0.004198908291098036,-0.0033888659943164257,4.6,96.9,0.0016579060562325,0.3582458198070526,2.368746042251587,0.0134017033146083
2007-03-31,3.384390923847974,1.350440740274976,-0.1,4.6953373,0.0042743683,4.6932206,-0.0047488213,11.155263097662674,4.72,5.03,0.33263157894736844,1.6,1.6,0.06968762408875051,0.05183460604203738,0.014331063928645804,-0.00391945010666106,0.009378469307674386,4.5,91.3,0.0038708491335395,0.5049505233764648,2.3036303520202637,-0.0137367258765417
2007-04-30,3.4361743686988286,1.350440740274976,0.1,4.7018595,-8.106232e-05,4.6953373,0.0042743683,15.162727269259365,4.56,4.94,0.40863636363636363,1.75,1.75,0.07519310796485179,-0.014928591028705362,-0.0577755440620038,-0.0023020922984846592,0.0017786154493029116,4.4,88.4,0.0051866474931996,0.41057074069976807,1.9545481204986572,-0.010665040239755
2007-05-31,3.4240454547349075,1.350440740274976,0.0,4.7032137,0.0028185844,4.7018595,-8.106232e-05,12.93299994468689,4.69,4.87,0.4921052631578947,1.68,1.68,0.08396921230447241,0.036688036793069756,0.055362922133280534,-0.0018403084469662545,0.006700319901752572,4.5,87.1,0.0029961694819986,0.3333119750022888,1.7691173553466797,-0.0203257323422532
2007-06-30,3.483152854078167,1.24898332790488,-0.2,4.712343,-0.007405281,4.7032137,0.0028185844,13.297727324745871,4.75,4.73,0.629047619047619,1.6,1.6,-0.004061188674490346,-0.017908248673735194,0.013287746429650582,-0.007473701180763737,0.0009559214748104949,4.4,88.3,0.0041244766569237,0.3244646191596985,1.9922128915786743,0.0006226918205856
2007-07-31,3.5760371559951634,1.0784510589549015,-0.1,4.7138333,-0.0053696632,4.712343,-0.007405281,14.947618938627697,5.1,4.61,0.7490476190476191,1.59,1.59,0.05546767230499405,-0.0176123436597182,0.024741900004267237,-0.005188826862458473,0.0005768477837078123,4.6,85.3,0.002314072179459,0.38356685638427734,2.1809420585632324,-0.0033788311693268
2007-08-31,3.5513025190386496,1.1379820462933719,0.4,4.7183022,0.008120537,4.7138333,-0.0053696632,17.273333277021134,5.0,4.82,0.5385714285714286,1.85,1.85,0.07957238444141979,0.014715944123063984,0.07469012053706159,-0.005268716086826775,-0.0012002567099926864,4.7,90.4,0.0017790124666809,0.37548959255218506,2.392127752304077,-0.0130607060460858
2007-09-30,3.6461570021260896,1.1379820462933719,-0.1,4.7225947,-0.008511066,4.7183022,0.008120537,25.026086724322774,4.67,4.2,1.295,2.05,2.05,-0.08358975931726853,4.6588833266802965e-05,-0.02467010082151333,-0.0034131080480483966,0.0019240393848489745,4.6,83.4,0.0003082332001183,0.2856508195400238,1.9360777139663696,-0.0031897419471693
2007-10-31,3.7185974337567096,1.015973134179697,-0.2,4.7232323,0.008975983,4.7225947,-0.008511066,22.19894740456029,4.52,3.89,1.5921052631578947,2.0,2.0,0.08674554275297375,0.06858973107484267,0.11611923694275816,-0.007101565851887592,0.002220126784417964,4.7,83.4,0.0042286002454385,0.5693193078041077,2.180305242538452,-0.0392801212928697
2007-11-30,3.803967962207191,1.015973134179697,0.2,4.7297955,0.009875298,4.7232323,0.008975983,19.115652084350586,4.53,3.9,1.240909090909091,1.99,1.99,0.06480531543521106,0.057198482405532936,0.1483763302601382,-0.0032885531942903334,-0.002824061214514728,4.7,80.9,0.003078494401099,0.5663777589797974,2.3484654426574707,-0.0236637170974356
2007-12-31,3.770054748122804,1.1379820462933719,0.2,4.7339406,-0.0036087036,4.7297955,0.009875298,25.582380930582683,4.15,3.27,1.69,2.47,2.47,0.11542455765286697,0.06619827914896259,-0.02758958385058108,-0.011203090269506832,0.005320711796714228,4.7,76.1,0.0078281640828734,0.45537614822387695,1.9533239603042603,0.005394077141565
2008-01-31,3.7798252074015197,1.1379820462933719,-0.2,4.736068,0.008248806,4.7339406,-0.0036087036,21.651000022888184,4.1,3.0,1.9968421052631578,2.52,2.52,-0.01622632371433408,-0.0037839034965001517,-0.00833785573195911,-0.012316567588692262,0.00034876070631284506,5.0,75.5,0.0028938234029487,0.4925629496574402,2.1452412605285645,0.0028933349332342
2008-02-29,3.8029029166430406,1.0784510589549015,-0.1,4.750815,0.0025310516,4.736068,0.008248806,25.816190719604492,3.74,2.75,1.1676190476190476,2.96,2.96,0.013667273293426874,0.10215881898667512,-0.09927828421426277,-0.015584300374774207,-0.0013243734009682484,5.0,78.4,0.0034417753671736,0.3518824279308319,1.8372621536254883,-0.0119741714655958
2008-03-31,3.90105645433899,0.8813735870195482,-0.2,4.7453694,0.0011949539,4.750815,0.0025310516,25.456000137329102,3.74,2.12,0.9644999999999999,3.22,3.22,0.030012252665754247,0.03610207877058258,-0.06312213109201181,-0.009836855991731008,-0.003929670898134674,4.9,70.8,0.002414908637454,0.28606846928596497,1.7704459428787231,-0.022190624801996
2008-04-30,3.9630404861050716,0.6526665660823617,0.0,4.7422295,0.0030255318,4.7453694,0.0011949539,27.103500080108642,3.51,1.26,1.5184210526315791,3.45,3.45,0.08714515898264175,0.048811952158973604,-0.058702520715501194,-0.014090224969157683,-0.003050488801082274,5.1,69.5,0.0035716418927451,0.343717098236084,1.6349786520004272,-0.0091656943287876
2008-05-31,4.064994063872682,0.8088669356527879,0.5,4.7465177,-0.0076613426,4.7422295,0.0030255318,21.562727321277965,3.68,1.29,1.5013636363636365,3.1,3.1,0.0511224450366754,-0.06255996277610354,0.08902840589948191,-0.0035716874886744243,-0.006472955790125745,5.0,62.6,0.002311706965508,0.29452750086784363,1.6309856176376343,0.0089090099560715
2008-06-30,4.1204587402721,0.8813735870195482,-0.1,4.737676,0.004280567,4.7465177,-0.0076613426,18.303333009992325,3.88,1.73,0.9480000000000001,3.0,3.0,0.11853136854793522,-0.02340228509985387,0.02691387035420334,-0.006749505051600435,-0.006076205184033512,5.4,59.8,0.0059000520681236,0.3968859612941742,1.6150206327438354,-0.0030301833454249
2008-07-31,4.109677338090002,0.8813735870195482,-0.1,4.740306,9.918213e-05,4.737676,0.004280567,22.11047617594401,4.1,1.86,0.909047619047619,3.05,3.05,0.07470747620323781,0.0009279302592384298,-0.0854803341949637,-0.011725536723057095,-0.0023354873224965544,5.6,56.4,0.010423718797166,0.37186846137046814,1.856080412864685,0.0030146673431366
2008-08-31,3.976350017620101,0.9503469298211393,0.1,4.7336216,0.009791374,4.740306,9.918213e-05,24.32136362249201,4.01,1.63,1.1668181818181818,3.22,3.22,0.002986721397600256,0.054991276362014396,-0.048832435527407014,-0.002963960148838929,-0.003580204065057657,5.8,61.2,0.0071160653935047,0.45245879888534546,2.0377159118652344,0.0108431915452591
2008-09-30,3.8600891558933683,0.8813735870195482,-0.2,4.7245812,-0.014628887,4.7336216,0.009791374,20.695714133126394,3.89,1.72,1.0825,3.29,3.29,-0.15868905059097305,-0.11339678925067354,-0.03202547669321909,-0.001990632975844342,-0.01582441580561067,6.1,63.0,-0.0014895846082954,0.3737195134162903,1.955353856086731,0.046342727770221
