dyad,h,coef,se,lo90,hi90
India,33,0.9167952958835031,0.6982616848193253,-0.23184517564428697,2.065435767411293
India,34,1.0708207007330657,0.7098542049436716,-0.0968894663992741,2.2385308678654052
India,35,0.6970619048945537,0.5772780663334874,-0.25256051422403314,1.6466843240131404
India,36,0.8134811973941396,0.53092721814556,-0.059894076455306644,1.6868564712435858
India,37,0.9312517931005004,0.5765783080509385,-0.017219523643293377,1.8797231098442944
India,38,1.006750354198175,0.5688723253870266,0.07095537893651627,1.9425453294598338
India,39,1.0263141751172498,0.5229611213251931,0.16604313053730702,1.8865852196971926
India,40,0.8710229370910838,0.4712546044719706,0.09580911273469217,1.6462367614474753
India,41,0.7469711865619502,0.48244041462840037,-0.04664329550176849,1.5405856686256687
India,42,0.7426293359953888,0.41873548625178714,0.053809461111199,1.4314492108795787
India,43,0.5007812299184025,0.3655525530025242,-0.10055271977074987,1.1021151796075548
India,44,0.21643865610099056,0.38742066026751254,-0.42086833003906754,0.8537456422410487
India,45,0.17888643541550664,0.3815608359022801,-0.4487811396437442,0.8065540104747575
India,46,0.10912276390558873,0.3879286762966694,-0.5290199086024324,0.7472654364136099
India,47,-0.02705654635155952,0.3661166454095768,-0.6293184280503133,0.5752053353471943
India,48,-0.11069358291251774,0.3999844019027697,-0.7686679240425739,0.5472807582175384
Indonesia,0,0.1316076177222385,0.09454322985856009,-0.023915995395092843,0.2871312308395698
Indonesia,1,0.48754895181627944,0.24106451518689845,0.09099782433383147,0.8841000792987275
Indonesia,2,0.7047426938961507,0.28458244729291315,0.23660456809930858,1.172880819692993
Indonesia,3,0.7075211183923784,0.3190324958983371,0.18271266263961383,1.232329574145143
Indonesia,4,0.5297866888599856,0.29954724863362864,0.03703146485766645,1.0225419128623048
Indonesia,5,0.37087297155585475,0.27787833512118854,-0.08623688971850041,0.8279828328302099
Indonesia,6,0.34219363416832493,0.26152907836304146,-0.08802169973887825,0.7724089680755282
Indonesia,7,0.14380355096545827,0.2580669699588441,-0.2807166146168403,0.5683237165477568
Indonesia,8,0.2548226625508505,0.24995577765565288,-0.1563545916926985,0.6659999167943995
Indonesia,9,0.49525208172872226,0.2363865327950726,0.10639623528082781,0.8841079281766167
Indonesia,10,0.510769712218007,0.25950602263950895,0.08388230497601484,0.9376571194599992
Indonesia,11,0.48651566029775495,0.260218653895475,0.058455974639698594,0.9145753459558112
Indonesia,12,0.5715781075068662,0.27583156345535237,0.11783518562281159,1.0253210293909207
Indonesia,13,0.5643572479948489,0.2940630901417983,0.08062346471159065,1.048091031278107
Indonesia,14,0.5309933954295047,0.33112216928217963,-0.01370257303968081,1.0756893638986904
Indonesia,15,0.5658880443315866,0.36569121205330285,-0.03567399949609662,1.1674500881592698
Indonesia,16,0.5697216919593302,0.3616948709199366,-0.025266370703965424,1.164709754622626
Indonesia,17,0.4100771426551546,0.3432931707084756,-0.15464012316028775,0.974794408470597
Indonesia,18,0.2904455967695867,0.38767126395293033,-0.3472736324329837,0.9281648259721571
Indonesia,19,0.43601365140602866,0.36533879176672124,-0.16496866105022778,1.0369959638622852
Indonesia,20,0.5266554683125833,0.35465876630042037,-0.056758202251608214,1.1100691388767747
Indonesia,21,0.6207399333134163,0.39536841060298544,-0.0296411021284948,1.2711209687553273
Indonesia,22,0.5992350144224474,0.44337934225659015,-0.13012400358964338,1.3285940324345382
Indonesia,23,0.6550071137326086,0.4736020383409675,-0.12406823933828293,1.4340824668035
Indonesia,24,0.6078823330235537,0.47756639504771115,-0.17771438682993124,1.3934790528770384
Indonesia,25,0.5473124841391837,0.49724842921811624,-0.2706611819246175,1.365286150202985
Indonesia,26,0.5768864325518734,0.5357168897291928,-0.30436785105264885,1.4581407161563957
Indonesia,27,0.6815417270654507,0.5160330186474107,-0.16733258860953992,1.5304160427404412
Indonesia,28,0.6017877726490042,0.5319115870817486,-0.2732067881004723,1.4767823333984806
Indonesia,29,0.6432629483551864,0.5258989454029965,-0.22184081683274293,1.5083667135431158
Indonesia,30,0.6730440171668306,0.5498255653490286,-0.23141903783232143,1.5775070721659827
Indonesia,31,0.8448696283849131,0.5409567891129585,-0.045004289705903644,1.73474354647573
Indonesia,32,0.8978658363248542,0.5395730376200086,0.010268189439940012,1.7854634832097682
Indonesia,33,0.9383291135263789,0.5485585265859276,0.035950337292527945,1.84070788976023
Indonesia,34,0.9447835164428398,0.5577100818519204,0.027350431796430708,1.8622166010892487
Indonesia,35,0.9684639814531693,0.556307336358075,0.05333841314413579,1.8835895497622026
Indonesia,36,0.9384456549241804,0.5516835552019385,0.030926206616991636,1.8459651032313693
Indonesia,37,0.9542675376997067,0.5664140508056275,0.02251642412444954,1.886018651274964
Indonesia,38,0.9488630025762177,0.5702791082340715,0.01075386953117008,1.8869721356212654
Indonesia,39,1.0436346820715698,0.5455082230581333,0.1462736551409406,1.9409957090021992
Indonesia,40,0.8908737697320248,0.5240489904898676,0.028813180376192515,1.752934359087857
Indonesia,41,0.7545979368442204,0.48769852547764114,-0.04766613756649929,1.55686201125494
Indonesia,42,0.7336995029481841,0.4700323647456533,-0.03950373705841559,1.5069027429547837
Indonesia,43,0.6880529153204407,0.49014545212995153,-0.11823635343332961,1.494342184074211
Indonesia,44,0.5539138289950643,0.5808216581040613,-0.4015377985861166,1.509365456576245
Indonesia,45,0.6466299897738281,0.6546631740261213,-0.43029093149914144,1.7235509110467977
Indonesia,46,0.8280816646329185,0.6808255925800384,-0.2918764351612446,1.9480397644270817
Indonesia,47,0.8477379618325358,0.6980105805534139,-0.30048944317783,1.9959653668429016
Indonesia,48,0.794554915702065,0.7193680603840168,-0.3888055436296427,1.9779153750337728
Pakistan,0,-0.5719624044140801,1.0814046204306929,-2.35087300502257,1.2069481961944097
Pakistan,1,-0.4581237794482149,1.4710789619582008,-2.8780486718694553,1.9618011129730255
Pakistan,2,1.044808032864239,1.6519420489392431,-1.672636637640816,3.762252703369294
Pakistan,3,1.5467597762471996,1.7449218573670904,-1.3236366791216643,4.4171562316160635
Pakistan,4,2.477402215183247,1.9861595832873737,-0.7898302993244828,5.7446347296909765
Pakistan,5,3.4654587010736577,2.193501157335353,-0.14285070274299816,7.073768104890314
Pakistan,6,3.006263140414376,2.780221100654262,-1.5672005701618854,7.579726850990637
Pakistan,7,1.5266051400685683,2.9027043178091065,-3.248343462727412,6.301553742864549
Pakistan,8,1.1647658674628474,3.5588098924862988,-4.689476405677114,7.019008140602809
Pakistan,9,0.9128792054834776,3.701114995980624,-5.17545496290465,7.001213373871605
Pakistan,10,-0.6677691001677886,3.8813183438242493,-7.052537775758679,5.7169995754231016
Pakistan,11,0.08681579527910799,4.057125518257185,-6.587155682253961,6.760787272812177
Pakistan,12,1.779172336217016,4.1586003768128945,-5.061725283640196,8.620069956074229
Pakistan,13,1.5973274912685156,4.170390378109283,-5.262964680721255,8.457619663258285
Pakistan,14,2.698126648494508,3.8684714186372884,-3.6655088351638314,9.061762132152847
Pakistan,15,2.995115846861154,4.047400355009291,-3.66285773712913,9.653089430851438
Pakistan,16,3.4305714818183333,4.080147031802842,-3.2812703854973426,10.14241334913401
Pakistan,17,0.4933609864092432,5.10069658824699,-7.897284901257056,8.884006874075542
Pakistan,18,-1.337216462532524,4.456109028190654,-8.66751581390615,5.993082888841101
Pakistan,19,-0.29876982915448025,4.062847840782637,-6.982154527241918,6.384614868932958
Pakistan,20,-1.1620482372236438,4.369748288420692,-8.350284171675682,6.026187697228395
Pakistan,21,-2.4876052913605236,4.026613526131708,-9.111384541847183,4.136173959126136
Pakistan,22,-2.993594610132277,4.3340498516538135,-10.1231066161028,4.135917395838247
Pakistan,23,-4.413719755713828,4.803958397476772,-12.31623131956312,3.4887918081354625
Pakistan,24,-4.644213632214814,5.254849209190781,-13.28844058133365,4.00001331690402
Pakistan,25,-4.026555667805951,4.788940438008168,-11.904362688329387,3.851251352717485
Pakistan,26,-2.784963255224284,5.016380732783874,-11.036909560653758,5.46698305020519
Pakistan,27,-1.2645218936377205,5.089106539495871,-9.636102151108428,7.107058363832987
Pakistan,28,-0.6900041639455594,4.723009940541211,-8.459355516135851,7.079347188244733
Pakistan,29,-0.6970771861961111,5.31299912467875,-9.436960746292653,8.042806373900431
Pakistan,30,1.0731201184098609,4.827863105676354,-6.868714690427741,9.014954927247462
Pakistan,31,2.843281861045398,4.73070416071503,-4.938726483330827,10.625290205421623
Pakistan,32,2.134382323885802,4.377209092018767,-5.06612663248507,9.334891280256674
Pakistan,33,2.2430144528625533,4.225260806816443,-4.707539574350495,9.193568480075601
Pakistan,34,1.846618357929401,4.2327296980578915,-5.11622199537583,8.809458711234633
Pakistan,35,2.932790860591922,4.549405653465146,-4.550981439358243,10.416563160542086
Pakistan,36,3.6253323529381305,4.675727067560809,-4.0662386731994,11.316903379075661
Pakistan,37,3.7504567022551782,5.154873991184762,-4.7293110132437555,12.230224417754112
Pakistan,38,4.208280123013537,5.234263873074039,-4.4020839481932565,12.818644194220331
Pakistan,39,4.926838619168848,4.701323022975044,-2.806837753625099,12.660514991962796
Pakistan,40,3.428319733182434,4.151095925404762,-3.4002330641084004,10.256872530473268
Pakistan,41,2.505096335953567,3.7499425991395916,-3.663559239631061,8.673751911538195
Pakistan,42,-0.33550639590248466,3.2932166633468922,-5.752847807108123,5.081835015303153
Pakistan,43,-2.9731900858459994,3.6579377090127156,-8.990497617171917,3.044117445479918
Pakistan,44,-5.826690404326655,4.809203248260207,-13.737829747714695,2.084448939061386
Pakistan,45,-6.353933343722019,4.402894191902616,-13.596694289401825,0.888827601957785
Pakistan,46,-6.7021331352880225,4.485718809600902,-14.081140577081506,0.6768743065054617
Pakistan,47,-3.3737653452553786,4.214257863046938,-10.306219529967592,3.558688839456834
Pakistan,48,-2.3108754220884293,4.168760927446843,-9.168487147738485,4.546736303561627
Russia,0,0.0015470818143512588,0.2279519978846661,-0.3734339547059245,0.376528118334627
Russia,1,-0.3706039896896982,0.31315082512602627,-0.8857370970220114,0.144529117642615
Russia,2,-0.19466434825517354,0.41571133176839276,-0.8785094890141796,0.4891807925038325
Russia,3,-0.018224981453386135,0.5116101325155105,-0.8598236494414009,0.8233736865346286
Russia,4,0.42886113186978037,0.5323259585072834,-0.44681506987470077,1.3045373336142614
Russia,5,0.9768272435176186,0.5845791045410939,0.01519461654751919,1.938459870487718
Russia,6,1.1916389435100427,0.6726596471064114,0.08511382401999601,2.2981640630000895
Russia,7,0.6552224509032385,0.7210323383434581,-0.5308757456717501,1.841320647478227
Russia,8,0.5953558982764662,0.6861547990904838,-0.5333687462273797,1.724080542780312
Russia,9,0.5766613598971162,0.7159296359028265,-0.6010428911630334,1.7543656109572658
Russia,10,0.6122278751172416,0.7193827654503299,-0.571156774048551,1.7956125242830343
Russia,11,0.6417346488196927,0.7909052957140138,-0.6593045626298601,1.9427738602692455
Russia,12,0.43834470880028675,0.8578894677423895,-0.972883465635944,1.8495728832365175
Russia,13,0.5998653878850746,0.859403049942311,-0.813852629270027,2.013583405040176
Russia,14,0.35795846337714465,0.8591260368108239,-1.0553038671766606,1.7712207939309499
Russia,15,0.7333839508137316,0.8733425811739579,-0.7032645952174292,2.1700324968448923
Russia,16,0.7928938148070301,0.9052142495111972,-0.6961836256388894,2.28197125525295
Russia,17,0.9185984956384345,0.8787448595684484,-0.5269367983516631,2.364133789628532
Russia,18,1.1238362721378508,0.8894733534795085,-0.33934739433594086,2.5870199386116424
Russia,19,1.5551351095746213,0.946986732330221,-0.0026580651085923446,3.112928284257835
Russia,20,0.9744332228729036,0.992321085851742,-0.6579349633532119,2.606801409099019
Russia,21,0.8990636719609029,1.0308400657015686,-0.7966682361181776,2.5947955800399836
Russia,22,1.1232328902260633,1.0931112879386709,-0.6749351784330502,2.921400958885177
Russia,23,1.237973875933676,1.158128656402746,-0.6671477638488412,3.143095515716193
Russia,24,1.304283733057673,1.1808778877968844,-0.6382603923682018,3.246827858483548
Russia,25,1.38915422471473,1.2575224552622135,-0.6794702141916114,3.4577786636210712
Russia,26,1.1945781858594273,1.330172294268685,-0.9935552382125596,3.3827116099314143
Russia,27,1.5607878757582512,1.3128802606505685,-0.5989001530119342,3.7204759045284366
Russia,28,1.6812413334919256,1.3399550992556963,-0.5229848047836949,3.885467471767546
Russia,29,1.9451652338611893,1.2846642760723512,-0.1681075002778285,4.058437968000208
Russia,30,1.6568197078522644,1.3636412215356308,-0.5863701015738485,3.9000095172783773
Russia,31,1.4250252150086453,1.5065379228041438,-1.053229668004171,3.9032800980214617
Russia,32,1.3583665491896681,1.6075426845534253,-1.2860411669007163,4.002774265280053
Russia,33,1.3214253743062727,1.5448417206043354,-1.2198392560878593,3.8626900047004047
Russia,34,1.118031582882395,1.543245592362081,-1.4206074165532283,3.6566705823180183
Russia,35,1.542294168510125,1.350204377167998,-0.6787920319312315,3.7633803689514815
Russia,36,1.7842188022113987,1.2286672011756308,-0.2369387437225141,3.8053763481453116
Russia,37,1.9782681809665519,1.2200304343720132,-0.028681883575409906,3.9852182455085137
Russia,38,1.7852719928487204,1.1667323737282889,-0.1340027619343147,3.7045467476317553
Russia,39,2.0254959422090906,1.0656425157129539,0.27251400386128144,3.7784778805569
Russia,40,1.9621272363656317,1.0503387779151327,0.23431994669523837,3.689934526036025
Russia,41,1.9971377598849358,1.0420088837711579,0.2830331460813811,3.7112423736884903
Russia,42,1.7619309741276084,1.0996995213441856,-0.04707473848357702,3.5709366867387935
Russia,43,1.6540615316480398,1.0574775331678519,-0.08548901041307655,3.393612073709156
Russia,44,1.5877475136367138,1.0301525907533244,-0.10685349815250489,3.282348525425933
Russia,45,1.6178283282133634,1.045692775762968,-0.1023362879167189,3.337992944343446
Russia,46,1.6356811543373624,1.0044869103308247,-0.016699813156844323,3.288062121831569
Russia,47,2.1422101264979574,1.035271794609238,0.4391880243657609,3.845232228630154
Russia,48,2.021692660280678,1.0599845782428674,0.27801802907116113,3.765367291490195
Vietnam,0,-0.0004814182148038526,0.0895132525692002,-0.14773071869113819,0.14676788226153048
Vietnam,1,-0.187542496068545,0.13134967633116856,-0.4036127136333173,0.028527721496227287
Vietnam,2,-0.27470715356594155,0.15554319720707477,-0.5305757129715796,-0.018838594160303535
Vietnam,3,-0.2385659949482033,0.1568743068142621,-0.49662422965766445,0.019492239761257857
Vietnam,4,-0.26657046744549007,0.1634747741917722,-0.5354864709909553,0.002345536099975176
Vietnam,5,-0.20123328933095763,0.1740420841259056,-0.4875325177180724,0.08506593905615711
Vietnam,6,-0.1065757931060034,0.17583466618178054,-0.3958238189750324,0.18267223276302558
Vietnam,7,0.007873075829138543,0.20075735170204773,-0.32237276772073,0.33811891937900707
Vietnam,8,0.12953935097993963,0.19959716433343128,-0.19879798434855483,0.4578766863084341
Vietnam,9,0.046841981510624464,0.20968991126922631,-0.2980979225272528,0.39178188554850174
Vietnam,10,0.12157815941554873,0.21238476486198435,-0.22779477878241555,0.470951097613513
Vietnam,11,0.08968577410632861,0.21860733333071972,-0.2699232892227053,0.4492948374353625
Vietnam,12,-0.05845507406320394,0.23640997619692916,-0.44734948490715243,0.33043933678074455
Vietnam,13,-0.04923694356557462,0.22172275926614204,-0.4139708825583783,0.31549699542722903
Vietnam,14,-0.005700445337879501,0.22817341594924967,-0.38104571457439523,0.36964482389863623
Vietnam,15,0.014170263193136634,0.26692080261729484,-0.4249144571123134,0.45325498349858667
Vietnam,16,0.033751883614513645,0.2681697010838225,-0.4073872746683744,0.47489104189740167
Vietnam,17,0.09799136129186081,0.2523713000167774,-0.317159427235738,0.5131421498194596
Vietnam,18,0.07349984872053028,0.2684147192732926,-0.36804236448403604,0.5150420619250966
Vietnam,19,-0.03466592664244672,0.30690352102726115,-0.5395222187322913,0.4701903654473979
Vietnam,20,0.0007120466316337115,0.2806768525778192,-0.4610013758588789,0.4624254691221463
Vietnam,21,0.04402744618482757,0.2859699172145633,-0.426393067633129,0.5144479600027841
Vietnam,22,-0.07397202842821571,0.2877114854208506,-0.547257421945515,0.39931336508908355
Vietnam,23,0.0004604760756592441,0.2788538637471534,-0.45825412978840807,0.45917508193972656
Vietnam,24,-0.028443523480291333,0.2570990618878344,-0.4513714802857789,0.3944844333251962
Vietnam,25,-0.2140684987793975,0.25425063556560484,-0.6323107942848174,0.20417379672602248
Vietnam,26,-0.21662392923781226,0.2643702770613,-0.6515130350036508,0.21826517652802624
Vietnam,27,-0.20134457366066272,0.2520213400120828,-0.6159196779805389,0.21323053065921355
Vietnam,28,-0.22657623618397338,0.2591818835472258,-0.6529304346191598,0.19977796225121308
Vietnam,29,-0.19654683821545404,0.29762605565944844,-0.6861416997752467,0.29304802334433866
Vietnam,30,-0.1270172225249553,0.33491207854016786,-0.6779475917235314,0.4239131466736208
Vietnam,31,0.03608637838760842,0.32659639067709306,-0.5011646842762096,0.5733374410514265
Vietnam,32,0.06424141728575705,0.32445242075164715,-0.46948281485070253,0.5979656494222166
Vietnam,33,0.06591283835996364,0.28596488769825984,-0.4044994019036738,0.5363250786236011
Vietnam,34,0.047383859608999046,0.2693859528433934,-0.3957560328183831,0.4905237520363812
Vietnam,35,-0.009877552494799602,0.29645512104132865,-0.49754622660778525,0.47779112161818604
Vietnam,36,-0.061124635946271155,0.3226448322293516,-0.5918753849635545,0.4696261130710122
Vietnam,37,-0.09238345271933213,0.3278966006851237,-0.6317733608463606,0.44700645540769635
Vietnam,38,0.015327639160204853,0.325753122210212,-0.520536246875594,0.5511915251960037
Vietnam,39,-0.09604916748230607,0.3850807963251201,-0.7295070774371286,0.5374087424725165
Vietnam,40,-0.16064092541955688,0.4105505803304617,-0.8359966300631664,0.5147147792240526
Vietnam,41,-0.10707904734681506,0.42475695147152154,-0.805804232517468,0.5916461378238379
Vietnam,42,-0.16458098964267265,0.4534225569422263,-0.9104610958126349,0.5812991165272896
Vietnam,43,-0.19377780929835353,0.4385907577425804,-0.9152596057848983,0.5277039871881912
Vietnam,44,-0.1664602754281077,0.39488671244713763,-0.8160489174036492,0.48312836654743374
Vietnam,45,-0.1703331098747185,0.40865789811365844,-0.8425753522716867,0.5019091325222497
Vietnam,46,-0.058661307139118435,0.36431713243818065,-0.6579629899999256,0.5406403757216888
Vietnam,47,-0.11933403515877217,0.3610428948836621,-0.7132495972423963,0.474581526924852
Vietnam,48,-0.22975149495823644,0.43871383380882467,-0.951435751573753,0.49193276165728017
UK,0,-0.11353640698052914,0.13766677518261397,-0.33999825215592916,0.11292543819487086
UK,1,-0.44112534401119774,0.23062614718761595,-0.820505356134826,-0.06174533188756948
UK,2,-0.5468823818537203,0.319291426832032,-1.0721167789924129,-0.021647984715027713
UK,3,-0.562214022869739,0.3647168532777023,-1.1621732465115593,0.03774520077208132
UK,4,-0.8152160174340679,0.42703521599071137,-1.517688947738788,-0.11274308712934766
UK,5,-0.6815511269305716,0.4843046914749896,-1.4782323444069294,0.11513009054578627
UK,6,-0.8154140935930627,0.5000342176782404,-1.6379703816737683,0.00714219448764275
UK,7,-1.3904074536239932,0.547214512344979,-2.2905753264314836,-0.49023958081650276
UK,8,-1.157189433251915,0.6382202950956133,-2.207061818684199,-0.10731704781963125
UK,9,-0.5305401655341484,0.7015109099668848,-1.684525612429674,0.6234452813613771
UK,10,-0.561375274150123,0.6169086169741631,-1.5761899490726212,0.4534394007723752
UK,11,-0.822265708766281,0.636386800371434,-1.86912199537729,0.2245905778447279
UK,12,-0.834684921387634,0.7045778571224421,-1.9937154963540513,0.3243456535787834
UK,13,-0.6556243918448672,0.7826582829808851,-1.9430972673484233,0.6318484836586888
UK,14,-0.33384306513835327,0.7480410756470123,-1.5643706345776884,0.8966845043009819
UK,15,-0.39824474028137047,0.7960053564755125,-1.7076735516835886,0.9111840711208476
UK,16,-0.15300155560817075,0.802778680853704,-1.4735724856125139,1.1675693743961724
UK,17,-0.18540135973580618,0.8209595802393714,-1.5358798692295723,1.16507714975796
UK,18,-0.26723932391178096,0.8869888676732756,-1.7263360112343193,1.1918573634107574
UK,19,0.18115156484782347,0.9972592048349481,-1.4593398271056661,1.821642956801313
UK,20,0.3161961523692298,0.8535297136132036,-1.08786022652449,1.7202525312629497
UK,21,0.4910576063684857,0.7511111734549479,-0.7445202739649037,1.7266354867018752
UK,22,0.6640699758427218,0.7175000666499797,-0.5162176337964948,1.8443575854819383
UK,23,0.5839897339719755,0.7728884728845287,-0.6874118039230741,1.8553912718670251
UK,24,0.504806427483345,0.7906526504133362,-0.7958171824465929,1.805430037413283
UK,25,0.3314730466117908,0.799595721410966,-0.9838619151092483,1.6468080083328298
UK,26,0.1948287838658871,0.8370788864116309,-1.1821659842812458,1.57182355201302
UK,27,-0.010284085827152012,0.8692804110660757,-1.4402503620308464,1.4196821903765424
UK,28,0.314143508883717,0.7880494134778293,-0.9821977762873122,1.6104847940547462
UK,29,0.34451060052560933,0.6902309533966389,-0.7909193178118616,1.4799405188630803
UK,30,0.4468358097892633,0.6900833994511114,-0.6883513823078149,1.5820230018863415
UK,31,0.5223313991882605,0.7350059719612759,-0.6867534246880385,1.7314162230645596
UK,32,0.9362987389649788,0.6943848709337933,-0.2059643737211112,2.078561851651069
UK,33,0.9254437994568434,0.7218774658975133,-0.26204463194456595,2.1129322308582528
UK,34,1.2859159792587889,0.7306872787968213,0.08393540563801793,2.48789655287956
UK,35,1.3264827899947704,0.7235725348449775,0.13620597017478242,2.516759609814758
UK,36,1.1138810021730023,0.7538279031966736,-0.12616589858552563,2.35392790293153
UK,37,1.0436154723738582,0.8029475734801195,-0.27723328600093833,2.3644642307486547
UK,38,1.3140862721338635,0.8312155347085819,-0.0532632824617536,2.681435826729481
UK,39,1.4549274517084996,0.8273077860762371,0.09400614361308945,2.8158487598039095
UK,40,1.401631438451659,0.8349090396508678,0.028206068225981484,2.775056808677337
UK,41,1.3154276642708282,0.7964015613502257,0.005347095849707051,2.625508232691949
UK,42,1.5268408768333757,0.8392310615257565,0.1463057806235062,2.907375973043245
UK,43,1.5685298944663373,0.844722801125702,0.17896088661455756,2.958098902318117
UK,44,1.4649161432917026,0.8824304966746563,0.013317976261892905,2.9165143103215123
UK,45,1.5976809082276304,0.8989942843928704,0.11883531040135864,3.076526506053902
UK,46,1.78344187035691,0.9655206536331568,0.1951603951303671,3.3717233455834528
UK,47,1.9983398734839284,1.0073045361102595,0.3413239115825515,3.655355835385305
UK,48,2.1051913868886913,1.0806350068016624,0.3275468006999567,3.882835973077426
