Period_dt,lwti,lpri,d2pri,llwip,dllgop,dl2lgop,vix,gs10,brent,gold,bdi,cny_usd,indpro,gpr_chn_l1,gpr_usa_l1,L1_lwti,L2_lwti,L3_lwti,L1_lpri,L2_lpri,composite_gpr,delta2_cgi,delta1_cgi,gdelt_score_z,icews_score_z,swb_score_z,nyt_score_z,sentiment_score_z
1995-04-01,2.5718173775902877,0.5688248987322535,-0.2,4.259563,-0.011940479,0.008084774,12.166521735813308,7.2,-0.006329155213824,0.0144448713298963,0.04496322354154,-0.0005562953243032,0.0016603011582869,0.1341050267219543,1.7398362159729004,2.507036511296103,2.5079438605115563,2.4810231497616027,0.5688248987322535,0.3900353197707218,-0.0181484466127044,2.400689246280087,1.0975025595494072,-1.500733813426655,2.3179354792721125,-1.5396838697566286,0.6498884174603535,
1995-05-01,2.56327902072818,0.0998340788992146,-0.5,4.2640624,0.012854576,-0.011940479,12.442631570916427,7.06,0.092159874389635,0.0230495879829533,0.0155412590380077,-0.0022520129466951,-0.0017277257902161,0.2138248831033706,2.2009217739105225,2.5718173775902877,2.507036511296103,2.5079438605115563,0.5688248987322535,0.5688248987322535,0.17137476120165362,-0.9079793517350492,0.18952320781435802,0.09262830866818587,1.9240336231602722,-1.5948737369351034,0.2637108499132599,
1995-06-01,2.4920985735627066,-0.0998340788992006,0.3,4.2601323,0.00019073486,0.012854576,12.265909194946287,6.63,-0.0160776615792319,-0.014969683728685,0.0494413574969705,-0.0121652080174854,0.0048989069851188,0.2834611237049103,1.991496205329895,2.56327902072818,2.5718173775902877,2.507036511296103,0.0998340788992146,0.5688248987322535,1.0883015304366992,0.7274035614206875,0.9169267692350456,-0.5604245796609092,3.0,0.8798633923975632,1.0337673090101431,
1995-07-01,2.428056568641468,-0.1986901103492346,0.1,4.265083,-0.013842583,0.00019073486,11.89681811766191,6.17,-0.0582372034843956,0.0060560758607266,0.0381462821102847,-0.0005286364906309,0.0033088514322034,0.1958682835102081,2.13237738609314,2.4920985735627066,2.56327902072818,2.5718173775902877,-0.0998340788992006,0.0998340788992146,-0.2446058918337951,-2.24983419150554,-1.3329074222704942,-1.1937653120110427,0.784939807800708,,-0.3249921712910506,
1995-08-01,2.467423110268301,-0.1986901103492346,0.1,4.2639537,0.015337944,-0.013842583,12.514000129699706,6.28,-0.0880020556855054,-0.00343762858075,0.02099836844679,-9.614575704164352e-05,-0.004189892740106,0.233963742852211,2.2772469520568848,2.428056568641468,2.4920985735627066,2.56327902072818,-0.1986901103492346,-0.0998340788992006,-0.3451366023621937,1.2323767117420958,-0.10053071052839857,-1.3505299745028394,0.6038122909432752,-1.0893580386301387,0.45552931274092806,
1995-09-01,2.477147472015025,-0.1986901103492346,0.0,4.2702355,0.0021414757,0.015337944,12.79826085463814,6.49,0.0151535295420908,-0.006650238822714,-0.0371328396274392,0.0011411344113128,0.0131693229924509,0.2190409153699875,2.378158569335937,2.467423110268301,2.428056568641468,2.4920985735627066,-0.1986901103492346,-0.1986901103492346,-0.4864010603003346,-0.04073374740974234,-0.1412644579381409,-1.387332440079694,0.5239186384316618,-1.267089540987567,0.18489910143426114,
1995-10-01,2.430236037441673,-0.0998340788992006,0.1,4.2703676,0.00630188,0.0021414757,12.057000017166136,6.2,0.0367868192318616,-0.0015911732388236,0.039940713967411,0.0010438977928224,0.0040251761874792,0.177976369857788,1.454104781150818,2.477147472015025,2.467423110268301,2.428056568641468,-0.1986901103492346,-0.1986901103492346,-1.0227780807987132,-0.39511256256023775,-0.5363770204983787,-1.334311302499103,-0.7523581711615678,-0.2365838530300522,-1.7678589965041296,
1995-11-01,2.459983583405983,7.105427357600977e-15,0.0,4.270344,-0.0057911873,0.00630188,14.357272711667148,6.04,-0.0358835787956084,0.0002088227624401,0.0340930904821714,-0.0004318255491915,-0.0017591074109057,0.1446712762117386,1.38241446018219,2.430236037441673,2.477147472015025,2.467423110268301,-0.0998340788992006,-0.1986901103492346,-0.8958241646438733,0.6633309366532185,0.12695391615483997,-1.4170976005505727,-0.1723854467374533,,-1.097989446643594,
1995-12-01,2.515409174506477,7.105427357600977e-15,-0.1,4.2754836,0.0034880638,-0.0057911873,12.46904754638672,5.93,0.0455012452820389,0.0056477474605944,-0.0303431583649675,-0.0003960039652146,0.0026320058946325,0.1307238340377807,1.550011157989502,2.459983583405983,2.430236037441673,2.477147472015025,7.105427357600977e-15,-0.0998340788992006,0.4231180777432908,1.191988326232324,1.318942242387164,0.10471193282074877,2.1819445084145617,0.2768847371603986,-0.8710688674225456,
1996-01-01,2.501785589126426,7.105427357600977e-15,0.0,4.283274,0.0062770844,0.0034880638,11.74849991798401,5.71,0.0612131963291933,0.0055127929974236,0.0373641462103186,0.0006959026017243,0.0034648244230837,0.1711102277040481,1.412654161453247,2.515409174506477,2.459983583405983,2.430236037441673,7.105427357600977e-15,7.105427357600977e-15,0.3325959494201737,-1.4094643707102812,-0.09052212832311712,0.40017874124737635,2.3747063468501595,-0.5910556056402941,-0.8534456847765469,
1996-02-01,2.5098614886811723,7.105427357600977e-15,0.0,4.2813363,-0.0007891655,0.0062770844,13.473636237057772,5.65,-0.0040293219721401,0.0305276028330769,0.0790796425430304,-0.0004318825346656,-0.0057400787913675,0.2089983224868774,1.4743882417678833,2.501785589126426,2.515409174506477,2.459983583405983,7.105427357600977e-15,7.105427357600977e-15,0.4984250510656566,0.25635122996860005,0.16582910164548292,0.5875409988858348,1.2383544954113954,-0.11128958700674517,0.27909429697214133,
1996-03-01,2.6200444684607964,-0.8813735870195379,-1.0,4.281046,0.0062441826,-0.0007891655,15.032999801635745,5.81,0.0081371009835904,0.0132056979335084,0.0566320371032436,0.0008755675256058,0.0145291599264654,0.3980416357517242,1.6478923559188845,2.5098614886811723,2.501785589126426,2.515409174506477,7.105427357600977e-15,7.105427357600977e-15,0.10668240700254268,-0.5575717457085968,-0.39174264406311393,0.0842976312717989,1.6019895891354132,-1.0053989853692678,-0.25415860702777365,
1996-04-01,2.7146480754147446,-0.8813735870195379,1.0,4.286027,-0.0023612976,0.0062441826,17.762380781627837,6.27,0.0979811138646553,-0.021349925137736,-0.0372198817504276,0.0015214230034024,-0.0012250426290405,0.389233648777008,1.71850323677063,2.6200444684607964,2.5098614886811723,2.501785589126426,-0.8813735870195379,7.105427357600977e-15,-0.15069900367836653,0.13436123338220474,-0.2573814106809092,0.4486719094946571,-0.3472478145358803,-1.1295566156459493,0.4253365059737064,
1996-05-01,2.6091102532473065,-1.0159731341796878,-0.2,4.2900424,-0.002286911,-0.0023612976,16.575238000778924,6.51,0.0514731218214565,-0.0085165141019922,0.0008392708142324,-0.0004430103222019,0.0099012182605209,0.3634766042232513,1.7814347743988037,2.7146480754147446,2.6200444684607964,2.5098614886811723,-0.8813735870195379,-0.8813735870195379,0.2917809447486577,0.6998613591079335,0.4424799484270242,-0.5737147265030267,0.4405756877092019,,1.0084818730397977,
1996-06-01,2.5688199191149272,-0.8813735870195379,0.4,4.2966685,-1.5735626e-05,-0.002286911,16.14636369185014,6.74,-0.0872217339805105,-0.0023446072057158,-0.0027290837794335,-0.0005510434026207,0.0074455836229239,0.3001354336738586,1.3213279247283936,2.6091102532473065,2.7146480754147446,2.6200444684607964,-1.0159731341796878,-0.8813735870195379,-0.7018716295402228,-1.4361325227159045,-0.9936525742888804,-0.9220504858924752,-0.6322056178386382,-1.3656596502704597,0.11242923584068183,
1996-07-01,2.608569979937427,-0.8088669356527773,-0.1,4.2981224,0.005094528,-1.5735626e-05,16.395000171661376,6.91,-0.0371347361838125,-0.0171388652220558,0.0096493176326397,-0.0004074882004654,0.0075933782411841,0.2821021974086761,1.312994122505188,2.5688199191149272,2.6091102532473065,2.7146480754147446,-0.8813735870195379,-1.0159731341796878,0.21161962745734808,1.9071438312864513,0.9134912569975708,-0.4711967869044634,-0.7314083525757663,1.5652745726544919,0.4838090766551301,
1996-08-01,2.636873922634315,-0.8088669356527773,-0.1,4.30124,0.0011930466,0.005094528,17.97863635149869,6.87,0.0586256020384872,-0.004682996304516,-0.016061528277536,-0.0001678375336617,0.0001537460357097,0.1941879838705063,1.604606032371521,2.608569979937427,2.5688199191149272,2.6091102532473065,-0.8088669356527773,-0.8813735870195379,0.3327003201693441,-0.7924105642855748,0.12108069271199601,-0.5824785189858721,1.4512094514547187,-1.3656596502704597,1.8277299984789894,
1996-09-01,2.722112768870702,-0.8088669356527773,0.0,4.305388,-0.005522251,0.0011930466,15.760454698042436,6.64,0.0469864387335126,0.0100672861883683,0.0332517563892214,-0.0005276728550813,0.0051052352845752,0.1920273154973983,1.6037836074829102,2.636873922634315,2.608569979937427,2.5688199191149272,-0.8088669356527773,-0.8088669356527773,-0.137618012967794,-0.5913990258491341,-0.4703183331371381,-0.19868725615146074,0.5852600160879787,,-0.7994267988399,
1996-10-01,2.7561779341252,-0.8088669356527773,0.0,4.310387,0.0074191093,-0.005522251,16.578000020980834,6.83,0.0982688491294068,-0.0109282194409559,0.0179399701882658,-0.0005519558575457,0.0062396321182145,0.2250590324401855,2.021841764450073,2.722112768870702,2.636873922634315,2.608569979937427,-0.8088669356527773,-0.8088669356527773,0.08682737929135682,0.6947637253962888,0.22444539225915083,-0.31394851128967105,-0.6266095439579177,,1.2010401931216592,
1996-11-01,2.704051458533042,-0.4812118250595972,0.4,4.313238,0.0056996346,0.0074191093,16.381739201753035,6.53,0.0655088411843998,-0.0054173723518777,0.073381104806895,-0.0002040608108293,0.000296094050018,0.1105008274316787,1.0725080966949463,2.7561779341252,2.722112768870702,2.636873922634315,-0.8088669356527773,-0.8088669356527773,-0.30956440384617656,-0.6208371753966841,-0.39639178313753337,0.2321691442356499,-1.0132170039091544,-0.3468110870632146,-0.11039866864798727,
1996-12-01,2.769992646360937,-0.2956730475634159,-0.2,4.3177752,0.006966591,0.0056996346,15.996999740600586,6.2,-0.059822656264715,-0.0084857938183482,0.0563483986983097,0.0001440472477463,0.0091447851720687,0.1865861564874649,1.0855921506881714,2.704051458533042,2.7561779341252,2.722112768870702,-0.4812118250595972,-0.8088669356527773,-0.23985275339146928,0.46610343359224066,0.06971165045470729,-0.44539460651513363,-0.46130817551256276,-0.5627057954483116,0.5099975639101308,
1997-01-01,2.759406228779201,-0.2956730475634159,-0.2,4.323128,0.008775234,0.006966591,19.26095244998024,6.3,0.0439873529532115,-0.0237006474262022,0.0164037854609482,-0.0003361425275953,0.0063866480924561,0.2230117917060852,1.5119444131851196,2.769992646360937,2.704051458533042,2.7561779341252,-0.2956730475634159,-0.4812118250595972,0.006565287898564698,0.1767063908353267,0.24641804129003397,-0.5007492144286573,0.22225408825152954,,0.29819098987282183,
1997-02-01,2.632415768673461,-0.0998340788992005,0.2,4.3263674,-0.00094747543,0.008775234,19.473181551153008,6.58,-0.0103710879838838,-0.0383690434066155,0.01918116514247,-0.0006005356958729,0.0015838703738682,0.0980466082692146,0.9729240536689758,2.759406228779201,2.769992646360937,2.704051458533042,-0.2956730475634159,-0.2956730475634159,-0.5150298101091055,-0.7680131392977042,-0.5215950980076702,0.2443787259372189,-0.9084383595203387,,-0.8810297967441968,
1997-03-01,2.5752932864884586,0.1986901103492483,0.1,4.3319535,0.0055060387,-0.00094747543,20.139473563746403,6.42,-0.1212207608659401,-0.0243139284218125,-0.0043665763937248,0.0002402575572557,0.0118678167995964,0.2056253254413604,1.050157904624939,2.632415768673461,2.759406228779201,2.769992646360937,-0.0998340788992005,-0.2956730475634159,-0.6452066301684626,0.3914182779483132,-0.13017682005935705,-0.6517468153544815,-0.4773501478352097,-0.9341610007842861,-0.5175685566998732,
1997-04-01,2.5122549153226723,0.1986901103492483,-0.3,4.340009,-0.00019645691,0.0055060387,20.169999980926512,6.69,-0.0859645979868704,0.0149775849289834,-0.0321595460262411,1.2011362749309027e-05,0.0063260801601101,0.1898030042648315,1.1519078016281128,2.5752932864884586,2.632415768673461,2.759406228779201,0.1986901103492483,-0.0998340788992005,-0.24826341777988395,0.5271200324479357,0.39694321238857866,-0.48142809207887055,0.16942581600911014,,-0.4327879772698915,
1997-05-01,2.567015821421063,0.2956730475634292,0.1,4.345371,0.00792551,-0.00019645691,19.66227262670344,6.89,-0.0860239993251283,-0.0210842532078823,-0.0403763053933783,-0.0001201201202642,0.0011715145153683,0.2731319069862366,1.2982195615768433,2.5122549153226723,2.5752932864884586,2.632415768673461,0.1986901103492483,0.1986901103492483,0.17147389059568374,0.022794095986989116,0.41973730837556766,-1.2370756203949709,0.4791059435091489,-0.14618166108918534,1.5900469003577422,
1997-06-01,2.482093708411386,0.2956730475634292,-0.1,4.3475804,-0.009963512,0.00792551,19.9247620900472,6.71,0.0802506700737737,-0.001830571039,0.1180344208231147,-0.0002883471719905,0.0055243609775672,0.1992357224225998,1.1006957292556765,2.567015821421063,2.5122549153226723,2.5752932864884586,0.2956730475634292,0.1986901103492483,0.4530826098559592,-0.13812858911529222,0.2816087192602755,0.161361106066105,0.9825171827045025,-1.0834215399147238,1.7518736905679533,
1997-07-01,2.504558498844047,0.2956730475634292,0.0,4.356525,-0.011869431,-0.009963512,20.19428598313105,6.49,-0.0788793713944797,-0.0089980157195599,0.0454372663489337,-0.0001682409213956,0.0045854365477637,0.1843758523464203,0.7511608600616455,2.482093708411386,2.567015821421063,2.5122549153226723,0.2956730475634292,0.2956730475634292,0.024233295992173203,-0.7104580331240615,-0.428849313863786,-0.258129673964198,-0.44586914803758027,,0.7766987099782979,
1997-08-01,2.5172349634679287,0.4812118250596098,0.2,4.3601427,0.0068826675,-0.011869431,20.529090881347656,6.22,0.0490880774247122,-0.0501263070271384,0.0494130750354688,-0.0035396136161467,0.0085059426597107,0.1835049390792846,0.9073299765586852,2.504558498844047,2.482093708411386,2.567015821421063,0.2956730475634292,0.2956730475634292,-0.9126127599442713,-0.5079967420726585,-0.9368460559364444,-1.3662826367690233,-1.3594253733005546,,-0.01213026976323567,
1997-09-01,2.507701115530038,0.6526665660823615,0.0,4.3645544,0.013448715,0.0068826675,23.08476202828544,6.3,0.0070696462824306,-0.0002777306339307,0.0336869700419253,0.0032631563540772,0.0099549460935852,0.1387780606746673,1.051243782043457,2.5172349634679287,2.504558498844047,2.482093708411386,0.4812118250596098,0.2956730475634292,-0.8154781545831636,1.033980661297552,0.09713460536110763,-0.8749137544348777,-0.7560425547314495,,,
1997-10-01,2.577492416239182,1.529660495090407,1.3,4.3695755,0.0054798126,0.013448715,23.812380836123516,6.21,-0.0072617966193813,-0.0036794871684371,-0.0981622116847873,-0.0004208425329497,0.0091175754565737,0.1543057858943939,0.860172688961029,2.507701115530038,2.5172349634679287,2.504558498844047,0.6526665660823615,0.4812118250596098,-0.5777594754993638,0.14058407372269222,0.23771867908379984,-0.5955823915230045,-0.8783628941633891,-0.5328389385570924,-0.30425367775396883,
1997-11-01,2.5236237713711507,1.4874828366412745,-1.6,4.376309,0.0077528954,0.0054798126,23.870869760927945,6.03,0.0733125132952832,0.0063302099632638,-0.1365727208394407,-0.0001804153165472,0.008827849981996,0.2892813682556152,1.0718635320663452,2.577492416239182,2.507701115530038,2.5172349634679287,1.529660495090407,0.6526665660823615,-0.9622569343416019,-0.6222161379260379,-0.38449745884223807,-1.4711365128621294,-0.7664004312964814,-0.12001260552735525,-1.4914781876804413,
1997-12-01,2.426802540609684,1.529660495090407,0.2,4.374808,-0.002202034,0.0077528954,32.034737034847865,5.88,-0.0354041582648148,-0.0597092899447462,-0.1996165479854763,-0.000457197866353,0.0078442888950283,0.4228329956531524,1.486522197723389,2.5236237713711507,2.577492416239182,2.507701115530038,1.4874828366412745,1.529660495090407,-1.415063145918488,-0.06830875273464798,-0.45280621157688605,-1.959426892000884,-0.531635390835605,-0.9992928724048408,-2.169897428432622,
1998-01-01,2.3335811933630097,1.529660495090407,-0.1,4.374168,-0.0027947426,-0.002202034,26.276363719593395,5.81,-0.1097093930740271,-0.0581891831619829,0.0453908432465191,4.813593589236831e-05,0.0042494435829167,0.1542905867099762,0.9454402327537536,2.426802540609684,2.5236237713711507,2.577492416239182,1.529660495090407,1.4874828366412745,-0.5646014032801224,1.3032679542152517,0.8504617426383655,-0.8031975777289818,-1.4308186556336029,-0.04673924995423139,0.02234987019632624,
1998-02-01,2.293905559274323,1.529660495090407,0.0,4.37204,0.018118858,-0.0027947426,23.866499996185304,5.54,-0.1234389313903623,0.0012460198206323,-0.1557779574294002,0.0,0.0043737842759465,0.2424130886793136,1.113872766494751,2.3335811933630097,2.426802540609684,2.5236237713711507,1.529660495090407,1.529660495090407,-0.9010105959507307,-1.1868709353089737,-0.3364091926706083,-1.2276291590963788,-0.005911776701759347,,-1.469490852054054,
1998-03-01,2.226956497091696,1.570278543484981,0.1,4.37987,0.005493641,0.018118858,19.99894724394146,5.57,-0.0764085160187151,0.0286079619530612,0.1407919164527538,0.0,0.0016174896182681,0.3053975105285644,1.838814377784729,2.293905559274323,2.3335811933630097,2.426802540609684,1.529660495090407,1.529660495090407,-1.3189562406544333,-0.08153645203309423,-0.41794564470370255,-1.227058499082656,-0.9987231967390926,-1.731087026141551,,
1998-04-01,2.2533015889034087,1.570278543484981,-0.1,4.3767595,-0.0017495155,0.005493641,20.158636353232644,5.65,-0.0711542462931862,-0.0052238799009733,0.060897329989217,-0.0036166404701885,0.0003515910121256,0.1722929626703262,1.2498539686203003,2.226956497091696,2.293905559274323,2.3335811933630097,1.570278543484981,1.529660495090407,-0.9382715445515101,0.7986303408066259,0.3806846961029232,-1.1603190406798645,-0.8307212736189591,-1.3412351984127517,-0.42081066549446466,
1998-05-01,2.2125500281639945,1.6472311463710985,0.2,4.3760138,-0.0019898415,-0.0017495155,22.02857144673665,5.64,0.0317956367141185,0.0408841673526394,-0.0268521576332805,0.0036166404701885,0.0034253831806134,0.1768483817577362,1.0672954320907593,2.2533015889034087,2.226956497091696,2.293905559274323,1.570278543484981,1.570278543484981,-0.18045006980806177,0.3771367786405251,0.7578214747434483,0.22947681967287017,-0.7797904920149635,,0.00896346291790804,
1998-06-01,2.127119586562295,1.8496036794731807,0.4,4.378444,-0.0078930855,-0.0019898415,20.873999786376952,5.65,0.0600157242347632,-0.0302629327911256,-0.129114930866848,0.0,0.0065697125334116,0.7952063679695129,1.957215666770935,2.2125500281639945,2.2533015889034087,2.226956497091696,1.6472311463710985,1.570278543484981,-0.42248676657572604,-0.9998581715111126,-0.24203669676766426,-0.7237732488983452,-1.0995246443768787,0.4702449810339197,-0.3368941540616003,
1998-07-01,2.154949094187981,1.8496036794731807,-0.6,4.3764286,-0.0041503906,-0.0078930855,21.662727269259367,5.5,-0.1627090232616059,-0.0229288730062053,-0.1516071465698356,0.0,-0.0060166552861451,0.5262264609336853,1.5843377113342283,2.127119586562295,2.2125500281639945,2.2533015889034087,1.8496036794731807,1.6472311463710985,0.03694782037000547,0.7014712837133957,0.4594345869457315,-0.9204640572419849,-0.9741429729471306,,2.0054504912991318,
1998-08-01,2.1012341716706886,1.879863584396912,0.1,4.375389,-0.0020608902,-0.0041503906,19.929999871687457,5.46,-0.0104422253651086,0.0018797319227843,0.000604690717278,0.0,-0.0038529866935137,0.3266211152076721,1.147668719291687,2.154949094187981,2.127119586562295,2.2125500281639945,1.8496036794731807,1.8496036794731807,-1.5167769026531008,-2.0131593099688376,-1.5537247230231064,-1.3714742005351324,-0.37935172332994654,,-2.799504784094224,
1998-09-01,2.2130684954874784,1.909274014016339,0.0,4.378804,-0.014672279,-0.0020608902,31.58809498378209,5.34,-0.0138010207146419,-0.0303673374381689,-0.117924058601913,0.0,0.0204919010582775,0.2639833390712738,2.2329885959625244,2.1012341716706886,2.154949094187981,2.127119586562295,1.879863584396912,1.8496036794731807,-1.2553733714673196,1.8151282542088876,0.2614035311857812,0.20283349436823567,-1.836984334293091,,-2.131969274477104,
1998-10-01,2.172447221137584,1.879863584396912,-0.2,4.3811545,0.001229763,-0.014672279,38.20476223173596,4.81,0.1133254151120506,0.016995994451153,0.0338234206005836,-0.003858215540816,-0.0005323279149607,0.1837109625339508,1.417198896408081,2.2130684954874784,2.1012341716706886,2.154949094187981,1.909274014016339,1.879863584396912,-0.24936676850944559,0.7446030717720928,1.006006602957874,-0.5824785189858721,-0.46105436521852156,,0.2954325786760569,
1998-11-01,2.058037999233275,1.879863584396912,0.1,4.384109,0.0017414093,0.001229763,36.608181953430176,4.53,-0.0492586619611548,0.0237654583047701,0.1836553274932715,-2.416071709143708e-05,0.0068129990948513,0.1529788374900818,1.226663589477539,2.172447221137584,2.2130684954874784,2.1012341716706886,1.879863584396912,1.909274014016339,-0.13633841113990497,-0.8929782455883335,0.11302835736954062,-0.4536769300626196,0.18100010778280964,,,
1998-12-01,1.9258989494359249,1.8496036794731807,-0.1,4.385734,0.012701988,0.0017414093,26.223000144958498,4.83,-0.1403421616202154,-0.0061350925422143,0.113329692153318,4.832085045647361e-05,-0.0007584271645324,0.2720071673393249,1.6170976161956787,2.058037999233275,2.172447221137584,2.2130684954874784,1.879863584396912,1.879863584396912,-0.028033574370843223,-0.00472352060047887,0.10830483676906175,-0.5017987811538475,0.2010596310223919,0.9943530104805692,-0.8057481578324865,
1999-01-01,2.024370308496442,1.71905185120893,-0.3,4.384539,-0.0026159286,0.012701988,25.479090777310457,4.65,-0.1165813164607447,-0.0083305363976684,-0.0149376600704123,8.455587034150724e-05,0.0045201495934508,0.3317954838275909,1.7790558338165283,1.9258989494359249,2.058037999233275,2.172447221137584,1.8496036794731807,1.879863584396912,-0.1452547960091389,-0.22552605840735743,-0.11722122163829568,0.5980558801738973,-0.2541678094633376,-0.3235497043415878,-0.6013575504055275,
1999-02-01,1.986784184896389,1.6837431439977468,0.3,4.3940253,0.0032148361,-0.0026159286,28.03526316191021,4.72,0.1233931078723959,-0.0158963883684819,-0.0060711845099898,-0.0001328767207979,0.0043112451049784,0.2338293343782425,1.3240206241607666,2.024370308496442,1.9258989494359249,2.058037999233275,1.71905185120893,1.8496036794731807,-0.40226433245591064,-0.13978831480847606,-0.2570095364467717,-0.4618226986308656,-0.19776996483652376,-0.8161094834720314,-0.13335518288422188,
1999-03-01,2.185560264971225,1.3979983651114378,-0.6,4.388257,0.0048532486,0.0032148361,28.82263153477719,5.0,-0.0788698063676314,0.0008704584383467,-0.0709406033135078,0.0001449555472197,0.0060630796503478,0.2279997318983078,1.248893976211548,1.986784184896389,2.024370308496442,1.9258989494359249,1.6837431439977468,1.71905185120893,0.15911736059297132,0.8183912294956537,0.561381693048882,0.44684254069041085,-0.33436062887621737,0.6890473622592199,-0.1650598317015281,
1999-04-01,2.346800960144088,1.3979983651114378,0.7,4.3962774,-0.004823208,0.0048532486,25.30956541973612,5.23,0.1972518276770229,-0.0047794401015668,0.1236982210378787,0.0001207802404992,0.0022660526894453,0.4287277162075043,1.9307531118392944,2.185560264971225,1.986784184896389,2.024370308496442,1.3979983651114378,1.6837431439977468,-0.4511656982694154,-1.1716647519112686,-0.6102830588623867,-0.30768185632431233,-1.1404123498251602,-0.4978283452012747,0.14125975827308576,
1999-05-01,2.369567913552973,-0.2956730475634153,-2.2,4.3968825,-0.0217762,-0.004823208,23.478571483067103,5.18,0.200860703188598,-0.0117487017440502,0.1554472218546294,-0.0001207802404992,0.0022959860915063,0.4187085032463074,2.3571739196777344,2.346800960144088,2.185560264971225,1.986784184896389,1.3979983651114378,1.3979983651114378,1.274177128528403,2.335625885660205,1.7253428267978184,0.16412626208794767,3.0,1.870580220875841,0.06200203114982242,
1999-06-01,2.377424295152176,-0.2956730475634153,2.2,4.4061303,-0.0029492378,-0.0217762,26.204500198364254,5.54,-0.0045371886094454,-0.0221094399314072,0.0271930780529263,-4.8316181098684297e-05,0.0063026472583853,0.743427038192749,1.8464792966842647,2.369567913552973,2.346800960144088,2.185560264971225,-0.2956730475634153,1.3979983651114378,0.6667483816237613,-2.33277157370246,-0.6074287469046417,-0.5210649261989811,1.6765181256279664,,0.8447919454422985,
1999-07-01,2.48820055903959,-0.1986901103492341,0.1,4.4067507,-0.016116142,-0.0029492378,23.6263636675748,5.9,0.0410447171010974,-0.0562863572413876,0.0341775414013589,1.2079264131603653e-05,-0.0007846779120086,0.5265735983848572,1.631765842437744,2.377424295152176,2.369567913552973,2.346800960144088,-0.2956730475634153,-0.2956730475634153,-0.05916862654337397,-0.11848826126249357,-0.7259170081671352,-0.30874569936163027,0.2926088213221172,0.08352449328687746,-0.30406212142086025,
1999-08-01,2.543405123300545,-0.4812118250595965,-0.4,4.4136705,0.023226261,-0.016116142,21.049047470092773,5.79,0.1846398508816715,-0.0202175463201976,0.0344078786298283,-0.0001570418157261,0.005769502318011,0.3253933191299438,1.2352309226989746,2.48820055903959,2.377424295152176,2.369567913552973,-0.1986901103492341,-0.2956730475634153,1.1936707052009292,1.9787563399114383,1.2528393317443032,0.5032589679213683,1.4585933855373294,0.473945655557815,2.3388848117872034,
1999-09-01,2.655438680479387,-0.2956730475634153,0.5,4.417982,-0.0017185211,0.023226261,24.323636228388008,5.94,0.0579844455255922,0.0023792354769396,-0.0334660319150916,-4.832552071709628e-05,0.0040072431636248,0.3371411859989166,1.2700074911117554,2.543405123300545,2.48820055903959,2.377424295152176,-0.4812118250595965,-0.1986901103492341,-1.006731020142965,-3.4532410570881975,-2.200401725343894,-0.886804804670911,-0.3869442441342984,-1.8500779454483334,-0.9030970863183163,
1999-10-01,2.600329398908504,-0.3900353197707081,-0.3,4.424452,0.0006389618,-0.0017185211,24.541428611392067,5.92,0.1088075502879539,0.0308790811470771,0.0088105150622475,9.664870619063848e-05,-0.0040452610454524,0.3188936710357666,1.3955544233322144,2.655438680479387,2.543405123300545,2.48820055903959,-0.2956730475634153,-0.4812118250595965,0.07725265181821316,3.2843853973050723,1.083983671961178,-0.33370798052169187,-0.15984422179475494,0.14301995294026865,0.6595428566490308,
1999-11-01,2.6965031884715467,7.549516567451036e-15,0.5,4.430224,0.007666588,0.0006389618,24.021428516932897,6.11,-0.0242819892230601,0.1601439728173357,-0.0429192742743733,0.0,0.0121488838987993,0.3799217045307159,1.482270359992981,2.600329398908504,2.655438680479387,2.543405123300545,-0.3900353197707081,-0.2956730475634153,-1.4844930468188469,-2.645729370598238,-1.56174569863706,-1.312386528398893,-2.8286284335431935,,-0.31246417851445457,
1999-12-01,2.737624340884687,7.549516567451036e-15,-0.4,4.4396253,-0.00027179718,0.007666588,21.81809525262742,6.03,0.1109488501073561,-0.058105430241075,0.1219764027709793,0.0001328767207979,0.0048356761014245,0.3106703162193298,1.1889114379882812,2.6965031884715467,2.600329398908504,2.655438680479387,7.549516567451036e-15,-0.3900353197707081,0.2858304551323046,3.3320692005882115,1.7703235019511514,-0.6823987504401787,0.517124480610668,1.3115316561327484,-0.0029355657740192612,
2000-01-01,2.7759793055719992,0.1986901103492487,0.2,4.448897,-0.012270451,-0.00027179718,22.15909090909091,6.28,0.035525743461739,-0.0350925379812503,0.1158820822579258,7.247077015470893e-05,0.0076835338351468,0.4128687977790832,1.8293263912200928,2.737624340884687,2.6965031884715467,2.600329398908504,7.549516567451036e-15,7.549516567451036e-15,0.09618971822880173,-1.9599642388546543,-0.18964073690350286,-0.7264719524259875,0.24102418579761606,,0.7740169213147766,
2000-02-01,2.848664295211935,0.0998340788992152,-0.3,4.4464464,0.015494823,-0.012270451,23.201999855041503,6.66,0.0014844655192884,0.0044061475257057,-0.0314763014547754,-0.0002174280684044,-0.001368985385314,0.2667705714702606,1.1989688873291016,2.7759793055719992,2.737624340884687,2.6965031884715467,0.1986901103492487,7.549516567451036e-15,0.24702284637956684,0.34047386505426797,0.1508331281507651,0.6864055513368224,0.25988204133866066,,-0.20521905353678252,
