date,coef,se
2009-10-31,-0.2003287605722713,0.1687613637745398
2009-11-30,-0.1988944820035051,0.16644928388988325
2009-12-31,-0.22383644677839692,0.16410499524553201
2010-01-31,-0.2354585274690181,0.16194689728565495
2010-02-28,-0.25520681153207747,0.15482019144047632
2010-03-31,-0.24804151403703634,0.18323416722482547
2010-04-30,-0.24998244305867087,0.18415627620880595
2010-05-31,-0.23686411148156306,0.17630314212612208
2010-06-30,-0.2478624675532233,0.1678093010274668
2010-07-31,-0.26582470917999856,0.17246096538720923
2010-08-31,-0.24356623664927696,0.16800047764046455
2010-09-30,-0.2175898002979269,0.1620196632453866
2010-10-31,-0.22155455477587527,0.16384350375841655
2010-11-30,-0.22887156658391633,0.16501550918001226
2010-12-31,-0.22861105571056378,0.1694519754565818
2011-01-31,-0.15011888054639166,0.17406448252557816
2011-02-28,-0.05931329206304628,0.14172263101935953
2011-03-31,-0.03041418918892053,0.13991777131467403
2011-04-30,-0.021584270050825007,0.14024688499075078
2011-05-31,-0.027554132707258767,0.14641331712717803
2011-06-30,0.032390094703470415,0.14658262004478828
2011-07-31,0.08908974552125565,0.15063297500718797
2011-08-31,0.129206445102794,0.1613592522138261
2011-09-30,0.12566022615033295,0.16138089665746755
2011-10-31,0.09679958316165883,0.1590006884791731
2011-11-30,0.01877886772331845,0.15619450996361403
2011-12-31,-0.04370930248858235,0.1623244462695613
2012-01-31,-0.015359771621429158,0.16544034973188654
2012-02-29,-0.025722867076554794,0.16129588779188533
2012-03-31,0.042219797036831944,0.16409571332257666
2012-04-30,0.04122095801004831,0.1728526909462493
2012-05-31,0.06923892611833776,0.18159989404749197
2012-06-30,0.10042714844672081,0.18423705273871752
2012-07-31,0.13623388468882006,0.19027958850819757
2012-08-31,0.1173207658108947,0.19269552645324717
2012-09-30,0.23062958983672666,0.19129613057649936
2012-10-31,0.2590522083057387,0.18616444040461708
2012-11-30,0.24705533033829394,0.17711458284405152
2012-12-31,0.26447027518596145,0.17257948973839599
2013-01-31,0.24126761146828568,0.17622327079893446
2013-02-28,0.13772743631464415,0.16273551875112247
2013-03-31,0.006957523903416812,0.1621193220313489
2013-04-30,-0.17024724157655732,0.12479697344001003
2013-05-31,-0.09523712124936276,0.1128619342504405
2013-06-30,-0.09783272182268074,0.11710978639782724
2013-07-31,-0.09986912758898525,0.11276803661611833
2013-08-31,-0.10834468480350555,0.10779807621956207
2013-09-30,-0.07698473533147217,0.08985622595493091
2013-10-31,-0.0888566407017929,0.09145803178252507
2013-11-30,-0.09406513494939855,0.08899435862710188
2013-12-31,-0.06651454675998925,0.08759466158599989
2014-01-31,-0.039952261566780195,0.09113287896846735
2014-02-28,0.027877043197790864,0.09026588013252781
2014-03-31,0.032878088533334265,0.09272502869811285
2014-04-30,0.050010479530205834,0.08986461848959396
2014-05-31,0.11394390464923171,0.09151733685625753
2014-06-30,0.06289082303785404,0.09754189386326756
2014-07-31,0.17504540251943487,0.12468860644249641
2014-08-31,0.2823799784421145,0.14281358221767645
2014-09-30,0.2895082799743234,0.15515051423901682
2014-10-31,0.23501077940748985,0.15163628774000093
2014-11-30,0.2790146042584598,0.16916980714230417
2014-12-31,0.30879047861267883,0.2136473417539102
2015-01-31,0.43367821588538585,0.2206177476057825
2015-02-28,0.2441820123546303,0.21282244969317765
2015-03-31,0.15111814231958254,0.20158335632355256
2015-04-30,0.09412000272676768,0.20696968850815062
2015-05-31,0.08503031955504295,0.18012600257610104
2015-06-30,0.12112306223660443,0.16348170141541904
2015-07-31,0.09974020801538316,0.14713015977819985
2015-08-31,0.11657402699149648,0.14346543827483169
2015-09-30,0.051643896239296584,0.15744623540365651
2015-10-31,0.11333465483846682,0.14311515334421182
2015-11-30,0.17776595927440828,0.16064321146060476
2015-12-31,0.3034030387933256,0.16509378780995795
2016-01-31,0.3854793123100961,0.16104797063191806
2016-02-29,0.17176676811622513,0.1472337371631203
2016-03-31,0.17980968732107122,0.14341090931308648
2016-04-30,0.13586725588510254,0.13431201124406525
2016-05-31,0.24147095295408078,0.15396223951459992
2016-06-30,0.1745906041469465,0.16337017249312408
2016-07-31,0.13832355722338563,0.17780457744000905
2016-08-31,0.07690288573273989,0.17006425507864673
2016-09-30,0.030838510424439934,0.20179919502799112
2016-10-31,0.1035414879359553,0.21344314878413256
2016-11-30,0.0963193737116634,0.23907492603578004
2016-12-31,0.07452930132593238,0.23318364920353504
2017-01-31,0.06286596050788529,0.2399670511821541
2017-02-28,0.16416996133860418,0.23816497049561455
2017-03-31,0.1883769118521231,0.22947513509682022
2017-04-30,0.20164805866487975,0.2656070865146425
2017-05-31,-0.04522664121109674,0.2501668407475106
2017-06-30,-0.09056606574663628,0.23184846295039285
2017-07-31,-0.04050164669530689,0.22277862981973146
2017-08-31,-0.04572129382405111,0.23165265273282165
2017-09-30,-0.11164619187015533,0.20768987348651
2017-10-31,0.0152510777257388,0.15121733657318007
2017-11-30,-0.018151778320916672,0.15766129543978677
2017-12-31,-0.038583203729325326,0.1298785488086847
2018-01-31,-0.022006031377122825,0.13288329791469664
2018-02-28,-0.02318753254499523,0.13039698486841256
2018-03-31,-0.057952281045715655,0.14798497291590404
2018-04-30,0.03811966057016528,0.14831778849273977
2018-05-31,-0.004149281166900412,0.16070553404701168
2018-06-30,-0.19067810097853724,0.19837540681738813
2018-07-31,-0.14350970104696997,0.19355033700191385
2018-08-31,-0.11344715261369982,0.16964682164741984
2018-09-30,-0.11036333891676542,0.1650583359685936
2018-10-31,-0.10007811112988334,0.1649766858139089
2018-11-30,-0.10438539190475542,0.16067222314040108
2018-12-31,-0.11826992066891906,0.15540317611899626
2019-01-31,-0.10061162851645246,0.15690468495567397
2019-02-28,-0.1062809541787414,0.15569524629049392
2019-03-31,-0.07787761670198097,0.15933300763954697
2019-04-30,-0.10680703367964603,0.15707192805920533
2019-05-31,-0.037064599682452244,0.12919004588249136
2019-06-30,-0.05525631972707847,0.10958799892956139
2019-07-31,-0.03703198256819198,0.1106819012326919
2019-08-31,-0.03745243420203841,0.11315734329195486
2019-09-30,-0.004897294611311147,0.11686356585908778
2019-10-31,0.005332318023629975,0.11425167235651014
2019-11-30,-0.009519994820896717,0.1424078762047545
2019-12-31,-0.04245717448433374,0.15701819251767166
2020-01-31,0.021962671222205337,0.14372134033293976
2020-02-29,0.028195168201289682,0.13373567522528598
2020-03-31,0.0013371300343193253,0.14038970494095726
2020-04-30,0.022695836879443657,0.1468710725816085
2020-05-31,0.0061386194839933945,0.1466465416329912
2020-06-30,-0.019691945624831925,0.15334773634061055
2020-07-31,0.0028636515301560003,0.15373381573823128
2020-08-31,-0.05897245045451634,0.1767383686345498
2020-09-30,-0.05910175908333446,0.19432367453444208
2020-10-31,-0.05655013139232679,0.1974457421594831
2020-11-30,-0.0723877677518187,0.19576453749499415
2020-12-31,-0.04607037331121898,0.20430740983078988
2021-01-31,-0.038581068393642,0.2039023359639355
2021-02-28,-0.04505619364769537,0.2090126907736103
2021-03-31,-0.026074802183614503,0.19869577823268902
2021-04-30,-0.07280803218507875,0.22084299741098856
2021-05-31,-0.0769028587268319,0.22891181740015798
2021-06-30,-0.10672230328171077,0.23748360275884878
2021-07-31,-0.10536958243201834,0.23722829757077965
2021-08-31,-0.08310261379084308,0.240424576684187
