date,coef,se
2008-06-30,-0.12307799041503056,0.2388151740727702
2008-07-31,-0.06766713358966756,0.23832662251927847
2008-08-31,-0.07176364149753367,0.23290324071089882
2008-09-30,0.0569645128335977,0.24328976616090292
2008-10-31,0.06067539232418065,0.25342875317577257
2008-11-30,0.01217197232690302,0.24578829759474433
2008-12-31,-0.0423654024225467,0.270992626807727
2009-01-31,0.0697668418253145,0.27113921261489715
2009-02-28,0.10794303327861143,0.27261874830976807
2009-03-31,0.10363263108240232,0.27212158803883557
2009-04-30,0.06602215787077317,0.23656823631050547
2009-05-31,0.04644906139372501,0.2545888022553435
2009-06-30,0.03231188856864483,0.24313829156182493
2009-07-31,0.06392578302570143,0.2143343842683449
2009-08-31,0.11562520734672566,0.18246735842429812
2009-09-30,0.1259594113899862,0.18622018451563113
2009-10-31,0.11303610028234183,0.2011937797117577
2009-11-30,0.11866159865350998,0.2101272969168199
2009-12-31,0.23009289414792589,0.22233390579654283
2010-01-31,0.20168364433066996,0.22377229711242072
2010-02-28,0.2400316363084417,0.2085169339802279
2010-03-31,0.08195365369368775,0.20265393195220374
2010-04-30,0.0822611033406242,0.20134099099130787
2010-05-31,0.0971052722280322,0.19926577266359777
2010-06-30,0.08735342217795503,0.19208579123597241
2010-07-31,0.08373189650130206,0.19690823587407888
2010-08-31,0.09553349559129991,0.1930821794835622
2010-09-30,0.047479708472134646,0.1786945133480052
2010-10-31,0.06503534005221022,0.18056246608949236
2010-11-30,0.13171765494541798,0.18275259536547625
2010-12-31,0.14328105634009142,0.17910309103329575
2011-01-31,0.12382028715650335,0.19700242273663157
2011-02-28,0.11911112509649761,0.15332813830345754
2011-03-31,0.2143649314202554,0.1591936932544421
2011-04-30,0.1743757106460348,0.1598590551260049
2011-05-31,0.17298135887895053,0.16123745629855693
2011-06-30,0.14079364370679326,0.15688373426488703
2011-07-31,0.0712998764202362,0.1704531243033159
2011-08-31,0.10338882576032697,0.1723041689224957
2011-09-30,0.11460080990241793,0.1719834306324734
2011-10-31,0.1900182498872521,0.17023749117388112
2011-11-30,0.20808754112302483,0.16522162030790907
2011-12-31,0.17919060410275187,0.17692167702560396
2012-01-31,0.18487954767662632,0.18334685402161446
2012-02-29,0.2134358832665872,0.1754894977842403
2012-03-31,0.2848416004451816,0.16803323624731528
2012-04-30,0.28757041577098147,0.1662206249988565
2012-05-31,0.2809656753605432,0.17811297663526127
2012-06-30,0.24150157027925853,0.18083969571149874
2012-07-31,0.2025013555335587,0.18122236194143812
2012-08-31,0.21752165837073711,0.18668833489249725
2012-09-30,0.001830527416301086,0.1695588905404031
2012-10-31,-0.01612450255069791,0.14773899769832427
2012-11-30,0.010784216296497477,0.12838110684432957
2012-12-31,-0.047010073650423395,0.12686408272611066
2013-01-31,-0.08483430260486341,0.12545522139269866
2013-02-28,-0.1161572131976446,0.14057774079638224
2013-03-31,-0.06767542340034535,0.13386775247849966
2013-04-30,-0.0178517624355848,0.1211007429020919
2013-05-31,-0.14005827293785225,0.06922463746261892
2013-06-30,-0.11731861855030479,0.07140467176922238
2013-07-31,-0.10580212568810717,0.0701532812362339
2013-08-31,-0.11319529934800039,0.07542468862483799
2013-09-30,-0.12558314045927926,0.0738315515357421
2013-10-31,-0.13005717655245744,0.07651542156313837
2013-11-30,-0.11149238050635843,0.07885918702011921
2013-12-31,-0.18300583263075992,0.09897350156904708
2014-01-31,-0.30476917787498786,0.16249246088799302
2014-02-28,-0.43466815642636814,0.17735143831586145
2014-03-31,-0.42728432182345427,0.1866120915308924
2014-04-30,-0.47732232363205723,0.21096493691702373
2014-05-31,-0.24927529899446804,0.23522001234913983
2014-06-30,-0.23831764212891404,0.23433183246695485
2014-07-31,-0.13419496440207976,0.2236430414622931
2014-08-31,0.031453776139661944,0.20624906745192786
2014-09-30,0.023524622850906417,0.1902544131619421
2014-10-31,-0.05478445323483129,0.18454768157461393
2014-11-30,-0.009533694981890039,0.2070037554442549
2014-12-31,0.11290585370210532,0.2229523788560679
2015-01-31,0.3073212913117188,0.20869388027265512
2015-02-28,0.29448545622789485,0.1760065207511467
2015-03-31,0.3078573404490752,0.17985127466147421
2015-04-30,0.3030534078852609,0.18456133306554143
2015-05-31,0.23460966705606984,0.17997332274522473
2015-06-30,0.15201101589420005,0.18250561991861275
2015-07-31,0.16445684760540447,0.1841239505953266
2015-08-31,0.17123919285664796,0.18711035135351337
2015-09-30,0.15628235887225825,0.18526670778040227
2015-10-31,0.22760880900233754,0.1781038690960504
2015-11-30,0.15679753396625828,0.195811908130041
2015-12-31,0.03569376221773639,0.19545017339760226
2016-01-31,-0.03970190422924837,0.19988496673616712
2016-02-29,0.03978059365517422,0.21258577670636808
2016-03-31,0.06047875308237579,0.20816798656338945
2016-04-30,0.0985633526636543,0.1902011776812937
2016-05-31,0.12663272351539556,0.19232363183684525
2016-06-30,0.11532470838469192,0.18357521280223582
2016-07-31,0.14424581158245542,0.1767776140544525
2016-08-31,0.07828447263822648,0.1764441181710088
2016-09-30,0.08601391783123445,0.20042260464436865
2016-10-31,0.14927911790586498,0.17661973562190747
2016-11-30,0.15113771047126784,0.17623109839212864
2016-12-31,0.19882096934508123,0.16742899156447355
2017-01-31,0.20707162849801403,0.16832468312054044
2017-02-28,0.17116477493548612,0.16134504117942464
2017-03-31,0.2089290860320507,0.14549077560776308
2017-04-30,0.18070273959986685,0.15657428251773137
2017-05-31,0.11057148298540877,0.12373156219241978
2017-06-30,0.09418694535685807,0.12314262283858178
2017-07-31,0.10745811063018175,0.11986156180757492
2017-08-31,0.10498051485775654,0.12300424668335572
2017-09-30,-0.013788424548700282,0.14464233980951752
2017-10-31,-0.07140785562172462,0.10021981831005826
2017-11-30,-0.0934043067016053,0.09822856551610706
2017-12-31,-0.14948094875680942,0.08434177191459417
2018-01-31,-0.13624896584074958,0.07954924636341254
2018-02-28,-0.13616960856398438,0.07742493053859888
2018-03-31,-0.13679675486741447,0.07812236414635426
2018-04-30,-0.09280189452520905,0.08716829247736824
2018-05-31,-0.13563144797192628,0.09699703122382812
2018-06-30,-0.23570082887459534,0.10895272656603255
2018-07-31,-0.19343659479634345,0.10587549346896075
2018-08-31,-0.16565765605370306,0.09247864767686333
2018-09-30,-0.17385842430625392,0.09351154108618577
2018-10-31,-0.19181481091198227,0.08380419929735428
2018-11-30,-0.19300711172652424,0.08019055656693098
2018-12-31,-0.20631680882561604,0.0841441294717955
2019-01-31,-0.20034544846454594,0.08297833296275178
2019-02-28,-0.20103612889461026,0.08472588508136314
2019-03-31,-0.20138389018639596,0.08848652840033235
2019-04-30,-0.1925089018638411,0.09967023592138174
2019-05-31,-0.31608034883615277,0.17782286220948426
2019-06-30,-0.3281212865100751,0.18914991116123125
2019-07-31,-0.29798039888790134,0.1926938434237497
2019-08-31,-0.28873327896731443,0.19293888577879434
2019-09-30,-0.319865591058977,0.20849019719799877
2019-10-31,-0.3106821855399606,0.21458868527013855
2019-11-30,-0.31296384887271156,0.21998909606768005
2019-12-31,-0.3162207115478744,0.21758095330988525
2020-01-31,-0.29047277334444677,0.22131320938826402
2020-02-29,-0.28749754843883524,0.21657949974469137
2020-03-31,-0.24058205897005494,0.19298481108280985
2020-04-30,-0.2099632750009615,0.18906532088787842
2020-05-31,-0.19478906822002895,0.1863175345051952
2020-06-30,-0.21536849997314536,0.19858685299021558
2020-07-31,-0.2365170087517175,0.19386435389925988
2020-08-31,-0.23137893770118134,0.18328544581414025
2020-09-30,-0.2486621401249374,0.1981633862772378
2020-10-31,-0.15053344038719527,0.20097924491277108
2020-11-30,-0.1543728110046578,0.1946363206908618
2020-12-31,-0.15484872224533996,0.20981904361537926
2021-01-31,-0.1570264176536546,0.20847427235121327
2021-02-28,-0.1469691309937093,0.21173893654288664
