h,coef,se,n_obs,lo90,hi90,lo95,hi95
35,0.19177880528935987,0.08137376695127269,347,0.057918958654516295,0.32563865192420344,0.032286222064865394,0.3512713885138543
36,0.096824738652451,0.07417627651584642,346,-0.025195236216116357,0.21884471352101836,-0.04856076331860798,0.24221024062351
37,0.10360907225952332,0.07250599242028463,345,-0.015663285271844907,0.22288142979089154,-0.03850267288423456,0.2457208174032812
38,0.07655073949593572,0.07782311291593384,344,-0.05146828125077546,0.2045697602426469,-0.07598256181929461,0.22908404081116604
39,0.08169703281746621,0.0906719803413474,343,-0.06745837484405026,0.23085244047898268,-0.09602004865157468,0.25941411428650707
40,0.03746739122390608,0.09006442007344126,342,-0.1106885797969048,0.18562336224471696,-0.13905887212003878,0.21399365456785094
41,-0.01953435857791419,0.08817046544656225,341,-0.1645747742375091,0.12550605708168072,-0.1923484708531762,0.1532797536973478
42,0.0016259550351236385,0.0864324758913701,340,-0.14055546780618017,0.14380737787642744,-0.16778169771196175,0.17103360778220902
43,-0.002919458735291869,0.08036345509712048,339,-0.13511734237005507,0.12927842489947133,-0.160431830725648,0.15459291325506427
44,0.008001151336465284,0.07864336631350338,338,-0.12136718624924778,0.13736948892217835,-0.14613984663800134,0.1621421493109319
45,-0.02469265098363138,0.07985285809673445,337,-0.15605060255275957,0.10666530058549681,-0.1812042528532309,0.13181895088596815
46,-0.0414022948248558,0.0770363705017831,336,-0.168127124300289,0.0853225346505774,-0.19239358100835066,0.10958899135863906
47,-0.026725384803171437,0.08203919119923324,335,-0.16167985432591012,0.10822908471956724,-0.18752219955366858,0.1340714299473257
48,-0.06620018519762283,0.09414152968399059,334,-0.22106300152778735,0.08866263113254169,-0.25071758337824435,0.11831721298299872
