h,coef,se,n_obs,lo90,hi90,lo95,hi95
17,-0.015585529732201347,0.057090472376553215,365,-0.10949935679163138,0.0783282973272287,-0.12748285559024564,0.09631179612584295
18,0.0595940495427057,0.05075849800665214,364,-0.023903679678237068,0.14309177876364848,-0.03989260655033249,0.1590807056357439
19,0.14761378254005803,0.05734225882539694,363,0.05328576677228006,0.241941798307836,0.03522295524228003,0.260004609837836
20,0.04768907237230262,0.0492740970044762,362,-0.033366817200060725,0.12874496194466595,-0.048888157756470735,0.14426630250107597
21,0.0902150781616038,0.05855449333947686,361,-0.006107063381835642,0.18653721970504325,-0.02455172878377085,0.20498188510697846
22,0.009066422256119758,0.06128850762875406,360,-0.09175317279318068,0.10988601730542019,-0.1110590526962382,0.1291918972084777
23,-0.05562102015489995,0.08297285878295912,359,-0.1921113728528677,0.0808693325430678,-0.21824782336949983,0.10700578305969993
24,-0.0140006227025416,0.06809252903807182,358,-0.12601283297016974,0.09801158756508654,-0.14746197961716237,0.11946073421207917
25,0.08940310228443057,0.08299217105344746,357,-0.047119019098490506,0.22592522366735165,-0.07326155298032644,0.2520677575491876
26,0.02752630670192249,0.06341878646417737,356,-0.07679759703164928,0.13185021043549425,-0.09677451476786515,0.15182712817171012
27,0.07033914152391588,0.05142253400040624,355,-0.014250926906752392,0.15492920995458415,-0.030449025116880357,0.1711273081647121
28,0.06828349421771428,0.07227918433681567,354,-0.0506157640163475,0.18718275245177607,-0.07338370708244442,0.209950695517873
29,0.0630193438860737,0.0824698178723139,353,-0.07264350651388267,0.19868219428603007,-0.09862149914366154,0.22466018691580897
30,0.012455695759778493,0.10281629001969643,352,-0.15667710132262214,0.1815884928421791,-0.1890642326788265,0.2139756241983835
31,0.0005026669471783596,0.09492240795007027,351,-0.15564469413068724,0.15665002802504394,-0.18554525263495938,0.18655058652931608
32,0.014324548039430039,0.08321902011843761,350,-0.12257074005539983,0.1512198361342599,-0.14878473139270768,0.17743382747156775
33,0.025592826463125353,0.07162775749461942,349,-0.09223483461552358,0.14342048754177428,-0.11479757822632869,0.1659832311525794
34,0.08887874499171801,0.06960884268498481,348,-0.025627801225082,0.203385291208518,-0.0475545866708522,0.2253120766542882
35,0.10317720318734072,0.07746452725960942,347,-0.024251944154716792,0.23060635052939824,-0.04865327024149374,0.2550076766161752
36,-0.03524806783462983,0.06466700047882229,346,-0.14162528362229249,0.07112914795303284,-0.16199538877312153,0.09149925310386187
37,0.05108933472862039,0.05639144253282879,345,-0.04167458823788297,0.14385325769512375,-0.05943789263572403,0.16161656209296482
38,-0.03365434530115546,0.06421135012664266,344,-0.13928201625948264,0.07197332565717171,-0.15950859154937508,0.09219990094706415
39,0.02499786472828201,0.0574469102375125,343,-0.06950230261242606,0.11949803206899008,-0.08759807933724248,0.1375938087938065
40,0.027488777004593717,0.0771373746613879,342,-0.09940220431338938,0.1543797583225768,-0.12370047733172655,0.17867803134091398
41,-0.04850903227054862,0.08712914214725197,341,-0.1918364711027781,0.09481840656168086,-0.21928215087916247,0.12226408633806524
42,0.0007329103898355506,0.07625288728617934,340,-0.12470308919592946,0.12616890997560057,-0.14872274869107593,0.15018856947074705
43,-0.02512539483027499,0.07106402830286808,339,-0.14202572138849298,0.09177493172794299,-0.1644108903038964,0.11416010064334645
44,0.03966337739880179,0.06634935850933395,338,-0.06948131734905255,0.14880807214665615,-0.09038136527949273,0.16970812007709632
45,0.040185054576148196,0.05720039948825042,337,-0.05390960258202375,0.13427971173432013,-0.07192772842082262,0.15229783757311902
46,-0.01225617896844594,0.05864432478035625,336,-0.10872609323213198,0.0842137352952401,-0.1271990555379442,0.10268669760105231
47,0.0324402602738498,0.06519754178039808,335,-0.07480969595490504,0.13969021650260466,-0.09534692161573044,0.16022744216343004
48,0.015742178229066137,0.07318460996065004,334,-0.10464650515620319,0.13613086161433546,-0.12769965729380794,0.15918401375194025
