h,coef,se,n_obs,lo90,hi90,lo95,hi95
28,2.8190578436774754,2.289960032766207,354,-0.947926410222935,6.586042097577886,-1.6692638205442902,7.307379507899241
29,0.6342249107687083,1.5961846027805857,353,-1.9914987608053554,3.259948582342772,-2.494296910681239,3.7627467322186563
30,-0.6030091813123687,1.8598243031258872,352,-3.6624201599544532,2.4564017973297156,-4.248264815439107,3.04224645281437
31,-0.11959732825590734,1.8411319180128236,351,-3.1482593333870024,2.9090646768751873,-3.7282158875610416,3.4890212310492266
32,2.2098124355526885,1.6207741609512845,350,-0.4563610592121745,4.875985930317551,-0.9669049199118289,5.386529791017206
33,2.6500879544983507,1.9897241983964136,349,-0.6230083518637497,5.923184260860451,-1.24977147435862,6.549947383355321
34,1.065748521996023,1.970271112515233,348,-2.1753474580915353,4.306844502083582,-2.7959828585338338,4.92747990252588
35,-1.6650084305303416,1.6814711086843357,347,-4.4310284043160735,1.1010115432553904,-4.960691803551639,1.6306749424909561
36,-1.9275557328628379,1.6719351699139118,346,-4.677889087371223,0.8227776216455469,-5.204548665894105,1.349437200168429
37,-2.9970754696482276,1.911812931607022,345,-6.142007742141779,0.14785680284532354,-6.744228815597991,0.7500778763015354
38,1.9752888901443288,1.594581237751341,344,-0.6477972459566272,4.598375026245285,-1.1500903358482994,5.100668116136957
39,0.18959807472087734,1.6942300710306861,343,-2.5974103921246017,2.976606541566356,-3.1310928644992675,3.510289013941022
40,-2.6760778462689205,1.5402633163858188,342,-5.209811001723592,-0.1423446908142485,-5.694993946385125,0.3428382538472845
41,-1.8543686854990713,1.532977796159479,341,-4.376117160181414,0.6673797891832716,-4.85900516597165,1.1502677949735074
42,-1.6550560846165974,2.028391470956546,340,-4.991760054340116,1.6816478851069205,-5.630703367691427,2.3205911984582324
43,1.0207619229732423,1.5700702739761299,339,-1.5620036777174915,3.603527523663976,-2.056575814019972,4.098099659966457
44,0.903623235409555,1.8453219263711849,338,-2.131931333471044,3.939177804290154,-2.713207740277967,4.520454211097077
45,0.1731607002988795,1.586781733442277,337,-2.437095251213666,2.783416651811425,-2.936931497247983,3.2832528978457423
46,-3.0147255733611327,1.394965880676265,336,-5.309444447073589,-0.7200066996486765,-5.748858699486612,-0.28059244723565335
47,-0.45196532352217555,1.899005113117165,335,-3.575828734599912,2.6718980875555607,-4.174015345231819,3.2700846981874676
48,-1.4835226065040428,1.8212994894484749,334,-4.479560266646784,1.5125150536386984,-5.053269605823053,2.0862243928149677
