Period_dt,lwti,lpri,d2pri,llwip,dllgop,dl2lgop,vix,gs10,brent,gold,bdi,cny_usd,indpro,gpr_chn_l1,gpr_usa_l1,L1_lwti,L2_lwti,L3_lwti,L1_lpri,L2_lpri,n_events_total,n_events_kw,gpr_kw_share,gpr_cameo_share_appendix,d2gpr_kw,gpr_kw_z,d2gpr_kw_z,built_from,n_days_sampled,gpr_global
1995-07-01,2.428056568641468,-0.1986901103492346,0.1,4.265083,-0.013842583,0.00019073486,11.89681811766191,6.17,-0.0582372034843956,0.0060560758607266,0.0381462821102847,-0.0005286364906309,0.0033088514322034,0.1958682835102081,2.13237738609314,2.4920985735627066,2.56327902072818,2.5718173775902877,-0.0998340788992006,0.0998340788992146,,,,,,,,gdelt1_raw_pilot,102,43.07132067120918
1995-08-01,2.467423110268301,-0.1986901103492346,0.1,4.2639537,0.015337944,-0.013842583,12.514000129699706,6.28,-0.0880020556855054,-0.00343762858075,0.02099836844679,-9.614575704164352e-05,-0.004189892740106,0.233963742852211,2.2772469520568848,2.428056568641468,2.4920985735627066,2.56327902072818,-0.1986901103492346,-0.0998340788992006,,,,,,,,gdelt1_raw_pilot,102,43.71812032269533
1995-09-01,2.477147472015025,-0.1986901103492346,0.0,4.2702355,0.0021414757,0.015337944,12.79826085463814,6.49,0.0151535295420908,-0.006650238822714,-0.0371328396274392,0.0011411344113128,0.0131693229924509,0.2190409153699875,2.378158569335937,2.467423110268301,2.428056568641468,2.4920985735627066,-0.1986901103492346,-0.1986901103492346,,,,,,,,gdelt1_raw_pilot,102,32.50264775477972
1995-10-01,2.430236037441673,-0.0998340788992006,0.1,4.2703676,0.00630188,0.0021414757,12.057000017166136,6.2,0.0367868192318616,-0.0015911732388236,0.039940713967411,0.0010438977928224,0.0040251761874792,0.177976369857788,1.454104781150818,2.477147472015025,2.467423110268301,2.428056568641468,-0.1986901103492346,-0.1986901103492346,,,,,,,,gdelt1_raw_pilot,102,31.32046231103457
1995-11-01,2.459983583405983,7.105427357600977e-15,0.0,4.270344,-0.0057911873,0.00630188,14.357272711667148,6.04,-0.0358835787956084,0.0002088227624401,0.0340930904821714,-0.0004318255491915,-0.0017591074109057,0.1446712762117386,1.38241446018219,2.430236037441673,2.477147472015025,2.467423110268301,-0.0998340788992006,-0.1986901103492346,,,,,,,,gdelt1_raw_pilot,102,28.9869576875416
1995-12-01,2.515409174506477,7.105427357600977e-15,-0.1,4.2754836,0.0034880638,-0.0057911873,12.46904754638672,5.93,0.0455012452820389,0.0056477474605944,-0.0303431583649675,-0.0003960039652146,0.0026320058946325,0.1307238340377807,1.550011157989502,2.459983583405983,2.430236037441673,2.477147472015025,7.105427357600977e-15,-0.0998340788992006,,,,,,,,gdelt1_raw_pilot,102,26.9721368008252
1996-01-01,2.501785589126426,7.105427357600977e-15,0.0,4.283274,0.0062770844,0.0034880638,11.74849991798401,5.71,0.0612131963291933,0.0055127929974236,0.0373641462103186,0.0006959026017243,0.0034648244230837,0.1711102277040481,1.412654161453247,2.515409174506477,2.459983583405983,2.430236037441673,7.105427357600977e-15,7.105427357600977e-15,,,,,,,,gdelt1_raw_pilot,102,39.61108192788544
1996-02-01,2.5098614886811723,7.105427357600977e-15,0.0,4.2813363,-0.0007891655,0.0062770844,13.473636237057772,5.65,-0.0040293219721401,0.0305276028330769,0.0790796425430304,-0.0004318825346656,-0.0057400787913675,0.2089983224868774,1.4743882417678833,2.501785589126426,2.515409174506477,2.459983583405983,7.105427357600977e-15,7.105427357600977e-15,,,,,,,,gdelt1_raw_pilot,102,37.60673121025772
1996-03-01,2.6200444684607964,-0.8813735870195379,-1.0,4.281046,0.0062441826,-0.0007891655,15.032999801635745,5.81,0.0081371009835904,0.0132056979335084,0.0566320371032436,0.0008755675256058,0.0145291599264654,0.3980416357517242,1.6478923559188845,2.5098614886811723,2.501785589126426,2.515409174506477,7.105427357600977e-15,7.105427357600977e-15,,,,,,,,gdelt1_raw_pilot,102,52.79697081549155
1996-04-01,2.7146480754147446,-0.8813735870195379,1.0,4.286027,-0.0023612976,0.0062441826,17.762380781627837,6.27,0.0979811138646553,-0.021349925137736,-0.0372198817504276,0.0015214230034024,-0.0012250426290405,0.389233648777008,1.71850323677063,2.6200444684607964,2.5098614886811723,2.501785589126426,-0.8813735870195379,7.105427357600977e-15,,,,,,,,gdelt1_raw_pilot,102,44.93639870856679
1996-05-01,2.6091102532473065,-1.0159731341796878,-0.2,4.2900424,-0.002286911,-0.0023612976,16.575238000778924,6.51,0.0514731218214565,-0.0085165141019922,0.0008392708142324,-0.0004430103222019,0.0099012182605209,0.3634766042232513,1.7814347743988037,2.7146480754147446,2.6200444684607964,2.5098614886811723,-0.8813735870195379,-0.8813735870195379,,,,,,,,gdelt1_raw_pilot,102,28.512149757424783
1996-06-01,2.5688199191149272,-0.8813735870195379,0.4,4.2966685,-1.5735626e-05,-0.002286911,16.14636369185014,6.74,-0.0872217339805105,-0.0023446072057158,-0.0027290837794335,-0.0005510434026207,0.0074455836229239,0.3001354336738586,1.3213279247283936,2.6091102532473065,2.7146480754147446,2.6200444684607964,-1.0159731341796878,-0.8813735870195379,,,,,,,,gdelt1_raw_pilot,102,30.90101241248163
1996-07-01,2.608569979937427,-0.8088669356527773,-0.1,4.2981224,0.005094528,-1.5735626e-05,16.395000171661376,6.91,-0.0371347361838125,-0.0171388652220558,0.0096493176326397,-0.0004074882004654,0.0075933782411841,0.2821021974086761,1.312994122505188,2.5688199191149272,2.6091102532473065,2.7146480754147446,-0.8813735870195379,-1.0159731341796878,,,,,,,,gdelt1_raw_pilot,102,49.85809482757914
1996-08-01,2.636873922634315,-0.8088669356527773,-0.1,4.30124,0.0011930466,0.005094528,17.97863635149869,6.87,0.0586256020384872,-0.004682996304516,-0.016061528277536,-0.0001678375336617,0.0001537460357097,0.1941879838705063,1.604606032371521,2.608569979937427,2.5688199191149272,2.6091102532473065,-0.8088669356527773,-0.8813735870195379,,,,,,,,gdelt1_raw_pilot,102,40.14048082790948
1996-09-01,2.722112768870702,-0.8088669356527773,0.0,4.305388,-0.005522251,0.0011930466,15.760454698042436,6.64,0.0469864387335126,0.0100672861883683,0.0332517563892214,-0.0005276728550813,0.0051052352845752,0.1920273154973983,1.6037836074829102,2.636873922634315,2.608569979937427,2.5688199191149272,-0.8088669356527773,-0.8088669356527773,,,,,,,,gdelt1_raw_pilot,102,58.797266325800216
1996-10-01,2.7561779341252,-0.8088669356527773,0.0,4.310387,0.0074191093,-0.005522251,16.578000020980834,6.83,0.0982688491294068,-0.0109282194409559,0.0179399701882658,-0.0005519558575457,0.0062396321182145,0.2250590324401855,2.021841764450073,2.722112768870702,2.636873922634315,2.608569979937427,-0.8088669356527773,-0.8088669356527773,,,,,,,,gdelt1_raw_pilot,102,30.04643462347208
1996-11-01,2.704051458533042,-0.4812118250595972,0.4,4.313238,0.0056996346,0.0074191093,16.381739201753035,6.53,0.0655088411843998,-0.0054173723518777,0.073381104806895,-0.0002040608108293,0.000296094050018,0.1105008274316787,1.0725080966949463,2.7561779341252,2.722112768870702,2.636873922634315,-0.8088669356527773,-0.8088669356527773,,,,,,,,gdelt1_raw_pilot,102,35.6896758572075
1996-12-01,2.769992646360937,-0.2956730475634159,-0.2,4.3177752,0.006966591,0.0056996346,15.996999740600586,6.2,-0.059822656264715,-0.0084857938183482,0.0563483986983097,0.0001440472477463,0.0091447851720687,0.1865861564874649,1.0855921506881714,2.704051458533042,2.7561779341252,2.722112768870702,-0.4812118250595972,-0.8088669356527773,,,,,,,,gdelt1_raw_pilot,102,37.4543800688198
1997-01-01,2.759406228779201,-0.2956730475634159,-0.2,4.323128,0.008775234,0.006966591,19.26095244998024,6.3,0.0439873529532115,-0.0237006474262022,0.0164037854609482,-0.0003361425275953,0.0063866480924561,0.2230117917060852,1.5119444131851196,2.769992646360937,2.704051458533042,2.7561779341252,-0.2956730475634159,-0.4812118250595972,,,,,,,,gdelt1_raw_pilot,102,23.74402800730554
1997-02-01,2.632415768673461,-0.0998340788992005,0.2,4.3263674,-0.00094747543,0.008775234,19.473181551153008,6.58,-0.0103710879838838,-0.0383690434066155,0.01918116514247,-0.0006005356958729,0.0015838703738682,0.0980466082692146,0.9729240536689758,2.759406228779201,2.769992646360937,2.704051458533042,-0.2956730475634159,-0.2956730475634159,,,,,,,,gdelt1_raw_pilot,102,29.412195790948086
1997-03-01,2.5752932864884586,0.1986901103492483,0.1,4.3319535,0.0055060387,-0.00094747543,20.139473563746403,6.42,-0.1212207608659401,-0.0243139284218125,-0.0043665763937248,0.0002402575572557,0.0118678167995964,0.2056253254413604,1.050157904624939,2.632415768673461,2.759406228779201,2.769992646360937,-0.0998340788992005,-0.2956730475634159,,,,,,,,gdelt1_raw_pilot,102,37.52116102353524
1997-04-01,2.5122549153226723,0.1986901103492483,-0.3,4.340009,-0.00019645691,0.0055060387,20.169999980926512,6.69,-0.0859645979868704,0.0149775849289834,-0.0321595460262411,1.2011362749309027e-05,0.0063260801601101,0.1898030042648315,1.1519078016281128,2.5752932864884586,2.632415768673461,2.759406228779201,0.1986901103492483,-0.0998340788992005,,,,,,,,gdelt1_raw_pilot,102,29.16702055201421
1997-05-01,2.567015821421063,0.2956730475634292,0.1,4.345371,0.00792551,-0.00019645691,19.66227262670344,6.89,-0.0860239993251283,-0.0210842532078823,-0.0403763053933783,-0.0001201201202642,0.0011715145153683,0.2731319069862366,1.2982195615768433,2.5122549153226723,2.5752932864884586,2.632415768673461,0.1986901103492483,0.1986901103492483,,,,,,,,gdelt1_raw_pilot,102,30.95967961938323
1997-06-01,2.482093708411386,0.2956730475634292,-0.1,4.3475804,-0.009963512,0.00792551,19.9247620900472,6.71,0.0802506700737737,-0.001830571039,0.1180344208231147,-0.0002883471719905,0.0055243609775672,0.1992357224225998,1.1006957292556765,2.567015821421063,2.5122549153226723,2.5752932864884586,0.2956730475634292,0.1986901103492483,,,,,,,,gdelt1_raw_pilot,102,28.89990280685397
1997-07-01,2.504558498844047,0.2956730475634292,0.0,4.356525,-0.011869431,-0.009963512,20.19428598313105,6.49,-0.0788793713944797,-0.0089980157195599,0.0454372663489337,-0.0001682409213956,0.0045854365477637,0.1843758523464203,0.7511608600616455,2.482093708411386,2.567015821421063,2.5122549153226723,0.2956730475634292,0.2956730475634292,,,,,,,,gdelt1_raw_pilot,102,27.86493002190059
1997-08-01,2.5172349634679287,0.4812118250596098,0.2,4.3601427,0.0068826675,-0.011869431,20.529090881347656,6.22,0.0490880774247122,-0.0501263070271384,0.0494130750354688,-0.0035396136161467,0.0085059426597107,0.1835049390792846,0.9073299765586852,2.504558498844047,2.482093708411386,2.567015821421063,0.2956730475634292,0.2956730475634292,,,,,,,,gdelt1_raw_pilot,102,30.12895208792144
1997-09-01,2.507701115530038,0.6526665660823615,0.0,4.3645544,0.013448715,0.0068826675,23.08476202828544,6.3,0.0070696462824306,-0.0002777306339307,0.0336869700419253,0.0032631563540772,0.0099549460935852,0.1387780606746673,1.051243782043457,2.5172349634679287,2.504558498844047,2.482093708411386,0.4812118250596098,0.2956730475634292,,,,,,,,gdelt1_raw_pilot,102,25.523245168534324
1997-10-01,2.577492416239182,1.529660495090407,1.3,4.3695755,0.0054798126,0.013448715,23.812380836123516,6.21,-0.0072617966193813,-0.0036794871684371,-0.0981622116847873,-0.0004208425329497,0.0091175754565737,0.1543057858943939,0.860172688961029,2.507701115530038,2.5172349634679287,2.504558498844047,0.6526665660823615,0.4812118250596098,,,,,,,,gdelt1_raw_pilot,102,26.93405494135943
1997-11-01,2.5236237713711507,1.4874828366412745,-1.6,4.376309,0.0077528954,0.0054798126,23.870869760927945,6.03,0.0733125132952832,0.0063302099632638,-0.1365727208394407,-0.0001804153165472,0.008827849981996,0.2892813682556152,1.0718635320663452,2.577492416239182,2.507701115530038,2.5172349634679287,1.529660495090407,0.6526665660823615,,,,,,,,gdelt1_raw_pilot,102,73.09467262273853
1997-12-01,2.426802540609684,1.529660495090407,0.2,4.374808,-0.002202034,0.0077528954,32.034737034847865,5.88,-0.0354041582648148,-0.0597092899447462,-0.1996165479854763,-0.000457197866353,0.0078442888950283,0.4228329956531524,1.486522197723389,2.5236237713711507,2.577492416239182,2.507701115530038,1.4874828366412745,1.529660495090407,,,,,,,,gdelt1_raw_pilot,102,34.40233991840381
1998-01-01,2.3335811933630097,1.529660495090407,-0.1,4.374168,-0.0027947426,-0.002202034,26.276363719593395,5.81,-0.1097093930740271,-0.0581891831619829,0.0453908432465191,4.813593589236831e-05,0.0042494435829167,0.1542905867099762,0.9454402327537536,2.426802540609684,2.5236237713711507,2.577492416239182,1.529660495090407,1.4874828366412745,,,,,,,,gdelt1_raw_pilot,102,54.34750141684946
1998-02-01,2.293905559274323,1.529660495090407,0.0,4.37204,0.018118858,-0.0027947426,23.866499996185304,5.54,-0.1234389313903623,0.0012460198206323,-0.1557779574294002,0.0,0.0043737842759465,0.2424130886793136,1.113872766494751,2.3335811933630097,2.426802540609684,2.5236237713711507,1.529660495090407,1.529660495090407,,,,,,,,gdelt1_raw_pilot,102,154.6564240542353
1998-03-01,2.226956497091696,1.570278543484981,0.1,4.37987,0.005493641,0.018118858,19.99894724394146,5.57,-0.0764085160187151,0.0286079619530612,0.1407919164527538,0.0,0.0016174896182681,0.3053975105285644,1.838814377784729,2.293905559274323,2.3335811933630097,2.426802540609684,1.529660495090407,1.529660495090407,,,,,,,,gdelt1_raw_pilot,102,43.17331595955115
1998-04-01,2.2533015889034087,1.570278543484981,-0.1,4.3767595,-0.0017495155,0.005493641,20.158636353232644,5.65,-0.0711542462931862,-0.0052238799009733,0.060897329989217,-0.0036166404701885,0.0003515910121256,0.1722929626703262,1.2498539686203003,2.226956497091696,2.293905559274323,2.3335811933630097,1.570278543484981,1.529660495090407,,,,,,,,gdelt1_raw_pilot,102,32.70029260288807
1998-05-01,2.2125500281639945,1.6472311463710985,0.2,4.3760138,-0.0019898415,-0.0017495155,22.02857144673665,5.64,0.0317956367141185,0.0408841673526394,-0.0268521576332805,0.0036166404701885,0.0034253831806134,0.1768483817577362,1.0672954320907593,2.2533015889034087,2.226956497091696,2.293905559274323,1.570278543484981,1.570278543484981,,,,,,,,gdelt1_raw_pilot,102,61.35071096086895
1998-06-01,2.127119586562295,1.8496036794731807,0.4,4.378444,-0.0078930855,-0.0019898415,20.873999786376952,5.65,0.0600157242347632,-0.0302629327911256,-0.129114930866848,0.0,0.0065697125334116,0.7952063679695129,1.957215666770935,2.2125500281639945,2.2533015889034087,2.226956497091696,1.6472311463710985,1.570278543484981,,,,,,,,gdelt1_raw_pilot,102,52.45865255129252
1998-07-01,2.154949094187981,1.8496036794731807,-0.6,4.3764286,-0.0041503906,-0.0078930855,21.662727269259367,5.5,-0.1627090232616059,-0.0229288730062053,-0.1516071465698356,0.0,-0.0060166552861451,0.5262264609336853,1.5843377113342283,2.127119586562295,2.2125500281639945,2.2533015889034087,1.8496036794731807,1.6472311463710985,,,,,,,,gdelt1_raw_pilot,102,33.63372492268562
1998-08-01,2.1012341716706886,1.879863584396912,0.1,4.375389,-0.0020608902,-0.0041503906,19.929999871687457,5.46,-0.0104422253651086,0.0018797319227843,0.000604690717278,0.0,-0.0038529866935137,0.3266211152076721,1.147668719291687,2.154949094187981,2.127119586562295,2.2125500281639945,1.8496036794731807,1.8496036794731807,,,,,,,,gdelt1_raw_pilot,102,75.5845893755589
1998-09-01,2.2130684954874784,1.909274014016339,0.0,4.378804,-0.014672279,-0.0020608902,31.58809498378209,5.34,-0.0138010207146419,-0.0303673374381689,-0.117924058601913,0.0,0.0204919010582775,0.2639833390712738,2.2329885959625244,2.1012341716706886,2.154949094187981,2.127119586562295,1.879863584396912,1.8496036794731807,,,,,,,,gdelt1_raw_pilot,102,61.37923034601872
1998-10-01,2.172447221137584,1.879863584396912,-0.2,4.3811545,0.001229763,-0.014672279,38.20476223173596,4.81,0.1133254151120506,0.016995994451153,0.0338234206005836,-0.003858215540816,-0.0005323279149607,0.1837109625339508,1.417198896408081,2.2130684954874784,2.1012341716706886,2.154949094187981,1.909274014016339,1.879863584396912,,,,,,,,gdelt1_raw_pilot,102,72.33920210489583
1998-11-01,2.058037999233275,1.879863584396912,0.1,4.384109,0.0017414093,0.001229763,36.608181953430176,4.53,-0.0492586619611548,0.0237654583047701,0.1836553274932715,-2.416071709143708e-05,0.0068129990948513,0.1529788374900818,1.226663589477539,2.172447221137584,2.2130684954874784,2.1012341716706886,1.879863584396912,1.909274014016339,,,,,,,,gdelt1_raw_pilot,102,81.031915905258
1998-12-01,1.9258989494359249,1.8496036794731807,-0.1,4.385734,0.012701988,0.0017414093,26.223000144958498,4.83,-0.1403421616202154,-0.0061350925422143,0.113329692153318,4.832085045647361e-05,-0.0007584271645324,0.2720071673393249,1.6170976161956787,2.058037999233275,2.172447221137584,2.2130684954874784,1.879863584396912,1.879863584396912,,,,,,,,gdelt1_raw_pilot,102,85.06148162245142
1999-01-01,2.024370308496442,1.71905185120893,-0.3,4.384539,-0.0026159286,0.012701988,25.479090777310457,4.65,-0.1165813164607447,-0.0083305363976684,-0.0149376600704123,8.455587034150724e-05,0.0045201495934508,0.3317954838275909,1.7790558338165283,1.9258989494359249,2.058037999233275,2.172447221137584,1.8496036794731807,1.879863584396912,,,,,,,,gdelt1_raw_pilot,102,45.52457022967715
1999-02-01,1.986784184896389,1.6837431439977468,0.3,4.3940253,0.0032148361,-0.0026159286,28.03526316191021,4.72,0.1233931078723959,-0.0158963883684819,-0.0060711845099898,-0.0001328767207979,0.0043112451049784,0.2338293343782425,1.3240206241607666,2.024370308496442,1.9258989494359249,2.058037999233275,1.71905185120893,1.8496036794731807,,,,,,,,gdelt1_raw_pilot,102,48.43132885151045
1999-03-01,2.185560264971225,1.3979983651114378,-0.6,4.388257,0.0048532486,0.0032148361,28.82263153477719,5.0,-0.0788698063676314,0.0008704584383467,-0.0709406033135078,0.0001449555472197,0.0060630796503478,0.2279997318983078,1.248893976211548,1.986784184896389,2.024370308496442,1.9258989494359249,1.6837431439977468,1.71905185120893,,,,,,,,gdelt1_raw_pilot,102,63.581089818232016
1999-04-01,2.346800960144088,1.3979983651114378,0.7,4.3962774,-0.004823208,0.0048532486,25.30956541973612,5.23,0.1972518276770229,-0.0047794401015668,0.1236982210378787,0.0001207802404992,0.0022660526894453,0.4287277162075043,1.9307531118392944,2.185560264971225,1.986784184896389,2.024370308496442,1.3979983651114378,1.6837431439977468,,,,,,,,gdelt1_raw_pilot,102,64.45479499763633
1999-05-01,2.369567913552973,-0.2956730475634153,-2.2,4.3968825,-0.0217762,-0.004823208,23.478571483067103,5.18,0.200860703188598,-0.0117487017440502,0.1554472218546294,-0.0001207802404992,0.0022959860915063,0.4187085032463074,2.3571739196777344,2.346800960144088,2.185560264971225,1.986784184896389,1.3979983651114378,1.3979983651114378,,,,,,,,gdelt1_raw_pilot,102,50.48517814238793
1999-06-01,2.377424295152176,-0.2956730475634153,2.2,4.4061303,-0.0029492378,-0.0217762,26.204500198364254,5.54,-0.0045371886094454,-0.0221094399314072,0.0271930780529263,-4.8316181098684297e-05,0.0063026472583853,0.743427038192749,1.8464792966842647,2.369567913552973,2.346800960144088,2.185560264971225,-0.2956730475634153,1.3979983651114378,,,,,,,,gdelt1_raw_pilot,102,39.43267327372312
1999-07-01,2.48820055903959,-0.1986901103492341,0.1,4.4067507,-0.016116142,-0.0029492378,23.6263636675748,5.9,0.0410447171010974,-0.0562863572413876,0.0341775414013589,1.2079264131603653e-05,-0.0007846779120086,0.5265735983848572,1.631765842437744,2.377424295152176,2.369567913552973,2.346800960144088,-0.2956730475634153,-0.2956730475634153,,,,,,,,gdelt1_raw_pilot,102,49.80799569182463
1999-08-01,2.543405123300545,-0.4812118250595965,-0.4,4.4136705,0.023226261,-0.016116142,21.049047470092773,5.79,0.1846398508816715,-0.0202175463201976,0.0344078786298283,-0.0001570418157261,0.005769502318011,0.3253933191299438,1.2352309226989746,2.48820055903959,2.377424295152176,2.369567913552973,-0.1986901103492341,-0.2956730475634153,,,,,,,,gdelt1_raw_pilot,102,44.50495183510972
1999-09-01,2.655438680479387,-0.2956730475634153,0.5,4.417982,-0.0017185211,0.023226261,24.323636228388008,5.94,0.0579844455255922,0.0023792354769396,-0.0334660319150916,-4.832552071709628e-05,0.0040072431636248,0.3371411859989166,1.2700074911117554,2.543405123300545,2.48820055903959,2.377424295152176,-0.4812118250595965,-0.1986901103492341,,,,,,,,gdelt1_raw_pilot,102,60.617956419774
1999-10-01,2.600329398908504,-0.3900353197707081,-0.3,4.424452,0.0006389618,-0.0017185211,24.541428611392067,5.92,0.1088075502879539,0.0308790811470771,0.0088105150622475,9.664870619063848e-05,-0.0040452610454524,0.3188936710357666,1.3955544233322144,2.655438680479387,2.543405123300545,2.48820055903959,-0.2956730475634153,-0.4812118250595965,,,,,,,,gdelt1_raw_pilot,102,42.218420233853685
1999-11-01,2.6965031884715467,7.549516567451036e-15,0.5,4.430224,0.007666588,0.0006389618,24.021428516932897,6.11,-0.0242819892230601,0.1601439728173357,-0.0429192742743733,0.0,0.0121488838987993,0.3799217045307159,1.482270359992981,2.600329398908504,2.655438680479387,2.543405123300545,-0.3900353197707081,-0.2956730475634153,,,,,,,,gdelt1_raw_pilot,102,35.79381963514025
1999-12-01,2.737624340884687,7.549516567451036e-15,-0.4,4.4396253,-0.00027179718,0.007666588,21.81809525262742,6.03,0.1109488501073561,-0.058105430241075,0.1219764027709793,0.0001328767207979,0.0048356761014245,0.3106703162193298,1.1889114379882812,2.6965031884715467,2.600329398908504,2.655438680479387,7.549516567451036e-15,-0.3900353197707081,,,,,,,,gdelt1_raw_pilot,102,62.04187748283568
2000-01-01,2.7759793055719992,0.1986901103492487,0.2,4.448897,-0.012270451,-0.00027179718,22.15909090909091,6.28,0.035525743461739,-0.0350925379812503,0.1158820822579258,7.247077015470893e-05,0.0076835338351468,0.4128687977790832,1.8293263912200928,2.737624340884687,2.6965031884715467,2.600329398908504,7.549516567451036e-15,7.549516567451036e-15,,,,,,,,gdelt1_raw_pilot,102,40.57139164497867
2000-02-01,2.848664295211935,0.0998340788992152,-0.3,4.4464464,0.015494823,-0.012270451,23.201999855041503,6.66,0.0014844655192884,0.0044061475257057,-0.0314763014547754,-0.0002174280684044,-0.001368985385314,0.2667705714702606,1.1989688873291016,2.7759793055719992,2.737624340884687,2.6965031884715467,0.1986901103492487,7.549516567451036e-15,,,,,,,,gdelt1_raw_pilot,102,34.39467622049372
2000-03-01,2.861030605781278,0.0998340788992152,0.1,4.4500885,0.009224415,0.015494823,23.595500183105468,6.52,0.0850523203534106,0.0532153346604165,0.059255637563508,0.0001087199435727,0.0031184257109906,0.2094018459320068,1.2321325540542605,2.848664295211935,2.7759793055719992,2.737624340884687,0.0998340788992152,0.1986901103492487,,,,,,,,gdelt1_raw_pilot,102,54.096563286030594
2000-04-01,2.7121377980345267,0.0998340788992152,0.0,4.455104,0.0004954338,0.009224415,22.718260806539785,6.26,-0.0104821042588358,-0.045961180790969,0.0463248579576234,1.2079264131603653e-05,0.0035494125296793,0.2764623761177063,1.0100457668304443,2.861030605781278,2.848664295211935,2.7759793055719992,0.0998340788992152,0.0998340788992152,,,,,,,,gdelt1_raw_pilot,102,35.759766194766776
2000-05-01,2.8220184237396717,0.0998340788992152,0.0,4.4649663,0.009771824,0.0004954338,27.16421077125951,5.99,-0.1884800832385345,-0.0236726712990762,-0.0885370999525374,0.0001449397898491,0.0059345814110471,0.2068841457366943,1.0314223766326904,2.7121377980345267,2.861030605781278,2.848664295211935,0.0998340788992152,0.0998340788992152,,,,,,,,gdelt1_raw_pilot,102,34.145592654043504
2000-06-01,2.9169228352884624,0.1986901103492487,0.1,4.4699917,0.0076208115,0.009771824,26.373181863264605,6.44,0.1975897156320467,-0.0162200787870379,-0.0844797670285295,-0.000314062766817,0.0027040320534066,0.3068792223930359,1.392322301864624,2.8220184237396717,2.7121377980345267,2.861030605781278,0.0998340788992152,0.0998340788992152,,,,,,,,gdelt1_raw_pilot,102,43.98706580607019
2000-07-01,2.847115375863144,0.1986901103492487,-0.1,4.470991,-0.0029597282,0.0076208115,21.539999961853027,6.1,0.0715662696583416,0.0375855407846508,0.0841325897644296,0.0001087251971716,0.0003904567263823,0.3349747955799103,1.2740495204925537,2.9169228352884624,2.8220184237396717,2.7121377980345267,0.1986901103492487,0.0998340788992152,,,,,,,,gdelt1_raw_pilot,102,32.06197092931246
2000-08-01,2.8946731159227443,0.1986901103492487,0.0,4.474602,0.009077072,-0.0029597282,19.89300012588501,6.05,-0.0380728196943667,-0.0145951966846178,0.0770015897963283,0.0001207919119203,-0.0019527324535886,0.3350828886032104,0.9578033089637756,2.847115375863144,2.9169228352884624,2.8220184237396717,0.1986901103492487,0.1986901103492487,,,,,,,,gdelt1_raw_pilot,102,27.21366695240321
2000-09-01,2.971241253545696,0.2956730475634297,0.1,4.479441,0.012024403,0.009077072,18.08869569197945,5.83,0.0514293148586064,-0.0256101469301537,0.0047861967042557,-7.247339625582327e-05,-0.0027266333927551,0.186522975564003,0.820108950138092,2.8946731159227443,2.847115375863144,2.9169228352884624,0.1986901103492487,0.1986901103492487,,,,,,,,gdelt1_raw_pilot,102,35.39438865670312
2000-10-01,2.9456186347833446,0.2956730475634297,-0.1,4.477215,0.00024032593,0.012024403,19.6875,5.8,0.0931723472142755,-0.0028824246902043,-0.062612393642496,0.000144941540499,0.0046040830248808,0.2797124683856964,1.104864239692688,2.971241253545696,2.8946731159227443,2.847115375863144,0.2956730475634297,0.1986901103492487,,,,,,,,gdelt1_raw_pilot,102,55.48228460526901
2000-11-01,2.9830226859490416,0.3900353197707223,0.1,4.480524,0.0062713623,0.00024032593,25.200000069358133,5.74,-0.0681592805320678,-0.0135375816709739,-0.0689476778412228,-0.000277823076805,-0.0038933847177071,0.1814782172441482,1.7102947235107422,2.9456186347833446,2.971241253545696,2.8946731159227443,0.2956730475634297,0.2956730475634297,,,,,,,,gdelt1_raw_pilot,102,27.436638998630485
2000-12-01,2.791172135244296,0.3900353197707223,-0.1,4.4841566,0.007912636,0.0062713623,26.38285709562756,5.72,0.0501217771756721,-0.01488805693835,-0.0083042422914907,2.4161592733218384e-05,0.0002796044748452,0.1612948030233383,0.9510831832885742,2.9830226859490416,2.9456186347833446,2.971241253545696,0.3900353197707223,0.2956730475634297,,,,,,,,gdelt1_raw_pilot,102,31.505770982126563
2001-01-01,2.824059962069729,0.1986901103492487,-0.2,4.487725,-0.017967701,0.007912636,26.530499839782717,5.24,-0.237913829680068,0.0202440582914347,-0.0056183927615673,-3.624260802181922e-05,-0.0032683707203071,0.1759856790304184,0.9818148016929626,2.791172135244296,2.9830226859490416,2.9456186347833446,0.3900353197707223,0.3900353197707223,,,,,,,,gdelt1_raw_pilot,102,35.447234605943024
2001-02-01,2.82279833306344,-0.1986901103492339,-0.2,4.4741898,-0.0011949539,-0.017967701,24.91857147216797,5.16,-0.0013826602454467,-0.0222007851622292,0.0341090201426848,8.456404221135472e-05,-0.0047708693509234,0.2576051354408264,1.0246317386627195,2.824059962069729,2.791172135244296,2.9830226859490416,0.1986901103492487,0.3900353197707223,,,,,,,,gdelt1_raw_pilot,102,56.17806313669481
2001-03-01,2.7388046517672424,-0.1986901103492339,0.4,4.4824734,-0.006942749,-0.0011949539,23.41157913208008,5.1,0.0707625703592684,-0.0137289777738622,0.0069896428292199,2.415984151271644e-05,-0.0065347651343703,0.3127665519714355,1.1720848083496094,2.82279833306344,2.824059962069729,2.791172135244296,-0.1986901103492339,0.1986901103492487,,,,,,,,gdelt1_raw_pilot,102,39.56030547917154
