,n_events,sum_weights,n_hits,gpr_weighted,gpr_roll_mean,gpr_roll_std,gpr_surprise,d2gpr_surprise,d2gpr_weighted,gpr_pct_rank,gpr_pct_surprise,gpr_ma6,d1gpr_ma6,gpr_abs_dev,d2gpr_abs_dev
1999-05-01,1844.0,255.0,110,0.13828633405639915,0.128739207770082,0.03427361645363397,0.27855613950843783,1.6369406388648202,0.05486611106524192,0.782608695652174,0.28260869565217395,0.14644224660017582,0.0019034437357680067,0.25471412555270495,0.7310800373367314
1999-06-01,915.0,90.0,41,0.09836065573770492,0.12770081391423885,0.035045888664147214,-0.8371925864887432,-1.3592366912213403,-0.046724123101736986,0.34782608695652173,-0.15217391304347827,0.14301436035657164,-0.0034278862436041835,-0.2805848550058231,-0.625092853622059
1999-07-01,1437.0,202.0,71,0.14057063326374392,0.13267542028596377,0.03188959041988917,0.2475796293970585,2.2005209418829828,0.08213565584473323,0.8260869565217391,0.32608695652173914,0.13575226214946332,-0.007262098207108325,0.28771621823470733,1.1036000537990585
1999-08-01,1000.0,181.0,67,0.181,0.14204195502650907,0.027573753110538564,1.412866968718935,0.08051512343607492,-0.0017806107897829215,0.9565217391304348,0.4565217391304348,0.1448768446477933,0.00912458249832998,0.8294567944154736,-0.026560497059764154
1999-09-01,976.0,89.0,36,0.09118852459016394,0.13656601449534914,0.030702257652082118,-1.4779854439176026,-4.056139751958414,-0.13024084214609216,0.2608695652173913,-0.2391304347826087,0.1301490061535614,-0.014727838494231899,-0.387248541798297,-1.7584459123945368
1999-10-01,839.0,104.0,41,0.12395709177592372,0.13671633805086522,0.030629604932138635,-0.41656581282096933,3.9522720437331706,0.12258004259559584,0.5652173913043478,0.06521739130434778,0.12889387323732263,-0.0012551329162387714,0.05876137455142929,1.6627152525634967
1999-11-01,1482.0,110.0,41,0.07422402159244265,0.13232953388008617,0.035544114790869275,-1.6347435469843214,-2.2795973652599852,-0.08250163736924085,0.13043478260869565,-0.3695652173913043,0.1182168211599965,-0.010677052077326124,-0.6178275801639068,-1.1225988710650623
1999-12-01,944.0,107.0,39,0.11334745762711865,0.13186449091573524,0.03577117588940798,-0.5176523507604226,2.335268930387251,0.08885650621815706,0.391304347826087,-0.10869565217391303,0.12071462147489882,0.002497800314902321,-0.08099720888251659,1.2134193259967263
2000-01-01,892.0,94.0,36,0.10538116591928251,0.1253009862001426,0.03237099271926942,-0.6153601915644203,-1.2147990370278965,-0.04708972774251213,0.34782608695652173,-0.15217391304347827,0.11484971025082191,-0.00586491122407691,-0.1898843186175311,-0.6457174810164048
2000-02-01,775.0,107.0,55,0.13806451612903226,0.12628532046006033,0.03258146183298672,0.3615306068632629,1.0745986392316809,0.04064964191758588,0.6956521739130435,0.19565217391304346,0.10769379627232728,-0.007155913978494632,0.2608556247768602,0.5596270531294059
2000-03-01,753.0,153.0,67,0.20318725099601595,0.128254628413432,0.036564661397389404,2.049318104390648,0.710896699099702,0.03243938465723395,1.0,0.5,0.12636025067330262,0.018666454400975335,1.153629923372579,0.4420343552013276
2000-04-01,808.0,147.0,60,0.18193069306930693,0.13245819539642786,0.0397324521939046,1.245140809115947,-2.4919647928020865,-0.08637929279369272,0.9130434782608695,0.4130434782608695,0.13602251755553316,0.009662266882230541,0.853017162993025,-1.193387058975273
2000-05-01,653.0,84.0,29,0.12863705972434916,0.13165408920209037,0.039701408455750126,-0.07599300868894597,-0.516956522530192,-0.03203707541824874,0.5652173913043478,0.06521739130434778,0.14509135724418423,0.009068839688651076,0.11310564956974505,-0.4392987530437258
2000-06-01,570.0,77.0,29,0.13508771929824562,0.13471467783213545,0.038292119813249495,0.00974199046512678,1.4068688169589658,0.05974429291885422,0.6086956521739131,0.10869565217391308,0.14871473418937206,0.0036233769451878284,0.20213371038615377,0.8289395742396887
2000-07-01,643.0,124.0,49,0.19284603421461896,0.13907096124470836,0.0418290750951984,1.2855907726270404,1.1901137830078408,0.05130765534247689,0.9565217391304348,0.4565217391304348,0.1632922122385948,0.014577478049222742,1.0018514617078427,0.7106896905052801
2000-08-01,531.0,28.0,12,0.05273069679849341,0.12838185264458282,0.0462914671287303,-1.6342354334053357,-4.195674988194289,-0.1978736523324989,0.0,-0.5,0.14906990901683834,-0.014222303221756466,-0.9503455780684673,-2.751914791097999
2000-09-01,711.0,110.0,40,0.15471167369901548,0.13367544840365378,0.04527245718023955,0.46465835091768687,5.0187199903553985,0.24209631431664763,0.7391304347826086,0.23913043478260865,0.14099064613400492,-0.008079262882833421,0.4739848210522964,3.3765274388970736
2000-10-01,351.0,37.0,15,0.10541310541310542,0.13213011620675225,0.0459458239541559,-0.5814894259009196,-3.145041561141629,-0.15127954518643213,0.21739130434782608,-0.28260869565217395,0.12823771485797134,-0.01275293127603358,-0.21686467211444027,-2.1151798922875003
2000-11-01,399.0,31.0,14,0.07769423558897243,0.13241930070646307,0.04555750801324177,-1.2012304338855457,0.42640676883398027,0.02157969846177707,0.08695652173913043,-0.41304347826086957,0.1197472441687419,-0.008490470689229437,-0.6040799764242825,0.30363418885689447
2000-12-01,366.0,71.0,25,0.19398907103825136,0.13913943515739077,0.04835054839958424,1.1344160034663067,2.955387445336479,0.14401370527341192,0.9565217391304348,0.4565217391304348,0.1295641361254095,0.009816891956667614,1.0296227476826918,2.0209180284168164
2001-01-01,377.0,63.0,24,0.16710875331564987,0.14428340077375473,0.04771188937502724,0.47839967858917143,-2.9916627622289873,-0.14317515317188043,0.7391304347826086,0.23913043478260865,0.12527458930891464,-0.004289546816494877,0.6467641140903819,-2.0165613576992842
2001-02-01,516.0,60.0,24,0.11627906976744186,0.14246794691028888,0.048379828461123896,-0.5413181066545402,-0.36370146036657625,-0.023949365825606528,0.34782608695652173,-0.15217391304347827,0.13586598480373938,0.01059139549482474,-0.0719671562165779,-0.33587263671464984
2001-03-01,1019.0,121.0,50,0.11874386653581943,0.1354309982052725,0.0447502769491079,-0.37289448931076874,1.188141402587483,0.05329448031658558,0.391304347826087,-0.10869565217391303,0.12987135027654007,-0.005994634527199311,-0.036834412282085525,0.7538640142414522
2001-04-01,4609.0,802.0,338,0.1740073768713387,0.1347707218554418,0.044054866563785204,0.890631570954545,1.0951024429215424,0.05279871356714168,0.782608695652174,0.28260869565217395,0.14130372885291229,0.01143237857637222,0.7464629309465528,0.7481645992941459
2001-05-01,1504.0,186.0,74,0.12367021276595745,0.1343568179422425,0.0441409803831038,-0.24210167249424397,-2.396259303714103,-0.10560067444090047,0.43478260869565216,-0.06521739130434784,0.1489663917157431,0.007662662862830821,0.027798274805713147,-1.5019619993694782
2001-06-01,753.0,104.0,35,0.13811420982735723,0.13460902548633513,0.04415418039947134,0.07938510712485249,1.4542200230678854,0.06478116116678101,0.6086956521739131,0.10869565217391308,0.13965391484726075,-0.009312476868482356,0.23385519532885551,0.924721576663982
2001-07-01,1158.0,59.0,21,0.05094991364421416,0.12278434877213473,0.0460976534308021,-1.5583100175750235,-1.9591819043189724,-0.10160829324454283,0.0,-0.5,0.1202941082353548,-0.01935980661190595,-1.0118937759419526,-1.4518058917939505
2001-08-01,632.0,45.0,17,0.07120253164556962,0.1243236683427244,0.043796705787742946,-1.2129025629142498,1.9831025793606498,0.10741691418449853,0.08695652173913043,-0.41304347826086957,0.11278135188170944,-0.007512756353645358,-0.716848130659884,1.5407946165528768
2001-09-01,1043.0,237.0,96,0.22722914669223393,0.1303667910921593,0.05250761021073717,1.844729844137288,2.7122249523907636,0.13577399704530885,1.0,0.5,0.13086223190777851,0.01808088002606907,1.5120858721507988,1.9338883575286139
2001-10-01,809.0,111.0,46,0.13720642768850433,0.1330162346151092,0.05193299880921329,0.08068459687430493,-4.821677654314521,-0.24604933405039392,0.5652173913043478,0.06521739130434778,0.12472874037730612,-0.006133491530472393,0.22095307831781247,-3.520066796643669
2001-11-01,353.0,56.0,23,0.15864022662889518,0.13976173386843607,0.049283451294849935,0.38305947056171147,2.0664201209503896,0.11145651794412045,0.6956521739130435,0.19565217391304346,0.13055707602112906,0.005828335643822943,0.5268505560383955,1.5970302715535694
2001-12-01,472.0,53.0,19,0.11228813559322035,0.13295332258135018,0.04668597728095859,-0.4426422705851412,-1.1280766148342594,-0.06778588997606569,0.2608695652173913,-0.2391304347826087,0.1262527303154396,-0.004304345705689466,-0.14098000907541594,-0.9737280428343944
2002-01-01,553.0,77.0,30,0.13924050632911392,0.1306309686658055,0.04551083838921736,0.18917554516746105,1.4575195568994548,0.07330446177156841,0.6086956521739131,0.10869565217391308,0.14096782909625624,0.014715098780816643,0.24806484687552513,1.0568754210647526
2002-02-01,978.0,119.0,49,0.12167689161554192,0.1310807871531472,0.04538258674221226,-0.20721374017357003,-1.0282071010936333,-0.044515985449465584,0.34782608695652173,-0.15217391304347827,0.14938022242458493,0.008412393328328688,-0.00685768020105498,-0.6439673830275212
2002-03-01,431.0,45.0,17,0.10440835266821345,0.12988616099751335,0.04592233022355421,-0.5548021671651142,0.048800858349486886,0.00029507576624351883,0.17391304347826086,-0.32608695652173914,0.12891009008724819,-0.020470132337336744,-0.2574560697530295,0.004324137524605615
2002-04-01,489.0,27.0,11,0.05521472392638037,0.11998677325210015,0.04828949804521571,-1.3413278652238358,-0.43893727106717745,-0.03192508979450463,0.08695652173913043,-0.41304347826086957,0.1152448061268942,-0.013665283960353991,-0.9698862288642174,-0.4618317695592134
2002-05-01,388.0,26.0,9,0.06701030927835051,0.1152651146281329,0.05061085144388249,-0.9534478075969043,1.1744057556856533,0.06098921409380323,0.13043478260869565,-0.3695652173913043,0.09997315323513674,-0.015271652891757456,-0.7931249237824382,0.889191464192967
2002-06-01,226.0,25.0,9,0.11061946902654868,0.11297388622806553,0.050102209408077344,-0.04699228296182251,0.5185754670081502,0.03181357439622802,0.34782608695652173,-0.15217391304347827,0.09969504214069147,-0.0002781110944452686,-0.1544415710415813,0.46192204765907774
2002-07-01,487.0,56.0,21,0.11498973305954825,0.11831053784601005,0.04614983258193714,-0.07195702780862405,-0.9314202694818833,-0.03923889571519859,0.43478260869565216,-0.06521739130434784,0.09565324659576387,-0.004041795544927604,-0.08997868120534017,-0.5742204629046157
2002-08-01,507.0,83.0,33,0.16370808678500987,0.12601933410763008,0.04528349513152891,0.8322845347495882,0.9292063074050139,0.04434808969246204,0.8260869565217391,0.32608695652173914,0.10265844579067518,0.007005199194911313,0.6247985365517791,0.6503143279208782
2002-09-01,407.0,23.0,9,0.056511056511056514,0.11179282659253194,0.036575944084882836,-1.5114242834903029,-3.2479503807981036,-0.15591538399941496,0.08695652173913043,-0.41304347826086957,0.0946755630978157,-0.007982882692859475,-0.9514818127701795,-2.291057567079078
2002-10-01,664.0,102.0,44,0.1536144578313253,0.11316016243776701,0.037895261125837666,1.0675291366702266,4.92266223840042,0.20430043159422212,0.7391304347826086,0.23913043478260865,0.11107551874863986,0.016399955650824152,0.4802904445571459,3.0080526066492843
2002-11-01,401.0,62.0,22,0.1546134663341646,0.11282459907987281,0.03747138047975193,1.1152209157832562,-2.5312616410475,-0.0961043928174295,0.7391304347826086,0.23913043478260865,0.12567604492460885,0.014600526175968992,0.49309617085572616,-1.4189665310287451
2002-12-01,779.0,144.0,54,0.18485237483953787,0.11887161901706594,0.042846515920735254,1.5399328137796386,0.37702011888335285,0.029239900002533986,0.9565217391304348,0.4565217391304348,0.1380481958934404,0.012372150968831541,0.9361132682426625,0.4302113710883561
2003-01-01,833.0,173.0,63,0.20768307322929172,0.12457516625874741,0.04979620340338687,1.6689607096610855,-0.2956840021149356,-0.007408210115619429,0.9565217391304348,0.4565217391304348,0.15349708592173097,0.015448890028290585,1.2644008836814236,-0.11472948194817528
2003-02-01,659.0,149.0,57,0.22610015174506828,0.1332771046028746,0.05773491028206304,1.6077455856206944,-0.1902430199218379,-0.004413619873977287,0.9565217391304348,0.4565217391304348,0.16389576341507406,0.010398677493343084,1.5210012579622623,-0.07168724115792235
2003-03-01,613.0,142.0,50,0.23164763458401305,0.1438803780958579,0.06336095868718984,1.385194578911883,-0.16133588266842036,-0.012869595676831797,1.0,0.5,0.19308519309390013,0.029189429678826068,1.5849849872941426,-0.19261664494895836
2003-04-01,1433.0,167.0,62,0.11653872993719469,0.14899071193009245,0.05778746584394832,-0.5615747553376443,-1.7242183275407157,-0.1206563874857631,0.391304347826087,-0.10869565217391303,0.18690590511154503,-0.006179287982355092,-0.10444825344780345,-1.7534169700738262
2003-05-01,561.0,69.0,26,0.12299465240641712,0.15365607385743132,0.05259374726418651,-0.5829860591031317,1.9253580304840399,0.12156482711604079,0.4782608695652174,-0.021739130434782594,0.1816361027902538,-0.005269802321291234,-0.009352178197832317,1.784529315991917
2003-06-01,772.0,69.0,23,0.08937823834196891,0.15188597130038303,0.054496885974933594,-1.1469964171377645,-0.5425990542691453,-0.04007233653367062,0.21739130434782608,-0.28260869565217395,0.16572374670732562,-0.01591235608292818,-0.503972142936159,-0.5897160399882978
2003-07-01,952.0,120.0,43,0.12605042016806722,0.15280769522609292,0.05390645499942673,-0.4963649540358431,1.2146418211365542,0.07028859589054652,0.5217391304347826,0.021739130434782594,0.15211830453045486,-0.013605442176870763,0.038881142485209304,1.037473250159695
2003-08-01,1191.0,72.0,26,0.060453400503778336,0.1442031380359903,0.05991433366287001,-1.3978247342857988,-1.5520912433518772,-0.1022692014903872,0.08695652173913043,-0.41304347826086957,0.12451051265690655,-0.02760779187354831,-0.9300316440082947,-1.5117660719148724
2003-09-01,817.0,116.0,42,0.1419828641370869,0.15132578867149282,0.053251755233580035,-0.17544819871992415,2.12383631581583,0.14712648329759748,0.6521739130434783,0.15217391304347827,0.10956638424908553,-0.014944128407821014,0.2804088727525719,2.179353303254371
2003-10-01,1203.0,141.0,54,0.1172069825436409,0.14829183239751914,0.05413924809484459,-0.5741647870583984,-1.621093123904349,-0.10630534522675458,0.43478260869565216,-0.06521739130434784,0.10967775968349323,0.00011137543440770115,-0.08847893990157556,-1.5793283294150142
2003-11-01,1067.0,77.0,32,0.07216494845360824,0.14142112257413944,0.05833328972276636,-1.187249586808437,-0.2143682114115644,-0.020266152496586642,0.17391304347826086,-0.32608695652173914,0.1012061423580251,-0.00847161732546814,-0.7580304800501041,-0.30066372749438103
2003-12-01,1024.0,158.0,58,0.154296875,0.1388748309208446,0.05691477496435103,0.27096732067929824,2.071301707237774,0.12717396063642442,0.7391304347826086,0.23913043478260865,0.11202591513436361,0.010819772776338513,0.4692772685531606,1.8968592887517932
2004-01-01,717.0,39.0,15,0.05439330543933055,0.12610068360501453,0.057268598062128036,-1.252123861804544,-2.9813080899715776,-0.18203549610706124,0.0,-0.5,0.10008306267957416,-0.011942852454789446,-1.0229210320718323,-2.719506049228258
2004-02-01,1302.0,85.0,31,0.065284178187404,0.11269935247520917,0.05010917277153745,-0.9462374185258452,1.8289776257625412,0.1107944423087429,0.17391304347826086,-0.32608695652173914,0.10088819229351177,0.0008051296139376107,-0.8552104899610561,1.6599088427357689
2004-03-01,806.0,73.0,30,0.09057071960297766,0.10094294289345622,0.03344282194410597,-0.3101479686078518,0.33020300663929447,0.014395668667500222,0.34782608695652173,-0.15217391304347827,0.09231950153782688,-0.008568690755684893,-0.4740001983525395,0.21349974949774042
2004-04-01,1217.0,199.0,83,0.16351684470008218,0.10485778579036349,0.037888590763326305,1.548198487405788,1.2222570060956466,0.04765958368153085,0.782608695652174,0.28260869565217395,0.10003781189723376,0.007718310359406885,0.6207986766164663,0.713588583360489
2004-05-01,679.0,136.0,60,0.20029455081001474,0.11129944399066331,0.0467802299662744,1.9024084935775496,-1.504136449841878,-0.03616841898717196,0.8695652173913043,0.3695652173913043,0.12139274562330153,0.021354933726067768,1.1669748995006388,-0.5486226520848332
2004-06-01,867.0,106.0,48,0.12226066897347174,0.11403964654328853,0.046340433697848,0.1774049523098222,-2.079213547439489,-0.11481158794647553,0.43478260869565216,-0.06521739130434784,0.11605337795221347,-0.005339367671088058,-0.007684587900303341,-1.7208357102851148
2004-07-01,434.0,52.0,19,0.11981566820276497,0.11352008387951334,0.04622834446051185,0.13618450750771102,1.6837830964656162,0.07558888106583624,0.391304347826087,-0.10869565217391303,0.12695710507945254,0.010903727127239068,-0.04447006920550555,1.13787400609574
2004-08-01,291.0,10.0,5,0.03436426116838488,0.11134598893489722,0.049452005443104984,-1.5566957715209462,-1.651659834226546,-0.08300640626367331,0.0,-0.5,0.12180378557628269,-0.005153319503169856,-1.3276984418243554,-1.2464428913136476
2004-09-01,480.0,60.0,21,0.125,0.10993075025680665,0.04873330796340199,0.30921869195725715,3.5587947425068607,0.17608714586599522,0.5217391304347826,0.021739130434782594,0.1275419989757864,0.005738213399503728,0.04141829969056146,2.652345114133767
2004-10-01,420.0,51.0,23,0.12142857142857143,0.11028254933055086,0.04880579281933283,0.2283749828484588,-1.9467581725870016,-0.09420716740304368,0.43478260869565216,-0.06521739130434784,0.12052728676386797,-0.007014712211918447,-0.012653429794798806,-1.4231884710002771
2004-11-01,294.0,21.0,7,0.07142857142857142,0.11022118457846447,0.04885851042882542,-0.7939786295041504,-0.9415099032438109,-0.04642857142857143,0.17391304347826086,-0.32608695652173914,0.09904962353362741,-0.021477663230240557,-0.7688679148519603,-0.7021427555718012
2004-12-01,348.0,30.0,10,0.08620689655172414,0.1045470197077748,0.04720011578770376,-0.38856097808193296,1.4277712637748268,0.06477832512315272,0.2608695652173913,-0.2391304347826087,0.09304066146333616,-0.006008962070291252,-0.5421307377088359,0.9829516622002858
2005-01-01,261.0,38.0,16,0.14559386973180077,0.11214706673214732,0.045709239665521664,0.7317295856242884,0.7148729122840038,0.04460864805692391,0.782608695652174,0.28260869565217395,0.09733702838484211,0.004296366921505951,0.3618231238956232,0.6772166844613347
2005-02-01,475.0,100.0,35,0.21052631578947367,0.12425057819898648,0.05108556720497358,1.6888476004253423,-0.16317254890516736,0.005545472877596269,0.9565217391304348,0.4565217391304348,0.12669737082169022,0.02936034243684811,1.3433325366854518,0.0775555511853695
2005-03-01,554.0,147.0,61,0.26534296028880866,0.1388149315894724,0.06391355644770257,1.979674355985309,-0.6662912592410873,-0.010115801558337911,1.0,0.5,0.15008786420315834,0.02339049338146812,2.1451621993838597,-0.1796797500914208
2005-04-01,301.0,58.0,20,0.19269102990033224,0.14124611368949322,0.06547441650041366,0.7857254628685999,-1.4847756486766759,-0.12746857488781138,0.8695652173913043,0.3695652173913043,0.16196494061511849,0.011877076411960147,1.0429279437991446,-1.9040639182831232
2005-05-01,611.0,77.0,31,0.1260229132569558,0.13505681056007166,0.06284268208143012,-0.1437541652249968,0.2644692650231124,0.005983813745099986,0.6086956521739131,0.10869565217391308,0.1710639975865159,0.009099056971397401,0.03711258879266857,0.09641890057823899
2005-06-01,422.0,98.0,34,0.23222748815165878,0.14422071215825388,0.06856443806386842,1.283563002608229,2.3567967959268223,0.1728726915380794,0.9565217391304348,0.4565217391304348,0.19540076285317165,0.024336765266655763,1.6273767051661276,2.596079471379935
2005-07-01,651.0,110.0,38,0.16897081413210446,0.14831697431903218,0.06844208756321805,0.30177103809107086,-2.409109132350384,-0.1694612489142573,0.782608695652174,0.28260869565217395,0.1992969202532223,0.0038961574000506427,0.6722378661293202,-2.5454029554102666
2005-08-01,624.0,81.0,32,0.12980769230769232,0.15627059358064113,0.058872562542866665,-0.44949463943718226,0.2305262869889051,0.02409355219514217,0.5652173913043478,0.06521739130434778,0.18584381633959204,-0.013453103913630249,0.08143266676835215,0.3643336396758392
2005-09-01,667.0,70.0,26,0.10494752623688156,0.15459955410038126,0.0601123671796507,-0.8259869007505657,0.3747734162148697,0.014302955753601382,0.30434782608695654,-0.19565217391304346,0.1591112439976042,-0.026732572341987837,-0.29361960264825987,0.21575292994435608
2005-10-01,455.0,51.0,21,0.11208791208791209,0.15382116582199298,0.060639110183859105,-0.688223385988758,0.5142557760751911,0.0320005519218413,0.34782608695652173,-0.15217391304347827,0.1456773910288675,-0.013433852968736698,-0.18488798149303065,0.48378389057184124
2005-11-01,671.0,98.0,40,0.14605067064083457,0.1600396740896816,0.05498423027342395,-0.25441846469947677,0.29604140652747357,0.026822372701891944,0.6521739130434783,0.15217391304347827,0.1490153505928473,0.003337959563979781,0.3302567424982104,0.4064131028360118
2005-12-01,285.0,22.0,10,0.07719298245614035,0.15928851458171628,0.056134129753286376,-1.4624887298759564,-1.6418751864657608,-0.10282044673761669,0.17391304347826086,-0.32608695652173914,0.12317626631026089,-0.025839084282586397,-0.7157470323805148,-1.5611484988699664
2006-01-01,667.0,97.0,34,0.1454272863568216,0.15927463263380134,0.05613784478858695,-0.24666686669444382,2.4238921283579917,0.13709199208537545,0.6086956521739131,0.10869565217391308,0.11925234501438041,-0.003923921295880484,0.3239904065882921,2.085741213847532
2006-02-01,583.0,79.0,30,0.13550600343053174,0.15302293993722285,0.05404984447175163,-0.32408856450726864,-1.2932435609943373,-0.07815558682697109,0.5652173913043478,0.06521739130434778,0.12020206353485365,0.0009497185204732361,0.17186797218733085,-1.191859873369768
2006-03-01,1405.0,219.0,85,0.15587188612099645,0.14390035042323848,0.04104200997527407,0.29168980040135145,0.693200062721445,0.03028716561675457,0.6956521739130435,0.19565217391304346,0.1286894568488728,0.008487393314019168,0.48245988577647175,0.46271434799010214
2006-04-01,1536.0,146.0,55,0.09505208333333333,0.13576377154265526,0.04015887563416795,-1.01376563876414,-1.9212338040741117,-0.08118568547812785,0.17391304347826086,-0.32608695652173914,0.12585015205644298,-0.002839304792429831,-0.45010525804092194,-1.2431570574065347
2006-05-01,1012.0,138.0,55,0.13636363636363635,0.13662549846821195,0.04004162930607557,-0.006539746486686222,2.312681331442945,0.10213135581796615,0.6086956521739131,0.10869565217391308,0.12423564634357664,-0.0016145057128663376,0.18508937916663218,1.5677597810249477
2006-06-01,1221.0,169.0,61,0.13841113841113842,0.1288074693231686,0.026571758716823282,0.36142391590698403,-0.6392622298837836,-0.03926405098280096,0.6086956521739131,0.10869565217391308,0.13443867233607631,0.01020302599249967,0.21610234082660323,-0.6041816755475831
2006-07-01,1147.0,241.0,83,0.2101133391455972,0.132236013074293,0.03387561905325737,2.298919643324297,1.5695320650236426,0.06965469868695673,0.8695652173913043,0.3695652173913043,0.14521968113420558,0.010781008798129266,1.3156966757840385,1.0685813732974643
2006-08-01,1024.0,134.0,51,0.130859375,0.13232365329865195,0.0338701255460949,-0.04323214853925381,-4.279647519280863,-0.150956164880056,0.43478260869565216,-0.06521739130434784,0.1444452430624503,-0.0007744380717552846,0.0922656572634747,-2.323025353477999
2006-09-01,1492.0,182.0,66,0.12198391420911528,0.1337433522963381,0.032963217487209276,-0.3567442435431505,2.028639696859654,0.07037850335471249,0.30434782608695654,-0.19565217391304346,0.13879724774380342,-0.005647995318646876,-0.04494805226685543,1.0862173089902336
2006-10-01,1204.0,232.0,78,0.19269102990033224,0.14046027878070647,0.03620243106569006,1.442741539231219,2.112997877778266,0.07958257648210168,0.782608695652174,0.28260869565217395,0.15507040550496992,0.0162731577611665,1.0463385076420766,1.2285002694392622
2006-11-01,1726.0,215.0,78,0.12456546929316338,0.13866984533506718,0.036431381115914076,-0.3871490898746817,-3.6293764118802705,-0.13883267629838583,0.2608695652173913,-0.2391304347826087,0.15310404432655775,-0.0019663611784121737,-0.010084524577227225,-2.147709592128236
2006-12-01,1724.0,281.0,107,0.16299303944315546,0.14581985008398513,0.03133171950336585,0.5481087419196857,2.765148460900268,0.10655313075716094,0.6956521739130435,0.19565217391304346,0.15720102783189394,0.004096983505336188,0.5853748952645232,1.6518824520610544
2007-01-01,1829.0,256.0,97,0.13996719518862766,0.14536484248663564,0.03137755161300407,-0.1720225773055853,-1.6553891510196383,-0.06145341440451989,0.5217391304347826,0.021739130434782594,0.14551000383906568,-0.011691023992828259,0.22625750582003057,-0.9545768092862431
2007-02-01,1323.0,174.0,65,0.13151927437641722,0.14503261506545942,0.03151224400644936,-0.42882825755844395,0.46332563897241236,0.01457792344231737,0.391304347826087,-0.10869565217391303,0.14561998706846854,0.00010998322940286576,0.09417679607191883,0.22703667969638092
2007-03-01,2409.0,589.0,235,0.24449979244499792,0.15241827392579288,0.04268797024792447,2.15708355268267,2.8427174904939725,0.12142843888079113,1.0,0.5,0.1660393001077823,0.02041931303931377,1.8418783206688032,1.879782234344996
2007-04-01,2260.0,640.0,288,0.2831858407079646,0.16809608704034548,0.05300483824669885,2.1713065726558827,-2.5716887902679013,-0.07429446980561402,1.0,0.5,0.18112176857572104,0.015082468467938731,2.4032973091338414,-1.186282536131846
2007-05-01,2489.0,650.0,274,0.2611490558457212,0.17849487199718586,0.05819944664509426,1.420188483106521,-0.7653411095225744,-0.060722833125210096,0.9565217391304348,0.4565217391304348,0.203885699667814,0.02276393109209296,2.038869913590518,-0.9258463840083617
2007-06-01,2222.0,386.0,146,0.17371737173717372,0.18143705810768884,0.05686600901079823,-0.135752209532574,-0.8048226030897334,-0.06539489924630404,0.782608695652174,0.28260869565217395,0.20567308838348372,0.0017873887156697188,0.7028278156815041,-0.9716147023656903
2007-07-01,1795.0,190.0,71,0.10584958217270195,0.1727484116932809,0.05996696006579558,-1.1155948116625847,0.5760980905090843,0.0195638945440757,0.13043478260869565,-0.3695652173913043,0.1999868195474961,-0.0056862688359876346,-0.3326876938872824,0.3005265883402273
2007-08-01,1325.0,166.0,62,0.12528301886792453,0.17228371534894127,0.06034151300083172,-0.7789114681358569,1.3165259456567384,0.08730122625969436,0.30434782608695654,-0.19565217391304346,0.198947443629414,-0.0010393759180820916,-0.03521138832957686,1.3329918151264921
2007-09-01,2620.0,343.0,129,0.13091603053435114,0.17302805837604426,0.059716486909726,-0.7051993514848637,-0.2629712268757346,-0.013800425028795985,0.34782608695652173,-0.15217391304347827,0.18001681664430622,-0.01893062698510778,0.05107624583587386,-0.21118867139225483
2007-10-01,2947.0,365.0,142,0.12385476756023074,0.16729170318103578,0.06094942592514064,-0.7126717760090997,-0.08118454117522922,-0.01269427464054701,0.17391304347826086,-0.32608695652173914,0.15346163778635055,-0.026555178857955664,-0.05736154066341015,-0.19472542066473475
2007-11-01,2349.0,312.0,117,0.13282247765006386,0.16797978721077753,0.060467927379672076,-0.581420780969793,0.13872341956354273,0.01602897306395351,0.43478260869565216,-0.06521739130434784,0.132073874753741,-0.021387763032609558,0.08065873198077395,0.2464580591434681
2007-12-01,2335.0,409.0,150,0.17516059957173447,0.16899375055482577,0.060478720232397566,0.1019672538243494,0.5521370397548357,0.03337041183183749,0.782608695652174,0.28260869565217395,0.1323144127261678,0.00024053797242681862,0.732073669913427,0.513394665288469
2008-01-01,2343.0,291.0,110,0.12419974391805377,0.16767979628227792,0.061331940377097896,-0.7089299979242158,-1.4942852865427076,-0.0932989775753513,0.17391304347826086,-0.32608695652173914,0.13537277301705974,0.0030583602908919316,-0.055875592830969226,-1.4393642006770495
2008-02-01,3027.0,559.0,204,0.18467129170796168,0.17210913105990663,0.060395195103921266,0.20799933879573512,1.7278265884685162,0.1114324034435886,0.782608695652174,0.28260869565217395,0.14527081849039927,0.009898045473339528,0.8778602981585646,1.72168515373393
2008-03-01,2667.0,719.0,249,0.26959130108736407,0.17420009011343715,0.06348462649147038,1.502587575068169,0.3776588995524828,0.024448461589494486,0.9565217391304348,0.4565217391304348,0.16838336358256809,0.023112545092168812,2.1660293921201146,0.3544332029720162
2008-04-01,3644.0,692.0,263,0.18990120746432493,0.16642637067646715,0.05391638180399321,0.4353933999725323,-2.3617824113680705,-0.16461010300244153,0.7391304347826086,0.23913043478260865,0.1793911035665838,0.011007739984015719,0.9367694267544922,-2.5174290593271724
2008-05-01,2571.0,414.0,182,0.16102683780630106,0.1580828525065155,0.04492229130731132,0.06553506542321941,0.6973358405463238,0.05081572396501527,0.5217391304347826,0.021739130434782594,0.18409183025929,0.004700726692706186,0.49132245470010205,0.7838129933112323
